"Identifier","CompoundName","MonoisotopicMass","MolecularFormula","SMILES","InChI","InChIKey"
47792,"2-(4,5-Dihydro-1H-imidazol-2-ylsulfanyl)-1-phenylethanone",220.067032,"C11H12N2OS","c1ccc(cc1)C(=O)CSC2=NCCN2","InChI=1S/C11H12N2OS/c14-10(9-4-2-1-3-5-9)8-15-11-12-6-7-13-11/h1-5H,6-8H2,(H,12,13)","QRDCPJGNSRARCL-UHFFFAOYSA-N"
70292,"2-(4-morpholinyl)benzothiazole",220.067032,"C11H12N2OS","c1ccc2c(c1)nc(s2)N3CCOCC3","InChI=1S/C11H12N2OS/c1-2-4-10-9(3-1)12-11(15-10)13-5-7-14-8-6-13/h1-4H,5-8H2","VVUVJGRVEYHIHC-UHFFFAOYSA-N"
73223,"2-[(2Z)-2-Imino-1,3-thiazolidin-3-yl]-1-phenylethanone",220.067032,"C11H12N2OS","[H]/N=C\1/N(CCS1)CC(=O)c2ccccc2","InChI=1S/C11H12N2OS/c12-11-13(6-7-15-11)8-10(14)9-4-2-1-3-5-9/h1-5,12H,6-8H2","BWBNCWBMASOYQZ-UHFFFAOYSA-N"
111848,"Phenol, 4-(2,3,5,6-tetrahydroimidazo(2,1-b)thiazol-6-yl)-, (S)-",220.067032,"C11H12N2OS","c1cc(ccc1[C@H]2CN3CCSC3=N2)O","InChI=1S/C11H12N2OS/c14-9-3-1-8(2-4-9)10-7-13-5-6-15-11(13)12-10/h1-4,10,14H,5-7H2/t10-/m1/s1","QBEDXUHDXKEDES-SNVBAGLBSA-N"
131744,"N-(4,5-Dihydro-1,3-thiazol-2-yl)-2-methylbenzamide",220.067032,"C11H12N2OS","Cc1ccccc1C(=O)NC2=NCCS2","InChI=1S/C11H12N2OS/c1-8-4-2-3-5-9(8)10(14)13-11-12-6-7-15-11/h2-5H,6-7H2,1H3,(H,12,13,14)","OADXJIWNZPDXSQ-UHFFFAOYSA-N"
148534,"3-Ethyl-1-phenyl-2-thioxo-4-imidazolidinone",220.067032,"C11H12N2OS","CCN1C(=O)CN(C1=S)c2ccccc2","InChI=1S/C11H12N2OS/c1-2-12-10(14)8-13(11(12)15)9-6-4-3-5-7-9/h3-7H,2,8H2,1H3","UYPCZQJGNPASBR-UHFFFAOYSA-N"
181413,"2-methyl-5,6,7,8-tetrahydro[1]benzothieno[2,3-d]pyrimidin-4(1H)-one",220.067032,"C11H12N2OS","Cc1[nH]c(=O)c2c3c(sc2n1)CCCC3","InChI=1S/C11H12N2OS/c1-6-12-10(14)9-7-4-2-3-5-8(7)15-11(9)13-6/h2-5H2,1H3,(H,12,13,14)","ULEHMWWQIZHLHN-UHFFFAOYSA-N"
183812,"1-[2-(1-Benzothiophen-3-yl)ethyl]urea",220.067032,"C11H12N2OS","c1ccc2c(c1)c(cs2)CCNC(=O)N","InChI=1S/C11H12N2OS/c12-11(14)13-6-5-8-7-15-10-4-2-1-3-9(8)10/h1-4,7H,5-6H2,(H3,12,13,14)","PRNLVXXGFVHFTD-UHFFFAOYSA-N"
188975,"3,5,6,7,8,9-Hexahydro-4H-cyclohepta[4,5]thieno[2,3-d]pyrimidin-4-one",220.067032,"C11H12N2OS","c1[nH]c(=O)c2c3c(sc2n1)CCCCC3","InChI=1S/C11H12N2OS/c14-10-9-7-4-2-1-3-5-8(7)15-11(9)13-6-12-10/h6H,1-5H2,(H,12,13,14)","SMKVVKXYWCYSDN-UHFFFAOYSA-N"
195428,"4-(4-Isothiocyanatophenyl)morpholine",220.067032,"C11H12N2OS","c1cc(ccc1N=C=S)N2CCOCC2","InChI=1S/C11H12N2OS/c15-9-12-10-1-3-11(4-2-10)13-5-7-14-8-6-13/h1-4H,5-8H2","AXUXRZZYZBZQAR-UHFFFAOYSA-N"
