"Identifier","CompoundName","MonoisotopicMass","MolecularFormula","SMILES","InChI","InChIKey"
4895,"Risperidone",410.211792,"C23H27FN4O2","Cc1c(c(=O)n2c(n1)CCCC2)CCN3CCC(CC3)c4c5ccc(cc5on4)F","InChI=1S/C23H27FN4O2/c1-15-18(23(29)28-10-3-2-4-21(28)25-15)9-13-27-11-7-16(8-12-27)22-19-6-5-17(24)14-20(19)30-26-22/h5-6,14,16H,2-4,7-13H2,1H3","RAPZEAPATHNIPO-UHFFFAOYSA-N"
180078,"2-{4-[(E)-(2,3-Dimethylphenyl)diazenyl]-3-methyl-5-phenyl-1H-pyrazol-1-yl}-1-phenylethanol",410.210663,"C26H26N4O","Cc1cccc(c1C)/N=N/c2c(nn(c2c3ccccc3)CC(c4ccccc4)O)C","InChI=1S/C26H26N4O/c1-18-11-10-16-23(19(18)2)27-28-25-20(3)29-30(26(25)22-14-8-5-9-15-22)17-24(31)21-12-6-4-7-13-21/h4-16,24,31H,17H2,1-3H3/b28-27+","GVZFDGASAPZAEY-BYYHNAKLSA-N"
293388,"2-Chloro-N-[1,1,3,3,5-pentamethyl-6-(1-pyrrolidinyl)-2,3-dihydro-1H-inden-4-yl]benzamide",410.212494,"C25H31ClN2O","Cc1c(cc2c(c1NC(=O)c3ccccc3Cl)C(CC2(C)C)(C)C)N4CCCC4","InChI=1S/C25H31ClN2O/c1-16-20(28-12-8-9-13-28)14-18-21(25(4,5)15-24(18,2)3)22(16)27-23(29)17-10-6-7-11-19(17)26/h6-7,10-11,14H,8-9,12-13,15H2,1-5H3,(H,27,29)","MEFFWHUBVHSLML-UHFFFAOYSA-N"
305200,"1-(7-Chloro-2-phenyl-4-quinolinyl)-2-(dibutylamino)ethanol",410.212494,"C25H31ClN2O","CCCCN(CCCC)CC(c1cc(nc2c1ccc(c2)Cl)c3ccccc3)O","InChI=1S/C25H31ClN2O/c1-3-5-14-28(15-6-4-2)18-25(29)22-17-23(19-10-8-7-9-11-19)27-24-16-20(26)12-13-21(22)24/h7-13,16-17,25,29H,3-6,14-15,18H2,1-2H3","ZQQIVWVFOBCWKQ-UHFFFAOYSA-N"
306170,"N-[(4-Chloro-2,5-diphenyl-3-furyl)methyl]-N',N'-diethyl-N-methyl-1,3-propanediamine",410.212494,"C25H31ClN2O","CCN(CC)CCCN(C)Cc1c(c(oc1c2ccccc2)c3ccccc3)Cl","InChI=1S/C25H31ClN2O/c1-4-28(5-2)18-12-17-27(3)19-22-23(26)25(21-15-10-7-11-16-21)29-24(22)20-13-8-6-9-14-20/h6-11,13-16H,4-5,12,17-19H2,1-3H3","DWHUTCHVMNOMRX-UHFFFAOYSA-N"
331069,"2-[(Diethylamino)methyl]-4-(10H-indolo[3,2-b]quinolin-11-ylamino)phenol",410.210663,"C26H26N4O","CCN(CC)Cc1cc(ccc1O)Nc2c3ccccc3nc4c2[nH]c5c4cccc5","InChI=1S/C26H26N4O/c1-3-30(4-2)16-17-15-18(13-14-23(17)31)27-24-19-9-5-7-11-21(19)28-25-20-10-6-8-12-22(20)29-26(24)25/h5-15,29,31H,3-4,16H2,1-2H3,(H,27,28)","MAHWWRJECIXNCN-UHFFFAOYSA-N"
365335,"1-[2-(4-Chlorophenyl)-4-quinolinyl]-2-(dibutylamino)ethanol",410.212494,"C25H31ClN2O","CCCCN(CCCC)CC(c1cc(nc2c1cccc2)c3ccc(cc3)Cl)O","InChI=1S/C25H31ClN2O/c1-3-5-15-28(16-6-4-2)18-25(29)22-17-24(19-11-13-20(26)14-12-19)27-23-10-8-7-9-21(22)23/h7-14,17,25,29H,3-6,15-16,18H2,1-2H3","AEOWFQHMVVCALP-UHFFFAOYSA-N"
432363,"6-Fluoro-11,14,17,21-tetrahydroxy-16-methylpregn-4-ene-3,20-dione",410.21048,"C22H31FO6","CC1CC2(C3CC(C4=CC(=O)CCC4(C3C(CC2(C1(C(=O)CO)O)C)O)C)F)O","InChI=1S/C22H31FO6/c1-11-8-21(28)14-7-15(23)13-6-12(25)4-5-19(13,2)18(14)16(26)9-20(21,3)22(11,29)17(27)10-24/h6,11,14-16,18,24,26,28-29H,4-5,7-10H2,1-3H3","JIXAKIBJVLZNKU-UHFFFAOYSA-N"
580706,"6-Methyl-5-(1-naphthylmethyl)-2-(4-phenylpiperazin-1-yl)pyrimidin-4-ol",410.210663,"C26H26N4O","Cc1c(c(=O)nc([nH]1)N2CCN(CC2)c3ccccc3)Cc4cccc5c4cccc5","InChI=1S/C26H26N4O/c1-19-24(18-21-10-7-9-20-8-5-6-13-23(20)21)25(31)28-26(27-19)30-16-14-29(15-17-30)22-11-3-2-4-12-22/h2-13H,14-18H2,1H3,(H,27,28,31)","LIAPIDDASOKJJV-UHFFFAOYSA-N"
900782,"N-Cyclohexyl-N-methyl-5,7-diphenylpyrazolo[1,5-a]pyrimidine-2-carboxamide",410.210663,"C26H26N4O","CN(C1CCCCC1)C(=O)c2cc3nc(cc(n3n2)c4ccccc4)c5ccccc5","InChI=1S/C26H26N4O/c1-29(21-15-9-4-10-16-21)26(31)23-18-25-27-22(19-11-5-2-6-12-19)17-24(30(25)28-23)20-13-7-3-8-14-20/h2-3,5-8,11-14,17-18,21H,4,9-10,15-16H2,1H3","INDCEILCISRFBY-UHFFFAOYSA-N"
