"Identifier","CompoundName","MonoisotopicMass","MolecularFormula","SMILES","InChI","InChIKey"
31384,"TOLINDATE",297.118744,"C18H19NOS","Cc1cccc(c1)N(C)C(=S)Oc2ccc3c(c2)CCC3","InChI=1S/C18H19NOS/c1-13-5-3-8-16(11-13)19(2)18(21)20-17-10-9-14-6-4-7-15(14)12-17/h3,5,8-12H,4,6-7H2,1-2H3","ANJNOJFLVNXCHT-UHFFFAOYSA-N"
33010,"2-(Dibenzo[b,f]thiepin-10-yloxy)-N,N-dimethylethanamine",297.118744,"C18H19NOS","CN(C)CCOC1=Cc2ccccc2Sc3c1cccc3","InChI=1S/C18H19NOS/c1-19(2)11-12-20-16-13-14-7-3-5-9-17(14)21-18-10-6-4-8-15(16)18/h3-10,13H,11-12H2,1-2H3","JDLCNBJQSZSYOS-UHFFFAOYSA-N"
54822,"Duloxetine",297.118744,"C18H19NOS","CNCC[C@@H](c1cccs1)Oc2cccc3c2cccc3","InChI=1S/C18H19NOS/c1-19-12-11-17(18-10-5-13-21-18)20-16-9-4-7-14-6-2-3-8-15(14)16/h2-10,13,17,19H,11-12H2,1H3/t17-/m0/s1","ZEUITGRIYCTCEM-KRWDZBQOSA-N"
109024,"N-Methyl-3-(1-naphthyloxy)-3-(2-thienyl)-1-propanamine",297.118744,"C18H19NOS","CNCCC(c1cccs1)Oc2cccc3c2cccc3","InChI=1S/C18H19NOS/c1-19-12-11-17(18-10-5-13-21-18)20-16-9-4-7-14-6-2-3-8-15(14)16/h2-10,13,17,19H,11-12H2,1H3","ZEUITGRIYCTCEM-UHFFFAOYSA-N"
160615,"(1-Cyanoethyl)(dimethyl)silyl 1-naphthylacetate",297.1185,"C17H19NO2Si","CC(C#N)[Si](C)(C)OC(=O)Cc1cccc2c1cccc2","InChI=1S/C17H19NO2Si/c1-13(12-18)21(2,3)20-17(19)11-15-9-6-8-14-7-4-5-10-16(14)15/h4-10,13H,11H2,1-3H3","GBAXRAGZQWDMKV-UHFFFAOYSA-N"
195195,"2-(4-Biphenylyl)-1-(4-morpholinyl)ethanethione",297.118744,"C18H19NOS","c1ccc(cc1)c2ccc(cc2)CC(=S)N3CCOCC3","InChI=1S/C18H19NOS/c21-18(19-10-12-20-13-11-19)14-15-6-8-17(9-7-15)16-4-2-1-3-5-16/h1-9H,10-14H2","JTXKUELKOQEINN-UHFFFAOYSA-N"
230466,"8-Hydrazino-9-pentofuranosyl-9H-purin-6-amine",297.118561,"C10H15N7O4","c1nc(c2c(n1)n(c(n2)NN)C3C(C(C(O3)CO)O)O)N","InChI=1S/C10H15N7O4/c11-7-4-8(14-2-13-7)17(10(15-4)16-12)9-6(20)5(19)3(1-18)21-9/h2-3,5-6,9,18-20H,1,12H2,(H,15,16)(H2,11,13,14)","XMRQUQWRGIIBTK-UHFFFAOYSA-N"
286250,"2-Hydroxy-2,2-diphenyl-1-(1-pyrrolidinyl)ethanethione",297.118744,"C18H19NOS","c1ccc(cc1)C(c2ccccc2)(C(=S)N3CCCC3)O","InChI=1S/C18H19NOS/c20-18(15-9-3-1-4-10-15,16-11-5-2-6-12-16)17(21)19-13-7-8-14-19/h1-6,9-12,20H,7-8,13-14H2","MOTUVLXXXIPETP-UHFFFAOYSA-N"
325230,"[Dimethyl(vinyl)silyl]methyl 2-cyano-5-phenyl-2,4-pentadienoate",297.1185,"C17H19NO2Si","C[Si](C)(COC(=O)C(=CC=Cc1ccccc1)C#N)C=C","InChI=1S/C17H19NO2Si/c1-4-21(2,3)14-20-17(19)16(13-18)12-8-11-15-9-6-5-7-10-15/h4-12H,1,14H2,2-3H3","RNQRADIVJDJMQR-UHFFFAOYSA-N"
341009,"(2-Azido-1-methyl-1H-imidazole-4,5-diyl)bis(methylene) bis(methylcarbamate)",297.118561,"C10H15N7O4","CNC(=O)OCc1c(n(c(n1)N=[N+]=[N-])C)COC(=O)NC","InChI=1S/C10H15N7O4/c1-12-9(18)20-4-6-7(5-21-10(19)13-2)17(3)8(14-6)15-16-11/h4-5H2,1-3H3,(H,12,18)(H,13,19)","VIKJORKRPAFSOV-UHFFFAOYSA-N"
