"Identifier","CompoundName","MonoisotopicMass","MolecularFormula","SMILES","InChI","InChIKey"
7276,"2-methyl-3-phenylprop-2-enal",146.073166,"C10H10O","CC(=Cc1ccccc1)C=O","InChI=1S/C10H10O/c1-9(8-11)7-10-5-3-2-4-6-10/h2-8H,1H3","VLUMOWNVWOXZAU-UHFFFAOYSA-N"
10273,"tetralone",146.073166,"C10H10O","c1ccc2c(c1)CCCC2=O","InChI=1S/C10H10O/c11-10-7-3-5-8-4-1-2-6-9(8)10/h1-2,4,6H,3,5,7H2","XHLHPRDBBAGVEG-UHFFFAOYSA-N"
13475,"1-(Bicyclo[4.2.0]octa-1,3,5-trien-7-yl)ethanone",146.073166,"C10H10O","CC(=O)C1Cc2c1cccc2","InChI=1S/C10H10O/c1-7(11)10-6-8-4-2-3-5-9(8)10/h2-5,10H,6H2,1H3","HRBWEKNHUNICAM-UHFFFAOYSA-N"
15120,"Benzylidene acetone",146.073166,"C10H10O","CC(=O)C=Cc1ccccc1","InChI=1S/C10H10O/c1-9(11)7-8-10-5-3-2-4-6-10/h2-8H,1H3","BWHOZHOGCMHOBV-UHFFFAOYSA-N"
19256,"2-Phenyl-2-butenal",146.073166,"C10H10O","CC=C(C=O)c1ccccc1","InChI=1S/C10H10O/c1-2-9(8-11)10-6-4-3-5-7-10/h2-8H,1H3","DYAOGZLLMZQVHY-UHFFFAOYSA-N"
30607,"2,4-Dimethyl-1-benzofuran",146.073166,"C10H10O","Cc1cccc2c1cc(o2)C","InChI=1S/C10H10O/c1-7-4-3-5-10-9(7)6-8(2)11-10/h3-6H,1-2H3","VAJDUPSIEUTLHX-UHFFFAOYSA-N"
34608,"α-benzylacrolein",146.073166,"C10H10O","C=CC(=O)Cc1ccccc1","InChI=1S/C10H10O/c1-2-10(11)8-9-6-4-3-5-7-9/h2-7H,1,8H2","PTUXNCQDACBMKP-UHFFFAOYSA-N"
61564,"b-Tetralone",146.073166,"C10H10O","c1ccc2c(c1)CCC(=O)C2","InChI=1S/C10H10O/c11-10-6-5-8-3-1-2-4-9(8)7-10/h1-4H,5-7H2","KCKZIWSINLBROE-UHFFFAOYSA-N"
64244,"2-butenophenone",146.073166,"C10H10O","CC=CC(=O)c1ccccc1","InChI=1S/C10H10O/c1-2-6-10(11)9-7-4-3-5-8-9/h2-8H,1H3","FUJZJBCWPIOHHN-UHFFFAOYSA-N"
69047,"2-Ethylbenzofuran",146.073166,"C10H10O","CCc1cc2ccccc2o1","InChI=1S/C10H10O/c1-2-9-7-8-5-3-4-6-10(8)11-9/h3-7H,2H2,1H3","KJHYAEZMOHLVCH-UHFFFAOYSA-N"
69475,"Cyclopropyl phenyl ketone",146.073166,"C10H10O","c1ccc(cc1)C(=O)C2CC2","InChI=1S/C10H10O/c11-10(9-6-7-9)8-4-2-1-3-5-8/h1-5,9H,6-7H2","PJRHFTYXYCVOSJ-UHFFFAOYSA-N"
83147,"2-Phenyl-3-butyn-2-ol",146.073166,"C10H10O","CC(C#C)(c1ccccc1)O","InChI=1S/C10H10O/c1-3-10(2,11)9-7-5-4-6-8-9/h1,4-8,11H,2H3","KSLSOBUAIFEGLT-UHFFFAOYSA-N"
83224,"1a,2,3,7b-Tetrahydronaphtho[1,2-b]oxirene",146.073166,"C10H10O","c1ccc2c(c1)CCC3C2O3","InChI=1S/C10H10O/c1-2-4-8-7(3-1)5-6-9-10(8)11-9/h1-4,9-10H,5-6H2","ZWBOIOUXXAJRAU-UHFFFAOYSA-N"
87973,"5,8-Dihydro-1-naphthalenol",146.073166,"C10H10O","c1cc2c(c(c1)O)CC=CC2","InChI=1S/C10H10O/c11-10-7-3-5-8-4-1-2-6-9(8)10/h1-3,5,7,11H,4,6H2","OAHLLHJOPUWLKW-UHFFFAOYSA-N"
100454,"2-(4-Vinylphenyl)oxirane",146.073166,"C10H10O","C=Cc1ccc(cc1)C2CO2","InChI=1S/C10H10O/c1-2-8-3-5-9(6-4-8)10-7-11-10/h2-6,10H,1,7H2","DENMIBABNWPFEG-UHFFFAOYSA-N"
108523,"5-Formylindan",146.073166,"C10H10O","c1cc2c(cc1C=O)CCC2","InChI=1S/C10H10O/c11-7-8-4-5-9-2-1-3-10(9)6-8/h4-7H,1-3H2","YNGGRNROMJXLCP-UHFFFAOYSA-N"
122148,"Tricyclo[5.2.1.0(2,6)]deca-4,8-dien-3-one",146.073166,"C10H10O","C1C2C=CC1C3C2C=CC3=O","InChI=1S/C10H10O/c11-9-4-3-8-6-1-2-7(5-6)10(8)9/h1-4,6-8,10H,5H2","USCIQHADNYEBHX-UHFFFAOYSA-N"
