"Identifier","CompoundName","MonoisotopicMass","MolecularFormula","SMILES","InChI","InChIKey"
28443,"2-Benzothiazolsulfonic acid",214.971085,"C7H5NO3S2","c1ccc2c(c1)nc(s2)S(=O)(=O)O","InChI=1S/C7H5NO3S2/c9-13(10,11)7-8-5-3-1-2-4-6(5)12-7/h1-4H,(H,9,10,11)","ZCXGMSGCBDSEOY-UHFFFAOYSA-N"
78652,"4-Isothiocyanatobenzenesulfonic acid",214.971085,"C7H5NO3S2","c1cc(ccc1N=C=S)S(=O)(=O)O","InChI=1S/C7H5NO3S2/c9-13(10,11)7-3-1-6(2-4-7)8-5-12/h1-4H,(H,9,10,11)","LBYBJJOUISDNRJ-UHFFFAOYSA-N"
554867,"4,7-Dichloro-2-fluoroquinoline",214.97049,"C9H4Cl2FN","c1cc2c(cc1Cl)nc(cc2Cl)F","InChI=1S/C9H4Cl2FN/c10-5-1-2-6-7(11)4-9(12)13-8(6)3-5/h1-4H","YEEHOPKDJQLUMP-UHFFFAOYSA-N"
2066583,"2,3-Dichloro-4-fluoroquinoline",214.97049,"C9H4Cl2FN","c1ccc2c(c1)c(c(c(n2)Cl)Cl)F","InChI=1S/C9H4Cl2FN/c10-7-8(12)5-3-1-2-4-6(5)13-9(7)11/h1-4H","LLWKHPBCGKYPDE-UHFFFAOYSA-N"
10563421,"",214.971085,"C7H5NO3S2","OS(=O)(=O)c2csc1cnccc12","InChI=1S/C7H5NO3S2/c9-13(10,11)7-4-12-6-3-8-2-1-5(6)7/h1-4H,(H,9,10,11)","VKSHIBYKZKLGAA-UHFFFAOYSA-N"
10624935,"1,3-Benzothiazole-6-sulfonic acid",214.971085,"C7H5NO3S2","C1=CC2=C(C=C1S(=O)(=O)O)SC=N2","InChI=1S/C7H5NO3S2/c9-13(10,11)5-1-2-6-7(3-5)12-4-8-6/h1-4H,(H,9,10,11)","UGDMYHVETQRVGB-UHFFFAOYSA-N"
10745633,"1,3-Benzothiazole-7-sulfonic acid",214.971085,"C7H5NO3S2","C1=CC2=C(C(=C1)S(=O)(=O)O)SC=N2","InChI=1S/C7H5NO3S2/c9-13(10,11)6-3-1-2-5-7(6)12-4-8-5/h1-4H,(H,9,10,11)","AFAHJSMJLLHNPO-UHFFFAOYSA-N"
11510947,"Sulfophenyl isothiocyanate",214.971085,"C7H5NO3S2","c1ccc(c(c1)N=C=S)S(=O)(=O)O","InChI=1S/C7H5NO3S2/c9-13(10,11)7-4-2-1-3-6(7)8-5-12/h1-4H,(H,9,10,11)","JNFXJMZXZLYTOJ-UHFFFAOYSA-N"
12562137,"4-Chloro-1-nitro-3-(trifluoromethyl)-1H-pyrazole",214.970932,"C4HClF3N3O2","c1c(c(nn1[N+](=O)[O-])C(F)(F)F)Cl","InChI=1S/C4HClF3N3O2/c5-2-1-10(11(12)13)9-3(2)4(6,7)8/h1H","DMOALJMYKKGAEM-UHFFFAOYSA-N"
14394574,"2-Amino-1,7-dihydro-6H-purine-6-selone",214.971024,"C5H5N5Se","c1[nH]c2c(=[Se])[nH]c(nc2n1)N","InChI=1S/C5H5N5Se/c6-5-9-3-2(4(11)10-5)7-1-8-3/h1H,(H,7,8)(H3,6,9,10)","WPWYUEFDODSRMU-UHFFFAOYSA-N"
