"Identifier","CompoundName","MonoisotopicMass","MolecularFormula","SMILES","InChI","InChIKey"
8123,"N,N-Bis(2-hydroxyethyl)dodecanamide",287.246033,"C16H33NO3","CCCCCCCCCCCC(=O)N(CCO)CCO","InChI=1S/C16H33NO3/c1-2-3-4-5-6-7-8-9-10-11-16(20)17(12-14-18)13-15-19/h18-19H,2-15H2,1H3","AOMUHOFOVNGZAN-UHFFFAOYSA-N"
139799,"2-(Dimethylnitroryl)ethyl laurate",287.246033,"C16H33NO3","CCCCCCCCCCCC(=O)OCC[N+](C)(C)[O-]","InChI=1S/C16H33NO3/c1-4-5-6-7-8-9-10-11-12-13-16(18)20-15-14-17(2,3)19/h4-15H2,1-3H3","HBOHFDZWXXIZJU-UHFFFAOYSA-N"
146961,"Dodecanoic acid - morpholine (1:1)",287.246033,"C16H33NO3","CCCCCCCCCCCC(=O)O.C1COCCN1","InChI=1S/C12H24O2.C4H9NO/c1-2-3-4-5-6-7-8-9-10-11-12(13)14;1-3-6-4-2-5-1/h2-11H2,1H3,(H,13,14);5H,1-4H2","XOCPFOARSHYLBQ-UHFFFAOYSA-N"
147334,"2-[(2-Hydroxyethyl)amino]ethyl laurate",287.246033,"C16H33NO3","CCCCCCCCCCCC(=O)OCCNCCO","InChI=1S/C16H33NO3/c1-2-3-4-5-6-7-8-9-10-11-16(19)20-15-13-17-12-14-18/h17-18H,2-15H2,1H3","QJUDUGQUIHBCLC-UHFFFAOYSA-N"
147460,"N-[2-(2-Hydroxyethoxy)ethyl]dodecanamide",287.246033,"C16H33NO3","CCCCCCCCCCCC(=O)NCCOCCO","InChI=1S/C16H33NO3/c1-2-3-4-5-6-7-8-9-10-11-16(19)17-12-14-20-15-13-18/h18H,2-15H2,1H3,(H,17,19)","SIFSGJHNINUHSG-UHFFFAOYSA-N"
184606,"2-(Hydroxymethyl)-2-methylpentyl dibutylcarbamate",287.246033,"C16H33NO3","CCCCN(CCCC)C(=O)OCC(C)(CCC)CO","InChI=1S/C16H33NO3/c1-5-8-11-17(12-9-6-2)15(19)20-14-16(4,13-18)10-7-3/h18H,5-14H2,1-4H3","CMBVQXWTMHCRGN-UHFFFAOYSA-N"
309348,"2-Hydroxypropyl dodecylcarbamate",287.246033,"C16H33NO3","CCCCCCCCCCCCNC(=O)OCC(C)O","InChI=1S/C16H33NO3/c1-3-4-5-6-7-8-9-10-11-12-13-17-16(19)20-14-15(2)18/h15,18H,3-14H2,1-2H3,(H,17,19)","JATKNQSFORQACL-UHFFFAOYSA-N"
309349,"1-Hydroxy-2-propanyl dodecylcarbamate",287.246033,"C16H33NO3","CCCCCCCCCCCCNC(=O)OC(C)CO","InChI=1S/C16H33NO3/c1-3-4-5-6-7-8-9-10-11-12-13-17-16(19)20-15(2)14-18/h15,18H,3-14H2,1-2H3,(H,17,19)","YRZDTZDHQGSTIU-UHFFFAOYSA-N"
505731,"2-[2-(Hexyloxy)ethoxy]-N,N-dipropylacetamide",287.246033,"C16H33NO3","CCCCCCOCCOCC(=O)N(CCC)CCC","InChI=1S/C16H33NO3/c1-4-7-8-9-12-19-13-14-20-15-16(18)17(10-5-2)11-6-3/h4-15H2,1-3H3","YIFXFKZFEZLKTR-UHFFFAOYSA-N"
2630004,"Methyl 11-(diethylamino)-10-hydroxyundecanoate",287.246033,"C16H33NO3","CCN(CC)CC(CCCCCCCCC(=O)OC)O","InChI=1S/C16H33NO3/c1-4-17(5-2)14-15(18)12-10-8-6-7-9-11-13-16(19)20-3/h15,18H,4-14H2,1-3H3","VQDIZCMDQNMFSY-UHFFFAOYSA-N"
2870591,"O-Tridecylserine",287.246033,"C16H33NO3","CCCCCCCCCCCCCOCC(C(=O)O)N","InChI=1S/C16H33NO3/c1-2-3-4-5-6-7-8-9-10-11-12-13-20-14-15(17)16(18)19/h15H,2-14,17H2,1H3,(H,18,19)","IHLUAFQQQDFWPJ-UHFFFAOYSA-N"
2925931,"[Dodecyl(2-hydroxyethyl)ammonio]acetate",287.246033,"C16H33NO3","CCCCCCCCCCCC[NH+](CCO)CC(=O)[O-]","InChI=1S/C16H33NO3/c1-2-3-4-5-6-7-8-9-10-11-12-17(13-14-18)15-16(19)20/h18H,2-15H2,1H3,(H,19,20)","PVADOOQKMYVERE-UHFFFAOYSA-N"
3323058,"Octyl [(hexyloxy)methyl]carbamate",287.246033,"C16H33NO3","CCCCCCCCOC(=O)NCOCCCCCC","InChI=1S/C16H33NO3/c1-3-5-7-9-10-12-14-20-16(18)17-15-19-13-11-8-6-4-2/h3-15H2,1-2H3,(H,17,18)","DOEPMNVCQSBYLM-UHFFFAOYSA-N"
7035271,"1-{(2S)-2-Hydroxy-3-[(2-methyl-2-propanyl)oxy]propyl}-2,2,6,6-tetramethyl-4-piperidinol",287.246033,"C16H33NO3","O[C@@H](CN1C(CC(O)CC1(C)C)(C)C)COC(C)(C)C","InChI=1S/C16H33NO3/c1-14(2,3)20-11-13(19)10-17-15(4,5)8-12(18)9-16(17,6)7/h12-13,18-19H,8-11H2,1-7H3/t13-/m0/s1","ZXRAFLNKANQSSN-ZDUSSCGKSA-N"
7035273,"1-{(2R)-2-Hydroxy-3-[(2-methyl-2-propanyl)oxy]propyl}-2,2,6,6-tetramethyl-4-piperidinol",287.246033,"C16H33NO3","O[C@H](CN1C(CC(O)CC1(C)C)(C)C)COC(C)(C)C","InChI=1S/C16H33NO3/c1-14(2,3)20-11-13(19)10-17-15(4,5)8-12(18)9-16(17,6)7/h12-13,18-19H,8-11H2,1-7H3/t13-/m1/s1","ZXRAFLNKANQSSN-CYBMUJFWSA-N"
8058062,"4-(Octyloxy)-2-(1-pyrrolidinyl)-1,3-butanediol",287.246033,"C16H33NO3","OCC(N1CCCC1)C(O)COCCCCCCCC","InChI=1S/C16H33NO3/c1-2-3-4-5-6-9-12-20-14-16(19)15(13-18)17-10-7-8-11-17/h15-16,18-19H,2-14H2,1H3","CXRHQKJQGLBVBA-UHFFFAOYSA-N"
8141313,"(2S,3R,4R,5S)-2-Ethyl-1-nonyl-3,4,5-piperidinetriol",287.246033,"C16H33NO3","O[C@@H]1[C@@H](N(CCCCCCCCC)C[C@H](O)[C@H]1O)CC","InChI=1S/C16H33NO3/c1-3-5-6-7-8-9-10-11-17-12-14(18)16(20)15(19)13(17)4-2/h13-16,18-20H,3-12H2,1-2H3/t13-,14-,15+,16+/m0/s1","BECNJEJBAKPVND-CAOSSQGBSA-N"
8644733,"3-Hydroxy-N-(2-hydroxyethyl)tetradecanamide",287.246033,"C16H33NO3","O=C(NCCO)CC(O)CCCCCCCCCCC","InChI=1S/C16H33NO3/c1-2-3-4-5-6-7-8-9-10-11-15(19)14-16(20)17-12-13-18/h15,18-19H,2-14H2,1H3,(H,17,20)","LOWOEAFVJRKDJG-UHFFFAOYSA-N"
8668946,"(4S)-4-(1,4,7-Dioxazonan-7-yl)-3-ethyl-6-methyl-3-heptanol",287.246033,"C16H33NO3","O1CCN(CCOCC1)[C@@H](CC(C)C)C(O)(CC)CC","InChI=1S/C16H33NO3/c1-5-16(18,6-2)15(13-14(3)4)17-7-9-19-11-12-20-10-8-17/h14-15,18H,5-13H2,1-4H3/t15-/m0/s1","DZSYXKFHNVKOHB-HNNXBMFYSA-N"
9197708,"Hexadecyl nitrate",287.246033,"C16H33NO3","CCCCCCCCCCCCCCCCO[N+](=O)[O-]","InChI=1S/C16H33NO3/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-20-17(18)19/h2-16H2,1H3","PJEUHQVUOWGBGZ-UHFFFAOYSA-N"
9589879,"(2R,5S)-2-[(2R)-2-Hydroxyhexyl]-5-[(2S)-2-hydroxyhexyl]-1-pyrrolidinol",287.246033,"C16H33NO3","O[C@@H](C[C@@H]1N(O)[C@@H](CC1)C[C@@H](O)CCCC)CCCC","InChI=1S/C16H33NO3/c1-3-5-7-15(18)11-13-9-10-14(17(13)20)12-16(19)8-6-4-2/h13-16,18-20H,3-12H2,1-2H3/t13-,14+,15-,16+","SFVOGZGIONJKEM-GEEKYZPCSA-N"
12263253,"1-(3-tert-Butoxy-2-hydroxypropyl)-2,2,6,6-tetramethylpiperidin-4-ol",287.246033,"C16H33NO3","CC1(CC(CC(N1CC(COC(C)(C)C)O)(C)C)O)C","InChI=1S/C16H33NO3/c1-14(2,3)20-11-13(19)10-17-15(4,5)8-12(18)9-16(17,6)7/h12-13,18-19H,8-11H2,1-7H3","ZXRAFLNKANQSSN-UHFFFAOYSA-N"
17460846,"O-Tridecyl-D-serine",287.246033,"C16H33NO3","CCCCCCCCCCCCCOC[C@H](C(=O)O)N","InChI=1S/C16H33NO3/c1-2-3-4-5-6-7-8-9-10-11-12-13-20-14-15(17)16(18)19/h15H,2-14,17H2,1H3,(H,18,19)/t15-/m1/s1","IHLUAFQQQDFWPJ-OAHLLOKOSA-N"
22763430,"N-(1,4-Dioxan-2-ylmethyl)-7-methoxy-3,7-dimethyl-1-octanamine",287.246033,"C16H33NO3","CC(CCCC(C)(C)OC)CCNCC1COCCO1","InChI=1S/C16H33NO3/c1-14(6-5-8-16(2,3)18-4)7-9-17-12-15-13-19-10-11-20-15/h14-15,17H,5-13H2,1-4H3","LAWRPDCZPOXVBA-UHFFFAOYSA-N"
23183326,"4-Methyl-6-(nonylamino)-1,2,3-cyclohexanetriol",287.246033,"C16H33NO3","CCCCCCCCCNC1CC(C(C(C1O)O)O)C","InChI=1S/C16H33NO3/c1-3-4-5-6-7-8-9-10-17-13-11-12(2)14(18)16(20)15(13)19/h12-20H,3-11H2,1-2H3","GBIFJVNCSQWCOB-UHFFFAOYSA-N"
24823233,"(2R,3R,6R)-6-(8-Hydroxydecyl)-2-(hydroxymethyl)-3-piperidinol",287.246033,"C16H33NO3","CCC(CCCCCCC[C@@H]1CC[C@H]([C@H](N1)CO)O)O","InChI=1S/C16H33NO3/c1-2-14(19)9-7-5-3-4-6-8-13-10-11-16(20)15(12-18)17-13/h13-20H,2-12H2,1H3/t13-,14?,15-,16-/m1/s1","SEUBYHFHBZVRCC-QGAIPKOMSA-N"
26377165,"(2S,3S,4S,5S)-2-(Hydroxymethyl)-5-undecyl-3,4-pyrrolidinediol",287.246033,"C16H33NO3","CCCCCCCCCCC[C@H]1[C@@H]([C@H]([C@@H](N1)CO)O)O","InChI=1S/C16H33NO3/c1-2-3-4-5-6-7-8-9-10-11-13-15(19)16(20)14(12-18)17-13/h13-20H,2-12H2,1H3/t13-,14-,15-,16-/m0/s1","ZFHPRXXBOYYMCJ-VGWMRTNUSA-N"
28590601,"N-(1,3-Dihydroxy-2-undecanyl)-3-methylbutanamide",287.246033,"C16H33NO3","CCCCCCCCC(C(CO)NC(=O)CC(C)C)O","InChI=1S/C16H33NO3/c1-4-5-6-7-8-9-10-15(19)14(12-18)17-16(20)11-13(2)3/h13-15,18-19H,4-12H2,1-3H3,(H,17,20)","NPJYCWOPUNAVJC-UHFFFAOYSA-N"
28591946,"Tetradecyl (hydroxymethyl)carbamate",287.246033,"C16H33NO3","CCCCCCCCCCCCCCOC(=O)NCO","InChI=1S/C16H33NO3/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-20-16(19)17-15-18/h18H,2-15H2,1H3,(H,17,19)","SSOLAKZDLZVCAQ-UHFFFAOYSA-N"
30918842,"N-[(2R,3S)-3-(Methoxymethoxy)-2-dodecanyl]acetamide",287.246033,"C16H33NO3","CCCCCCCCC[C@@H]([C@@H](C)NC(=O)C)OCOC","InChI=1S/C16H33NO3/c1-5-6-7-8-9-10-11-12-16(20-13-19-4)14(2)17-15(3)18/h14,16H,5-13H2,1-4H3,(H,17,18)/t14-,16+/m1/s1","WXRTUNPTLMRFQY-ZBFHGGJFSA-N"
30918853,"N-[(2S,3R)-3-(Methoxymethoxy)-2-dodecanyl]acetamide",287.246033,"C16H33NO3","CCCCCCCCC[C@H]([C@H](C)NC(=O)C)OCOC","InChI=1S/C16H33NO3/c1-5-6-7-8-9-10-11-12-16(20-13-19-4)14(2)17-15(3)18/h14,16H,5-13H2,1-4H3,(H,17,18)/t14-,16+/m0/s1","WXRTUNPTLMRFQY-GOEBONIOSA-N"
32698675,"[(2-Hydroxydodecyl)(dimethyl)ammonio]acetate",287.246033,"C16H33NO3","CCCCCCCCCCC(C[N+](C)(C)CC(=O)[O-])O","InChI=1S/C16H33NO3/c1-4-5-6-7-8-9-10-11-12-15(18)13-17(2,3)14-16(19)20/h15,18H,4-14H2,1-3H3","FZVXZMAYYKXMCH-UHFFFAOYSA-N"
32700181,"N,N-Bis(2-hydroxypropyl)decanamide",287.246033,"C16H33NO3","CCCCCCCCCC(=O)N(CC(C)O)CC(C)O","InChI=1S/C16H33NO3/c1-4-5-6-7-8-9-10-11-16(20)17(12-14(2)18)13-15(3)19/h14-15,18-19H,4-13H2,1-3H3","STVCRBHFDMVKRP-UHFFFAOYSA-N"
34991129,"N-[(2R)-2-Hydroxypropyl]-N-[(2S)-2-hydroxypropyl]decanamide",287.246033,"C16H33NO3","CCCCCCCCCC(=O)N(C[C@@H](C)O)C[C@H](C)O","InChI=1S/C16H33NO3/c1-4-5-6-7-8-9-10-11-16(20)17(12-14(2)18)13-15(3)19/h14-15,18-19H,4-13H2,1-3H3/t14-,15+","STVCRBHFDMVKRP-GASCZTMLSA-N"
34991130,"N,N-Bis[(2R)-2-hydroxypropyl]decanamide",287.246033,"C16H33NO3","CCCCCCCCCC(=O)N(C[C@@H](C)O)C[C@@H](C)O","InChI=1S/C16H33NO3/c1-4-5-6-7-8-9-10-11-16(20)17(12-14(2)18)13-15(3)19/h14-15,18-19H,4-13H2,1-3H3/t14-,15-/m1/s1","STVCRBHFDMVKRP-HUUCEWRRSA-N"
34991131,"N,N-Bis[(2S)-2-hydroxypropyl]decanamide",287.246033,"C16H33NO3","CCCCCCCCCC(=O)N(C[C@H](C)O)C[C@H](C)O","InChI=1S/C16H33NO3/c1-4-5-6-7-8-9-10-11-16(20)17(12-14(2)18)13-15(3)19/h14-15,18-19H,4-13H2,1-3H3/t14-,15-/m0/s1","STVCRBHFDMVKRP-GJZGRUSLSA-N"
35583960,"1-(2-Butoxyethoxy)-3-[(2,2-dimethylcyclopentyl)amino]-2-propanol",287.246033,"C16H33NO3","CCCCOCCOCC(CNC1CCCC1(C)C)O","InChI=1S/C16H33NO3/c1-4-5-9-19-10-11-20-13-14(18)12-17-15-7-6-8-16(15,2)3/h14-15,17-18H,4-13H2,1-3H3","ZGOSMXYJDSMFEW-UHFFFAOYSA-N"
35591467,"1-[(2,2-Dimethylcyclohexyl)amino]-3-(2-isopropoxyethoxy)-2-propanol",287.246033,"C16H33NO3","CC(C)OCCOCC(CNC1CCCCC1(C)C)O","InChI=1S/C16H33NO3/c1-13(2)20-10-9-19-12-14(18)11-17-15-7-5-6-8-16(15,3)4/h13-15,17-18H,5-12H2,1-4H3","ARHKLDKXXRODFT-UHFFFAOYSA-N"
35726429,"4-{[Isobutyl(2-methoxyethyl)amino]methyl}-2,2,5,5-tetramethyltetrahydro-3-furanol (non-preferred name)",287.246033,"C16H33NO3","CC(C)CN(CCOC)CC1C(C(OC1(C)C)(C)C)O","InChI=1S/C16H33NO3/c1-12(2)10-17(8-9-19-7)11-13-14(18)16(5,6)20-15(13,3)4/h12-14,18H,8-11H2,1-7H3","NGHUWRJMBQDPPW-UHFFFAOYSA-N"
35726481,"4-{[(2-Hydroxyethyl)(3-pentanyl)amino]methyl}-2,2,5,5-tetramethyltetrahydro-3-furanol (non-preferred name)",287.246033,"C16H33NO3","CCC(CC)N(CCO)CC1C(C(OC1(C)C)(C)C)O","InChI=1S/C16H33NO3/c1-7-12(8-2)17(9-10-18)11-13-14(19)16(5,6)20-15(13,3)4/h12-14,18-19H,7-11H2,1-6H3","ANCBBGXOQYQIMT-UHFFFAOYSA-N"
35726483,"4-{[sec-Butyl(2-methoxyethyl)amino]methyl}-2,2,5,5-tetramethyltetrahydro-3-furanol (non-preferred name)",287.246033,"C16H33NO3","CCC(C)N(CCOC)CC1C(C(OC1(C)C)(C)C)O","InChI=1S/C16H33NO3/c1-8-12(2)17(9-10-19-7)11-13-14(18)16(5,6)20-15(13,3)4/h12-14,18H,8-11H2,1-7H3","VIUWWUDYDXCGRR-UHFFFAOYSA-N"
35823036,"Ethyl 2-methyl-5-[(3-methyl-2-butanyl)oxy]-N-propylnorvalinate",287.246033,"C16H33NO3","CCCNC(C)(CCCOC(C)C(C)C)C(=O)OCC","InChI=1S/C16H33NO3/c1-7-11-17-16(6,15(18)19-8-2)10-9-12-20-14(5)13(3)4/h13-14,17H,7-12H2,1-6H3","BESDYKZYNIWZCB-UHFFFAOYSA-N"
35823044,"Ethyl N-ethyl-2-methyl-6-[(3-methyl-2-butanyl)oxy]norleucinate",287.246033,"C16H33NO3","CCNC(C)(CCCCOC(C)C(C)C)C(=O)OCC","InChI=1S/C16H33NO3/c1-7-17-16(6,15(18)19-8-2)11-9-10-12-20-14(5)13(3)4/h13-14,17H,7-12H2,1-6H3","KBPKTQAMDPNLRF-UHFFFAOYSA-N"
35823101,"Methyl N-isopropyl-2-methyl-6-[(3-methyl-2-butanyl)oxy]norleucinate",287.246033,"C16H33NO3","CC(C)C(C)OCCCCC(C)(C(=O)OC)NC(C)C","InChI=1S/C16H33NO3/c1-12(2)14(5)20-11-9-8-10-16(6,15(18)19-7)17-13(3)4/h12-14,17H,8-11H2,1-7H3","KFUMYXCAKTXWJG-UHFFFAOYSA-N"
35823121,"Ethyl N-isopropyl-2-methyl-5-[(3-methyl-2-butanyl)oxy]norvalinate",287.246033,"C16H33NO3","CCOC(=O)C(C)(CCCOC(C)C(C)C)NC(C)C","InChI=1S/C16H33NO3/c1-8-19-15(18)16(7,17-13(4)5)10-9-11-20-14(6)12(2)3/h12-14,17H,8-11H2,1-7H3","PSBWVCKGUIRZGE-UHFFFAOYSA-N"
