"Identifier","CompoundName","MonoisotopicMass","MolecularFormula","SMILES","InChI","InChIKey"
2264,"Diminazene",281.138885,"C14H15N7","c1cc(ccc1C(=N)N)N/N=N/c2ccc(cc2)C(=N)N","InChI=1S/C14H15N7/c15-13(16)9-1-5-11(6-2-9)19-21-20-12-7-3-10(4-8-12)14(17)18/h1-8H,(H3,15,16)(H3,17,18)(H,19,20)","XNYZHCFCZNMTFY-UHFFFAOYSA-N"
15171,"3,5-Dinitro-4-dipropylaminotoluene",281.137543,"C13H19N3O4","CCCN(CCC)c1c(cc(cc1[N+](=O)[O-])C)[N+](=O)[O-]","InChI=1S/C13H19N3O4/c1-4-6-14(7-5-2)13-11(15(17)18)8-10(3)9-12(13)16(19)20/h8-9H,4-7H2,1-3H3","UDVZOMAEGATTSE-UHFFFAOYSA-N"
27471,"[(3-Methylphenyl)imino]di-2,1-ethanediyl dicarbamate",281.137543,"C13H19N3O4","Cc1cccc(c1)N(CCOC(=O)N)CCOC(=O)N","InChI=1S/C13H19N3O4/c1-10-3-2-4-11(9-10)16(5-7-19-12(14)17)6-8-20-13(15)18/h2-4,9H,5-8H2,1H3,(H2,14,17)(H2,15,18)","GEQCGRPGRQBPTM-UHFFFAOYSA-N"
27472,"[(4-Methylphenyl)imino]di-2,1-ethanediyl dicarbamate",281.137543,"C13H19N3O4","Cc1ccc(cc1)N(CCOC(=O)N)CCOC(=O)N","InChI=1S/C13H19N3O4/c1-10-2-4-11(5-3-10)16(6-8-19-12(14)17)7-9-20-13(15)18/h2-5H,6-9H2,1H3,(H2,14,17)(H2,15,18)","GQXKWCRRYZSWDU-UHFFFAOYSA-N"
35265,"Pendimethalin",281.137543,"C13H19N3O4","CCC(CC)Nc1c(cc(c(c1[N+](=O)[O-])C)C)[N+](=O)[O-]","InChI=1S/C13H19N3O4/c1-5-10(6-2)14-12-11(15(17)18)7-8(3)9(4)13(12)16(19)20/h7,10,14H,5-6H2,1-4H3","CHIFOSRWCNZCFN-UHFFFAOYSA-N"
54784,"N,N'-Bis(2-methoxyethyl)-2,4-pyridinedicarboxamide",281.137543,"C13H19N3O4","COCCNC(=O)c1ccnc(c1)C(=O)NCCOC","InChI=1S/C13H19N3O4/c1-19-7-5-15-12(17)10-3-4-14-11(9-10)13(18)16-6-8-20-2/h3-4,9H,5-8H2,1-2H3,(H,15,17)(H,16,18)","JUCNGMPTCXPMNB-UHFFFAOYSA-N"
138450,"1-Methyl-3-[5-(2-methyl-2-propanyl)-1,2-oxazol-3-yl]-2-oxo-4-imidazolidinyl acetate",281.137543,"C13H19N3O4","CC(=O)OC1CN(C(=O)N1c2cc(on2)C(C)(C)C)C","InChI=1S/C13H19N3O4/c1-8(17)19-11-7-15(5)12(18)16(11)10-6-9(20-14-10)13(2,3)4/h6,11H,7H2,1-5H3","QXOWNFHVPIWXKF-UHFFFAOYSA-N"
138986,"2-Imidazolidinone, 4-(acetyloxy)-3-(3-(1,1-dimethylethyl)-5-isoxazolyl)-1-methyl-",281.137543,"C13H19N3O4","CC(=O)OC1CN(C(=O)N1c2cc(no2)C(C)(C)C)C","InChI=1S/C13H19N3O4/c1-8(17)19-11-7-15(5)12(18)16(11)10-6-9(14-20-10)13(2,3)4/h6,11H,7H2,1-5H3","MIGRYTAVWMQWCF-UHFFFAOYSA-N"
227660,"Ethyl N-acetyl-3,5-diaminotyrosinate",281.137543,"C13H19N3O4","CCOC(=O)C(Cc1cc(c(c(c1)N)O)N)NC(=O)C","InChI=1S/C13H19N3O4/c1-3-20-13(19)11(16-7(2)17)6-8-4-9(14)12(18)10(15)5-8/h4-5,11,18H,3,6,14-15H2,1-2H3,(H,16,17)","FLIPZPZKDLZOPA-UHFFFAOYSA-N"
227838,"Glycylphenylalaninamide acetate (1:1)",281.137543,"C13H19N3O4","CC(=O)O.c1ccc(cc1)CC(C(=O)N)NC(=O)CN","InChI=1S/C11H15N3O2.C2H4O2/c12-7-10(15)14-9(11(13)16)6-8-4-2-1-3-5-8;1-2(3)4/h1-5,9H,6-7,12H2,(H2,13,16)(H,14,15);1H3,(H,3,4)","UFYWNVUEIJKEMY-UHFFFAOYSA-N"
