"Identifier","CompoundName","MonoisotopicMass","MolecularFormula","SMILES","InChI","InChIKey"
3171,"ethion",383.98761,"C9H22O4P2S4","CCOP(=S)(OCC)SCSP(=S)(OCC)OCC","InChI=1S/C9H22O4P2S4/c1-5-10-14(16,11-6-2)18-9-19-15(17,12-7-3)13-8-4/h5-9H2,1-4H3","RIZMRRKBZQXFOY-UHFFFAOYSA-N"
146328,"3,3'-Disulfanediylbis(5-phenyl-1,2-thiazole)",383.988342,"C18H12N2S4","c1ccc(cc1)c2cc(ns2)SSc3cc(sn3)c4ccccc4","InChI=1S/C18H12N2S4/c1-3-7-13(8-4-1)15-11-17(19-21-15)23-24-18-12-16(22-20-18)14-9-5-2-6-10-14/h1-12H","NVJLHGOWQFPKFH-UHFFFAOYSA-N"
239655,"11-Iodo-14-oxo-13-oxatetracyclo[10.2.1.0~1,9~.0~3,8~]pentadeca-3,5,7-triene-9-carboxylic acid",383.98584,"C15H13IO4","c1ccc2c(c1)CC34C2(CC(C(C3)OC4=O)I)C(=O)O","InChI=1S/C15H13IO4/c16-10-6-15(12(17)18)9-4-2-1-3-8(9)5-14(15)7-11(10)20-13(14)19/h1-4,10-11H,5-7H2,(H,17,18)","JLEHQLHDDIKONB-UHFFFAOYSA-N"
284283,"{[(Nonafluorobutyl)sulfonyl]ethynyl}benzene",383.986664,"C12H5F9O2S","c1ccc(cc1)C#CS(=O)(=O)C(C(C(C(F)(F)F)(F)F)(F)F)(F)F","InChI=1S/C12H5F9O2S/c13-9(14,11(17,18)19)10(15,16)12(20,21)24(22,23)7-6-8-4-2-1-3-5-8/h1-5H","GMVZRHHLZNLVLE-UHFFFAOYSA-N"
339871,"Methyl 1-(2,4-dichloroanilino)-2,2,2-trifluoro-1-(trifluoromethyl)ethylcarbamate",383.986694,"C11H8Cl2F6N2O2","COC(=O)NC(C(F)(F)F)(C(F)(F)F)Nc1ccc(cc1Cl)Cl","InChI=1S/C11H8Cl2F6N2O2/c1-23-8(22)21-9(10(14,15)16,11(17,18)19)20-7-3-2-5(12)4-6(7)13/h2-4,20H,1H3,(H,21,22)","PCPBBUYIFYYHHP-UHFFFAOYSA-N"
876302,"4-Methoxyphenyl 3-iodo-4-methoxybenzoate",383.98584,"C15H13IO4","COc1ccc(cc1)OC(=O)c2ccc(c(c2)I)OC","InChI=1S/C15H13IO4/c1-18-11-4-6-12(7-5-11)20-15(17)10-3-8-14(19-2)13(16)9-10/h3-9H,1-2H3","SRVRDQYHFRRGDF-UHFFFAOYSA-N"
878600,"5-Bromo-N-[3-chloro-2-(4-morpholinyl)phenyl]-2-furamide",383.98761,"C15H14BrClN2O3","c1cc(c(c(c1)Cl)N2CCOCC2)NC(=O)c3ccc(o3)Br","InChI=1S/C15H14BrClN2O3/c16-13-5-4-12(22-13)15(20)18-11-3-1-2-10(17)14(11)19-6-8-21-9-7-19/h1-5H,6-9H2,(H,18,20)","BWIZAYDZYSWFAD-UHFFFAOYSA-N"
878601,"5-Bromo-N-[5-chloro-2-(4-morpholinyl)phenyl]-2-furamide",383.98761,"C15H14BrClN2O3","c1cc(c(cc1Cl)NC(=O)c2ccc(o2)Br)N3CCOCC3","InChI=1S/C15H14BrClN2O3/c16-14-4-3-13(22-14)15(20)18-11-9-10(17)1-2-12(11)19-5-7-21-8-6-19/h1-4,9H,5-8H2,(H,18,20)","CULYXNUHBBNSRN-UHFFFAOYSA-N"
927364,"Ethyl (5-{[(4-bromophenyl)carbamoyl]amino}-1,3,4-thiadiazol-2-yl)acetate",383.989166,"C13H13BrN4O3S","CCOC(=O)Cc1nnc(s1)NC(=O)Nc2ccc(cc2)Br","InChI=1S/C13H13BrN4O3S/c1-2-21-11(19)7-10-17-18-13(22-10)16-12(20)15-9-5-3-8(14)4-6-9/h3-6H,2,7H2,1H3,(H2,15,16,18,20)","GCBWOLXFLMWDNZ-UHFFFAOYSA-N"
938863,"2-(4-Bromo-5-methyl-3-nitro-1H-pyrazol-1-yl)-N-[2-(methylsulfanyl)phenyl]acetamide",383.989166,"C13H13BrN4O3S","Cc1c(c(nn1CC(=O)Nc2ccccc2SC)[N+](=O)[O-])Br","InChI=1S/C13H13BrN4O3S/c1-8-12(14)13(18(20)21)16-17(8)7-11(19)15-9-5-3-4-6-10(9)22-2/h3-6H,7H2,1-2H3,(H,15,19)","WJMCQENDZDGXTG-UHFFFAOYSA-N"
948895,"5-Bromo-N-[3-chloro-4-(4-morpholinyl)phenyl]-2-furamide",383.98761,"C15H14BrClN2O3","c1cc(c(cc1NC(=O)c2ccc(o2)Br)Cl)N3CCOCC3","InChI=1S/C15H14BrClN2O3/c16-14-4-3-13(22-14)15(20)18-10-1-2-12(11(17)9-10)19-5-7-21-8-6-19/h1-4,9H,5-8H2,(H,18,20)","ZFPYQAQZVFOUNI-UHFFFAOYSA-N"
978921,"N'-[(5-Bromo-2-furyl)methylene]-2-(4-chloro-3,5-dimethylphenoxy)acetohydrazide",383.98761,"C15H14BrClN2O3","Cc1cc(cc(c1Cl)C)OCC(=O)NN=Cc2ccc(o2)Br","InChI=1S/C15H14BrClN2O3/c1-9-5-12(6-10(2)15(9)17)21-8-14(20)19-18-7-11-3-4-13(16)22-11/h3-7H,8H2,1-2H3,(H,19,20)","MZCIAPKQVZJIET-UHFFFAOYSA-N"
1026249,"4-Iodophenyl 3,4-dimethoxybenzoate",383.98584,"C15H13IO4","COc1ccc(cc1OC)C(=O)Oc2ccc(cc2)I","InChI=1S/C15H13IO4/c1-18-13-8-3-10(9-14(13)19-2)15(17)20-12-6-4-11(16)5-7-12/h3-9H,1-2H3","JCVMMWQBEFZVBQ-UHFFFAOYSA-N"
1078885,"5-Bromo-N-[5-(butyrylamino)-2-chlorophenyl]-2-furamide",383.98761,"C15H14BrClN2O3","CCCC(=O)Nc1ccc(c(c1)NC(=O)c2ccc(o2)Br)Cl","InChI=1S/C15H14BrClN2O3/c1-2-3-14(20)18-9-4-5-10(17)11(8-9)19-15(21)12-6-7-13(16)22-12/h4-8H,2-3H2,1H3,(H,18,20)(H,19,21)","IPIQQTWBUMLHSQ-UHFFFAOYSA-N"
1085115,"N-[2-Oxo-2-(1-pyrrolidinyl)ethyl]-N-(2,4,5-trichlorophenyl)methanesulfonamide",383.986908,"C13H15Cl3N2O3S","CS(=O)(=O)N(CC(=O)N1CCCC1)c2cc(c(cc2Cl)Cl)Cl","InChI=1S/C13H15Cl3N2O3S/c1-22(20,21)18(8-13(19)17-4-2-3-5-17)12-7-10(15)9(14)6-11(12)16/h6-7H,2-5,8H2,1H3","HLGLIHRIOICWGH-UHFFFAOYSA-N"
1102532,"1-(Methylsulfonyl)-N-(2,4,5-trichlorophenyl)-4-piperidinecarboxamide",383.986908,"C13H15Cl3N2O3S","CS(=O)(=O)N1CCC(CC1)C(=O)Nc2cc(c(cc2Cl)Cl)Cl","InChI=1S/C13H15Cl3N2O3S/c1-22(20,21)18-4-2-8(3-5-18)13(19)17-12-7-10(15)9(14)6-11(12)16/h6-8H,2-5H2,1H3,(H,17,19)","CFBQOZMGMOSHKC-UHFFFAOYSA-N"
1167777,"1-(2-Hydroxy-4-methoxyphenyl)-2-(4-iodophenoxy)ethanone",383.98584,"C15H13IO4","COc1ccc(c(c1)O)C(=O)COc2ccc(cc2)I","InChI=1S/C15H13IO4/c1-19-12-6-7-13(14(17)8-12)15(18)9-20-11-4-2-10(16)3-5-11/h2-8,17H,9H2,1H3","QQCJCWWASMZZGG-UHFFFAOYSA-N"
1179787,"1-(2,4-Dihydroxy-3-methylphenyl)-2-(4-iodophenoxy)ethanone",383.98584,"C15H13IO4","Cc1c(ccc(c1O)C(=O)COc2ccc(cc2)I)O","InChI=1S/C15H13IO4/c1-9-13(17)7-6-12(15(9)19)14(18)8-20-11-4-2-10(16)3-5-11/h2-7,17,19H,8H2,1H3","BSTPBTDHJDPAJX-UHFFFAOYSA-N"
