"Identifier","CompoundName","MonoisotopicMass","MolecularFormula","SMILES","InChI","InChIKey"
1667,"(4-Carboxyphenyl)(chloro)mercury",357.968414,"C7H5ClHgO2","c1cc(ccc1C(=O)O)[Hg]Cl","InChI=1S/C7H5O2.ClH.Hg/c8-7(9)6-4-2-1-3-5-6;;/h2-5H,(H,8,9);1H;/q;;+1/p-1","YFZOUMNUDGGHIW-UHFFFAOYSA-M"
5821,"(4-Carboxyphenyl)mercury(1+) chloride",357.968414,"C7H5ClHgO2","c1cc(ccc1C(=O)O)[Hg+].[Cl-]","InChI=1S/C7H5O2.ClH.Hg/c8-7(9)6-4-2-1-3-5-6;;/h2-5H,(H,8,9);1H;/q;;+1/p-1","YFZOUMNUDGGHIW-UHFFFAOYSA-M"
9703,"Chlorfenvinphos",357.969513,"C12H14Cl3O4P","CCOP(=O)(OCC)OC(=CCl)c1ccc(cc1Cl)Cl","InChI=1S/C12H14Cl3O4P/c1-3-17-20(16,18-4-2)19-12(8-13)10-6-5-9(14)7-11(10)15/h5-8H,3-4H2,1-2H3","FSAVDKDHPDSCTO-UHFFFAOYSA-N"
82645,"2-Chloro-1-(2,5-dichlorophenyl)vinyl diethyl phosphate",357.969513,"C12H14Cl3O4P","CCOP(=O)(OCC)OC(=CCl)c1cc(ccc1Cl)Cl","InChI=1S/C12H14Cl3O4P/c1-3-17-20(16,18-4-2)19-12(8-13)10-7-9(14)5-6-11(10)15/h5-8H,3-4H2,1-2H3","SRZOWOUWGAIUTI-UHFFFAOYSA-N"
95750,"4-[(E)-(2-Chloro-5-sulfophenyl)diazenyl]benzenediazonium chloride",357.969421,"C12H8Cl2N4O3S","c1cc(ccc1/N=N/c2cc(ccc2Cl)S(=O)(=O)O)[N+]#N.[Cl-]","InChI=1S/C12H7ClN4O3S.ClH/c13-11-6-5-10(21(18,19)20)7-12(11)17-16-9-3-1-8(15-14)2-4-9;/h1-7H;1H/b17-16+;","MKRIEXUTXHLYCR-CMBBICFISA-N"
98616,"Ammonium potassium 7-aminonaphthalene-1,3-disulfonate (1:1:1)",357.969543,"C10H11KN2O6S2","c1cc(cc2c1cc(cc2S(=O)(=O)[O-])S(=O)(=O)O)N.N.[K+]","InChI=1S/C10H9NO6S2.K.H3N/c11-7-2-1-6-3-8(18(12,13)14)5-10(9(6)4-7)19(15,16)17;;/h1-5H,11H2,(H,12,13,14)(H,15,16,17);;1H3/q;+1;/p-1","TZVTVNXYTRWACD-UHFFFAOYSA-M"
176128,"1,1'-Propane-1,3-diyldipyridinium dibromide",357.968018,"C13H16Br2N2","c1cc[n+](cc1)CCC[n+]2ccccc2.[Br-].[Br-]","InChI=1S/C13H16N2.2BrH/c1-3-8-14(9-4-1)12-7-13-15-10-5-2-6-11-15;;/h1-6,8-11H,7,12-13H2;2*1H/q+2;;/p-2","KNMJDSFSRSMATJ-UHFFFAOYSA-L"
250873,"2-Bromo-1-(4-bromophenyl)-N-(1-piperidinyl)ethanimine",357.968018,"C13H16Br2N2","c1cc(ccc1C(=NN2CCCCC2)CBr)Br","InChI=1S/C13H16Br2N2/c14-10-13(11-4-6-12(15)7-5-11)16-17-8-2-1-3-9-17/h4-7H,1-3,8-10H2","KAXANEVIQHRYOD-UHFFFAOYSA-N"
303678,"2-Chloro-N-[(2,4-dichloro-6-methylphenyl)sulfonyl]-3-methoxypropanimidamide",357.971252,"C11H13Cl3N2O3S","Cc1cc(cc(c1S(=O)(=O)/N=C(/C(COC)Cl)\N)Cl)Cl","InChI=1S/C11H13Cl3N2O3S/c1-6-3-7(12)4-8(13)10(6)20(17,18)16-11(15)9(14)5-19-2/h3-4,9H,5H2,1-2H3,(H2,15,16)","VYZGISWRCPMPFS-UHFFFAOYSA-N"
330004,"3-(1-Oxido-4-pyridinyl)-2-oxo-N-(2,4,5-trichlorophenyl)propanamide",357.967865,"C14H9Cl3N2O3","c1c[n+](ccc1CC(=O)C(=O)Nc2cc(c(cc2Cl)Cl)Cl)[O-]","InChI=1S/C14H9Cl3N2O3/c15-9-6-11(17)12(7-10(9)16)18-14(21)13(20)5-8-1-3-19(22)4-2-8/h1-4,6-7H,5H2,(H,18,21)","MMDKSFKKIQLTSI-UHFFFAOYSA-N"
