"Identifier","CompoundName","MonoisotopicMass","MolecularFormula","SMILES","InChI","InChIKey"
105802,"trimethylolpropane tris(3-mercaptopropionate)",398.089142,"C15H26O6S3","CCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS","InChI=1S/C15H26O6S3/c1-2-15(9-19-12(16)3-6-22,10-20-13(17)4-7-23)11-21-14(18)5-8-24/h22-24H,2-11H2,1H3","IMQFZQVZKBIPCQ-UHFFFAOYSA-N"
154427,"propoxycarbazone",398.08963,"C15H18N4O7S","CCCOc1nn(c(=O)n1C)/C(=N\S(=O)(=O)c2ccccc2C(=O)OC)/O","InChI=1S/C15H18N4O7S/c1-4-9-26-14-16-19(15(22)18(14)2)13(21)17-27(23,24)11-8-6-5-7-10(11)12(20)25-3/h5-8H,4,9H2,1-3H3,(H,17,21)","JTHMVYBOQLDDIY-UHFFFAOYSA-N"
220385,"3-[(2-naphthyl-phenyl-amino)methyl]-1,3-benzothiazole-2-thione",398.091125,"C24H18N2S2","c1ccc(cc1)N(Cn2c3ccccc3sc2=S)c4ccc5ccccc5c4","InChI=1S/C24H18N2S2/c27-24-26(22-12-6-7-13-23(22)28-24)17-25(20-10-2-1-3-11-20)21-15-14-18-8-4-5-9-19(18)16-21/h1-16H,17H2","IAMQAIKSGMHQQD-UHFFFAOYSA-N"
370205,"(E)-Bis[2-(phenylsulfanyl)phenyl]diazene",398.091125,"C24H18N2S2","c1ccc(cc1)Sc2ccccc2/N=N/c3ccccc3Sc4ccccc4","InChI=1S/C24H18N2S2/c1-3-11-19(12-4-1)27-23-17-9-7-15-21(23)25-26-22-16-8-10-18-24(22)28-20-13-5-2-6-14-20/h1-18H/b26-25+","VQQBRBJYXGGNIN-OCEACIFDSA-N"
853318,"N-[4-(1-Pyrrolidinylcarbonyl)phenyl]-3-(trifluoromethyl)benzenesulfonamide",398.091187,"C18H17F3N2O3S","c1cc(cc(c1)S(=O)(=O)Nc2ccc(cc2)C(=O)N3CCCC3)C(F)(F)F","InChI=1S/C18H17F3N2O3S/c19-18(20,21)14-4-3-5-16(12-14)27(25,26)22-15-8-6-13(7-9-15)17(24)23-10-1-2-11-23/h3-9,12,22H,1-2,10-11H2","ZIUQIVFRJAHCIY-UHFFFAOYSA-N"
862879,"(3Z)-3-{[4-(Trifluoromethoxy)phenyl]imino}-3H-benzo[f]chromene-2-carboxamide",398.08783,"C21H13F3N2O3","c1ccc2c(c1)ccc3c2cc(/c(=N/c4ccc(cc4)OC(F)(F)F)/o3)C(=O)N","InChI=1S/C21H13F3N2O3/c22-21(23,24)29-14-8-6-13(7-9-14)26-20-17(19(25)27)11-16-15-4-2-1-3-12(15)5-10-18(16)28-20/h1-11H,(H2,25,27)/b26-20-","LDAUIVGPULCJBR-QOMWVZHYSA-N"
871089,"4-[Allyl(methylsulfonyl)amino]-N-[3-(trifluoromethyl)phenyl]benzamide",398.091187,"C18H17F3N2O3S","CS(=O)(=O)N(CC=C)c1ccc(cc1)C(=O)Nc2cccc(c2)C(F)(F)F","InChI=1S/C18H17F3N2O3S/c1-3-11-23(27(2,25)26)16-9-7-13(8-10-16)17(24)22-15-6-4-5-14(12-15)18(19,20)21/h3-10,12H,1,11H2,2H3,(H,22,24)","BRXIQPZDATWWJR-UHFFFAOYSA-N"
892437,"2-(3-methoxyphenyl)-5-(4-oxo-4H-3,1-benzoxazin-2-yl)-1H-isoindole-1,3(2H)-dione",398.090271,"C23H14N2O5","COc1cccc(c1)N2C(=O)c3ccc(cc3C2=O)c4nc5ccccc5c(=O)o4","InChI=1S/C23H14N2O5/c1-29-15-6-4-5-14(12-15)25-21(26)16-10-9-13(11-18(16)22(25)27)20-24-19-8-3-2-7-17(19)23(28)30-20/h2-12H,1H3","LWJLBRQYWSXAEG-UHFFFAOYSA-N"
921270,"2-[2-(4-Amino-1,2,5-oxadiazol-3-yl)-1H-benzimidazol-1-yl]-N-(3-chloro-4-methoxyphenyl)acetamide",398.089417,"C18H15ClN6O3","COc1ccc(cc1Cl)NC(=O)Cn2c3ccccc3nc2c4c(non4)N","InChI=1S/C18H15ClN6O3/c1-27-14-7-6-10(8-11(14)19)21-15(26)9-25-13-5-3-2-4-12(13)22-18(25)16-17(20)24-28-23-16/h2-8H,9H2,1H3,(H2,20,24)(H,21,26)","JNYFYRLBJURWIM-UHFFFAOYSA-N"
965387,"N-Cyclopropyl-N~2~-(phenylsulfonyl)-N~2~-[3-(trifluoromethyl)phenyl]glycinamide",398.091187,"C18H17F3N2O3S","c1ccc(cc1)S(=O)(=O)N(CC(=O)NC2CC2)c3cccc(c3)C(F)(F)F","InChI=1S/C18H17F3N2O3S/c19-18(20,21)13-5-4-6-15(11-13)23(12-17(24)22-14-9-10-14)27(25,26)16-7-2-1-3-8-16/h1-8,11,14H,9-10,12H2,(H,22,24)","KEPVGHDXUDZTIO-UHFFFAOYSA-N"
