"Identifier","CompoundName","MonoisotopicMass","MolecularFormula","SMILES","InChI","InChIKey"
26343,"(17beta)-3-Oxoandrost-4-en-17-yl (ethylsulfanyl)acetate",390.22287,"C23H34O3S","CCSCC(=O)O[C@H]1CCC2C1(CCC3C2CCC4=CC(=O)CCC34C)C","InChI=1S/C23H34O3S/c1-4-27-14-21(25)26-20-8-7-18-17-6-5-15-13-16(24)9-11-22(15,2)19(17)10-12-23(18,20)3/h13,17-20H,4-12,14H2,1-3H3/t17?,18?,19?,20-,22?,23?/m0/s1","IOUMBLIETKKIFO-RCUDOCRLSA-N"
56259,"N,N,N',N',N'',N''-Hexakis(methoxymethyl)-1,3,5-triazine-2,4,6-triamine",390.222687,"C15H30N6O6","COCN(COC)c1nc(nc(n1)N(COC)COC)N(COC)COC","InChI=1S/C15H30N6O6/c1-22-7-19(8-23-2)13-16-14(20(9-24-3)10-25-4)18-15(17-13)21(11-26-5)12-27-6/h7-12H2,1-6H3","BNCADMBVWNPPIZ-UHFFFAOYSA-N"
70492,"2,2',2'',2''',2'''',2'''''-(1,3,5-Triazine-2,4,6-triyltrinitrilo)hexaethanol",390.222687,"C15H30N6O6","C(CO)N(CCO)c1nc(nc(n1)N(CCO)CCO)N(CCO)CCO","InChI=1S/C15H30N6O6/c22-7-1-19(2-8-23)13-16-14(20(3-9-24)4-10-25)18-15(17-13)21(5-11-26)6-12-27/h22-27H,1-12H2","XGXKWMBOZAECME-UHFFFAOYSA-N"
138948,"Lubiprostone",390.221771,"C20H32F2O5","CCCCC([C@]1(CC[C@H]2[C@H](O1)CC(=O)[C@@H]2CCCCCCC(=O)O)O)(F)F","InChI=1S/C20H32F2O5/c1-2-3-11-19(21,22)20(26)12-10-15-14(16(23)13-17(15)27-20)8-6-4-5-7-9-18(24)25/h14-15,17,26H,2-13H2,1H3,(H,24,25)/t14-,15-,17-,20-/m1/s1","WGFOBBZOWHGYQH-MXHNKVEKSA-N"
180379,"5,5-Dimethyl-8-(3-methyl-2-octanyl)-4-sulfanyl-1,10b-dihydro-2H,5H-pyrano[3,4-c]chromen-10-ol",390.22287,"C23H34O3S","CCCCCC(C)C(C)c1cc(c2c(c1)OC(C3=C(OCCC23)S)(C)C)O","InChI=1S/C23H34O3S/c1-6-7-8-9-14(2)15(3)16-12-18(24)20-17-10-11-25-22(27)21(17)23(4,5)26-19(20)13-16/h12-15,17,24,27H,6-11H2,1-5H3","GIPMKFQKAKKXCS-UHFFFAOYSA-N"
240772,"10,13-Dimethyl-1,2,3,4,7,8,9,10,11,12,13,14,15,16-tetradecahydrospiro[cyclopenta[a]phenanthrene-17,2'-[1,3]oxathiolan]-3-yl acetate",390.22287,"C23H34O3S","CC(=O)OC1CCC2(C3CCC4(C(C3CC=C2C1)CCC45OCCS5)C)C","InChI=1S/C23H34O3S/c1-15(24)26-17-6-9-21(2)16(14-17)4-5-18-19(21)7-10-22(3)20(18)8-11-23(22)25-12-13-27-23/h4,17-20H,5-14H2,1-3H3","PVMWNUGBQSMJMG-UHFFFAOYSA-N"
243438,"17-[(2-Hydroxyethyl)sulfanyl]pregn-4-ene-3,20-dione",390.22287,"C23H34O3S","CC(=O)C1(CCC2C1(CCC3C2CCC4=CC(=O)CCC34C)C)SCCO","InChI=1S/C23H34O3S/c1-15(25)23(27-13-12-24)11-8-20-18-5-4-16-14-17(26)6-9-21(16,2)19(18)7-10-22(20,23)3/h14,18-20,24H,4-13H2,1-3H3","SJVXJEWDULFCDU-UHFFFAOYSA-N"
478359,"6-(Octyloxy)-3-phenyl-2,4,7-trioxa-3-borabicyclo[3.3.1]non-9-yl acetate",390.221375,"C21H31BO6","B1(OC2COC(C(C2OC(=O)C)O1)OCCCCCCCC)c3ccccc3","InChI=1S/C21H31BO6/c1-3-4-5-6-7-11-14-24-21-20-19(26-16(2)23)18(15-25-21)27-22(28-20)17-12-9-8-10-13-17/h8-10,12-13,18-21H,3-7,11,14-15H2,1-2H3","CGKVKXAUVOHMJX-UHFFFAOYSA-N"
571057,"(8beta,11alpha,15R)-16,16-Difluoro-15-hydroxy-9-oxo-11,15-epoxyprostan-1-oic acid",390.221771,"C20H32F2O5","CCCCC([C@]1(CC[C@H]2[C@H](O1)CC(=O)[C@H]2CCCCCCC(=O)O)O)(F)F","InChI=1S/C20H32F2O5/c1-2-3-11-19(21,22)20(26)12-10-15-14(16(23)13-17(15)27-20)8-6-4-5-7-9-18(24)25/h14-15,17,26H,2-13H2,1H3,(H,24,25)/t14-,15+,17+,20+/m0/s1","WGFOBBZOWHGYQH-DKYLXPRQSA-N"
1286758,"N,N-Diethyl-2-[(6-hydroxy-4-oxo-5-pentyl-1-phenyl-1,4-dihydro-2-pyrimidinyl)sulfanyl]ethanaminium",390.220978,"C21H32N3O2S","CCCCCc1c(=O)nc(n(c1O)c2ccccc2)SCC[NH+](CC)CC","InChI=1S/C21H31N3O2S/c1-4-7-9-14-18-19(25)22-21(27-16-15-23(5-2)6-3)24(20(18)26)17-12-10-8-11-13-17/h8,10-13,26H,4-7,9,14-16H2,1-3H3/p+1","ICRKCAPYSSHHJO-UHFFFAOYSA-O"
1308643,"2-[(5-Heptyl-6-hydroxy-4-oxo-1-phenyl-1,4-dihydro-2-pyrimidinyl)sulfanyl]-N,N-dimethylethanaminium",390.220978,"C21H32N3O2S","CCCCCCCc1c(=O)nc(n(c1O)c2ccccc2)SCC[NH+](C)C","InChI=1S/C21H31N3O2S/c1-4-5-6-7-11-14-18-19(25)22-21(27-16-15-23(2)3)24(20(18)26)17-12-9-8-10-13-17/h8-10,12-13,26H,4-7,11,14-16H2,1-3H3/p+1","UCHLXRNSTKIVIV-UHFFFAOYSA-O"
2570214,"2,4-Diphenyl-1-(2-phenylethyl)-5,6,7,8-tetrahydroquinolinium",390.221619,"C29H28N","c1ccc(cc1)CC[n+]2c(cc(c3c2CCCC3)c4ccccc4)c5ccccc5","InChI=1S/C29H28N/c1-4-12-23(13-5-1)20-21-30-28-19-11-10-18-26(28)27(24-14-6-2-7-15-24)22-29(30)25-16-8-3-9-17-25/h1-9,12-17,22H,10-11,18-21H2/q+1","IZEOISPPMJJDMI-UHFFFAOYSA-N"
