"Identifier","CompoundName","MonoisotopicMass","MolecularFormula","SMILES","InChI","InChIKey"
12857,"2-Methyl-1-Nitrophthalene",187.063324,"C11H9NO2","Cc1ccc2ccccc2c1[N+](=O)[O-]","InChI=1S/C11H9NO2/c1-8-6-7-9-4-2-3-5-10(9)11(8)12(13)14/h2-7H,1H3","IZNWACYOILBFEG-UHFFFAOYSA-N"
13899,"3-(1H-Indol-3-yl)acrylic acid",187.063324,"C11H9NO2","c1ccc2c(c1)c(c[nH]2)C=CC(=O)O","InChI=1S/C11H9NO2/c13-11(14)6-5-8-7-12-10-4-2-1-3-9(8)10/h1-7,12H,(H,13,14)","PLVPPLCLBIEYEA-UHFFFAOYSA-N"
13904,"2-Methyl-3-nitronaphthalene",187.063324,"C11H9NO2","Cc1cc2ccccc2cc1[N+](=O)[O-]","InChI=1S/C11H9NO2/c1-8-6-9-4-2-3-5-10(9)7-11(8)12(13)14/h2-7H,1H3","JRCKIYRHGRWCMT-UHFFFAOYSA-N"
14658,"1-p-Tolyl-pyrrole-2,5-dione",187.063324,"C11H9NO2","Cc1ccc(cc1)N2C(=O)C=CC2=O","InChI=1S/C11H9NO2/c1-8-2-4-9(5-3-8)12-10(13)6-7-11(12)14/h2-7H,1H3","KCFXNGDHQPMIAQ-UHFFFAOYSA-N"
18226,"3-Hydroxy-2-naphthamide",187.063324,"C11H9NO2","c1ccc2cc(c(cc2c1)C(=O)N)O","InChI=1S/C11H9NO2/c12-11(14)9-5-7-3-1-2-4-8(7)6-10(9)13/h1-6,13H,(H2,12,14)","NFTNTGFZYSCPSK-UHFFFAOYSA-N"
18297,"Methyl 2-cyano-3-phenylacrylate",187.063324,"C11H9NO2","COC(=O)C(=Cc1ccccc1)C#N","InChI=1S/C11H9NO2/c1-14-11(13)10(8-12)7-9-5-3-2-4-6-9/h2-7H,1H3","XLNFLJOWTRDNCX-UHFFFAOYSA-N"
18830,"N-(ortho-Tolyl)-maleimide",187.063324,"C11H9NO2","Cc1ccccc1N2C(=O)C=CC2=O","InChI=1S/C11H9NO2/c1-8-4-2-3-5-9(8)12-10(13)6-7-11(12)14/h2-7H,1H3","QYOJZFBQEAZNEW-UHFFFAOYSA-N"
20884,"3-Amino-2-naphthoic acid",187.063324,"C11H9NO2","c1ccc2cc(c(cc2c1)C(=O)O)N","InChI=1S/C11H9NO2/c12-10-6-8-4-2-1-3-7(8)5-9(10)11(13)14/h1-6H,12H2,(H,13,14)","XFXOLBNQYFRSLQ-UHFFFAOYSA-N"
21157,"Atrazine-desethyl",187.062469,"C6H10ClN5","CC(C)/N=c\1/[nH]c(=N)nc([nH]1)Cl","InChI=1S/C6H10ClN5/c1-3(2)9-6-11-4(7)10-5(8)12-6/h3H,1-2H3,(H3,8,9,10,11,12)","DFWFIQKMSFGDCQ-UHFFFAOYSA-N"
21866,"N-Hydroxy-1-naphthamide",187.063324,"C11H9NO2","c1ccc2c(c1)cccc2C(=O)NO","InChI=1S/C11H9NO2/c13-11(12-14)10-7-3-5-8-4-1-2-6-9(8)10/h1-7,14H,(H,12,13)","JRZGPWOEHDOVMC-UHFFFAOYSA-N"
