"Identifier","CompoundName","MonoisotopicMass","MolecularFormula","SMILES","InChI","InChIKey"
84,"3-Hydroxyanthranilic acid",153.042587,"C7H7NO3","c1cc(c(c(c1)O)N)C(=O)O","InChI=1S/C7H7NO3/c8-6-4(7(10)11)2-1-3-5(6)9/h1-3,9H,8H2,(H,10,11)","WJXSWCUQABXPFS-UHFFFAOYSA-N"
3933,"Mesalazine",153.042587,"C7H7NO3","c1cc(c(cc1N)C(=O)O)O","InChI=1S/C7H7NO3/c8-4-1-2-6(9)5(3-4)7(10)11/h1-3,9H,8H2,(H,10,11)","KBOPZPXVLCULAV-UHFFFAOYSA-N"
4488,"Aminosalicylic Acid",153.042587,"C7H7NO3","c1cc(c(cc1N)O)C(=O)O","InChI=1S/C7H7NO3/c8-4-1-2-5(7(10)11)6(9)3-4/h1-3,9H,8H2,(H,10,11)","WUBBRNOQWQTFEX-UHFFFAOYSA-N"
6781,"nitroanisole",153.042587,"C7H7NO3","COc1ccccc1[N+](=O)[O-]","InChI=1S/C7H7NO3/c1-11-7-5-3-2-4-6(7)8(9)10/h2-5H,1H3","CFBYEGUGFPZCNF-UHFFFAOYSA-N"
7164,"2-Methyl-4-nitrophenol",153.042587,"C7H7NO3","Cc1cc(ccc1O)[N+](=O)[O-]","InChI=1S/C7H7NO3/c1-5-4-6(8(10)11)2-3-7(5)9/h2-4,9H,1H3","KDQPMQNHVQVVMR-UHFFFAOYSA-N"
8086,"4-Methyl-2-nitrophenol",153.042587,"C7H7NO3","Cc1ccc(c(c1)[N+](=O)[O-])O","InChI=1S/C7H7NO3/c1-5-2-3-7(9)6(4-5)8(10)11/h2-4,9H,1H3","SYDNSSSQVSOXTN-UHFFFAOYSA-N"
11429,"(2-Nitrophenyl)methanol",153.042587,"C7H7NO3","c1ccc(c(c1)CO)[N+](=O)[O-]","InChI=1S/C7H7NO3/c9-5-6-3-1-2-4-7(6)8(10)11/h1-4,9H,5H2","BWRBVBFLFQKBPT-UHFFFAOYSA-N"
12263,"6-Nitro-m-cresol",153.042587,"C7H7NO3","Cc1ccc(c(c1)O)[N+](=O)[O-]","InChI=1S/C7H7NO3/c1-5-2-3-6(8(10)11)7(9)4-5/h2-4,9H,1H3","NQXUSSVLFOBRSE-UHFFFAOYSA-N"
15439,"3-Nitro-p-cresol",153.042587,"C7H7NO3","Cc1ccc(cc1[N+](=O)[O-])O","InChI=1S/C7H7NO3/c1-5-2-3-6(9)4-7(5)8(10)11/h2-4,9H,1H3","BQEXDUKMTVYBRK-UHFFFAOYSA-N"
16475,"HA 01-0196",153.042587,"C7H7NO3","Cc1cc(ccc1[N+](=O)[O-])O","InChI=1S/C7H7NO3/c1-5-4-6(9)2-3-7(5)8(10)11/h2-4,9H,1H3","PIIZYNQECPTVEO-UHFFFAOYSA-N"
19776,"WNR BQ F1",153.042587,"C7H7NO3","Cc1cccc(c1[N+](=O)[O-])O","InChI=1S/C7H7NO3/c1-5-3-2-4-6(9)7(5)8(10)11/h2-4,9H,1H3","QIORDSKCCHRSSD-UHFFFAOYSA-N"
33464,"2-(2-Nitro-1-propen-1-yl)furan",153.042587,"C7H7NO3","CC(=Cc1ccco1)[N+](=O)[O-]","InChI=1S/C7H7NO3/c1-6(8(9)10)5-7-3-2-4-11-7/h2-5H,1H3","ZJQJRPWHHXBVQO-UHFFFAOYSA-N"
58593,"3-Amino-4-hydroxybenzoic acid",153.042587,"C7H7NO3","c1cc(c(cc1C(=O)O)N)O","InChI=1S/C7H7NO3/c8-5-3-4(7(10)11)1-2-6(5)9/h1-3,9H,8H2,(H,10,11)","MRBKRZAPGUCWOS-UHFFFAOYSA-N"
