"Identifier","CompoundName","MonoisotopicMass","MolecularFormula","SMILES","InChI","InChIKey"
2931,"Algard",219.945908,"C4H7Cl2O4P","COP(=O)(OC)OC=C(Cl)Cl","InChI=1S/C4H7Cl2O4P/c1-8-11(7,9-2)10-3-4(5)6/h3H,1-2H3","OEBRKCOSUFCWJD-UHFFFAOYSA-N"
120042,"Dimethyl(trifluoromethyl)stibine",219.945984,"C3H6F3Sb","C[Sb](C)C(F)(F)F","InChI=1S/CF3.2CH3.Sb/c2-1(3)4;;;/h;2*1H3;","LEQCKBKBWQURHB-UHFFFAOYSA-N"
213824,"2-Methoxyethyl trichloroacetate",219.946075,"C5H7Cl3O3","COCCOC(=O)C(Cl)(Cl)Cl","InChI=1S/C5H7Cl3O3/c1-10-2-3-11-4(9)5(6,7)8/h2-3H2,1H3","YWZKSIQICPCCBW-UHFFFAOYSA-N"
309289,"Methyl 2,2,3-trichloro-3-methoxypropanoate",219.946075,"C5H7Cl3O3","COC(C(C(=O)OC)(Cl)Cl)Cl","InChI=1S/C5H7Cl3O3/c1-10-3(6)5(7,8)4(9)11-2/h3H,1-2H3","OWBDVASTIUDIAX-UHFFFAOYSA-N"
455698,"Chromium(2+) ethanediide - carbon monooxide (1:1:5)",219.946381,"C7H4CrO5","[CH2-][CH2-].[C-]#[O+].[C-]#[O+].[C-]#[O+].[C-]#[O+].[C-]#[O+].[Cr+2]","InChI=1S/C2H4.5CO.Cr/c6*1-2;/h1-2H2;;;;;;/q-2;;;;;;+2","VWDYKMJDEGVXRC-UHFFFAOYSA-N"
2532746,"Methyl 4,4,4-trichloro-3-hydroxybutanoate",219.946075,"C5H7Cl3O3","COC(=O)CC(C(Cl)(Cl)Cl)O","InChI=1S/C5H7Cl3O3/c1-11-4(10)2-3(9)5(6,7)8/h3,9H,2H2,1H3","VJTOYQCSENFESD-UHFFFAOYSA-N"
3039668,"(3-Chloro-4-fluorophenyl)carbamodithioate",219.94632,"C7H4ClFNS2","c1cc(c(cc1NC(=S)[S-])Cl)F","InChI=1S/C7H5ClFNS2/c8-5-3-4(10-7(11)12)1-2-6(5)9/h1-3H,(H2,10,11,12)/p-1","XPROQHGFLIYOHP-UHFFFAOYSA-M"
3275264,"3-Chloro-2-hydroxypropyl dichloroacetate",219.946075,"C5H7Cl3O3","C(C(CCl)O)OC(=O)C(Cl)Cl","InChI=1S/C5H7Cl3O3/c6-1-3(9)2-11-5(10)4(7)8/h3-4,9H,1-2H2","JLUXFSAAJARBQU-UHFFFAOYSA-N"
4482247,"Methyl (3R)-4,4,4-trichloro-3-hydroxybutanoate",219.946075,"C5H7Cl3O3","COC(=O)C[C@H](C(Cl)(Cl)Cl)O","InChI=1S/C5H7Cl3O3/c1-11-4(10)2-3(9)5(6,7)8/h3,9H,2H2,1H3/t3-/m1/s1","VJTOYQCSENFESD-GSVOUGTGSA-N"
4929821,"Ethyl 2,2,2-trichloroethyl carbonate",219.946075,"C5H7Cl3O3","CCOC(=O)OCC(Cl)(Cl)Cl","InChI=1S/C5H7Cl3O3/c1-2-10-4(9)11-3-5(6,7)8/h2-3H2,1H3","VAGFIAKDUREVLI-UHFFFAOYSA-N"
