"Identifier","CompoundName","MonoisotopicMass","MolecularFormula","SMILES","InChI","InChIKey"
72033,"3,6,9,12-Tetraoxatetradecan-1-ol",222.146729,"C10H22O5","CCOCCOCCOCCOCCO","InChI=1S/C10H22O5/c1-2-12-5-6-14-9-10-15-8-7-13-4-3-11/h11H,2-10H2,1H3","GTAKOUPXIUWZIA-UHFFFAOYSA-N"
91137,"2,5,8,11-Tetraoxatetradecan-13-ol",222.146729,"C10H22O5","CC(COCCOCCOCCOC)O","InChI=1S/C10H22O5/c1-10(11)9-15-8-7-14-6-5-13-4-3-12-2/h10-11H,3-9H2,1-2H3","IXMBFXZUCVOLMS-UHFFFAOYSA-N"
101747,"2,4,7,10-Tetraoxatetradecan-1-ol",222.146729,"C10H22O5","CCCCOCCOCCOCOCO","InChI=1S/C10H22O5/c1-2-3-4-12-5-6-13-7-8-14-10-15-9-11/h11H,2-10H2,1H3","BDSLQSUURZVYNO-UHFFFAOYSA-N"
153492,"2-(2-methoxyethoxy)ethanol; 2-methyloxirane; oxirane",222.146729,"C10H22O5","CC1CO1.COCCOCCO.C1CO1","InChI=1S/C5H12O3.C3H6O.C2H4O/c1-7-4-5-8-3-2-6;1-3-2-4-3;1-2-3-1/h6H,2-5H2,1H3;3H,2H2,1H3;1-2H2","KDIHMUAOFITXHR-UHFFFAOYSA-N"
461388,"1,2,3,4,5-Penta-O-methylpentitol",222.146729,"C10H22O5","COCC(C(C(COC)OC)OC)OC","InChI=1S/C10H22O5/c1-11-6-8(13-3)10(15-5)9(14-4)7-12-2/h8-10H,6-7H2,1-5H3","UKACKIRJWDAFEZ-UHFFFAOYSA-N"
5384962,"1-[2-Oxo-2-(2-pyridinylamino)ethyl]piperazinediium",222.146957,"C11H18N4O","O=C(Nc1ncccc1)C[NH+]2CC[NH2+]CC2","InChI=1S/C11H16N4O/c16-11(9-15-7-5-12-6-8-15)14-10-3-1-2-4-13-10/h1-4,12H,5-9H2,(H,13,14,16)/p+2","JHURQEKVEICNHC-UHFFFAOYSA-P"
5384963,"1-[2-Oxo-2-(3-pyridinylamino)ethyl]piperazinediium",222.146957,"C11H18N4O","O=C(Nc1cccnc1)C[NH+]2CC[NH2+]CC2","InChI=1S/C11H16N4O/c16-11(9-15-6-4-12-5-7-15)14-10-2-1-3-13-8-10/h1-3,8,12H,4-7,9H2,(H,14,16)/p+2","KZDQSSWDBHIGIX-UHFFFAOYSA-P"
6000507,"N,N-Dimethyl-2-[(3-methyl-3H-[1,2,3]triazolo[4,5-d]pyrimidin-7-yl)amino]ethanaminium",222.146164,"C9H16N7","n1c(c2nnn(c2nc1)C)NCC[NH+](C)C","InChI=1S/C9H15N7/c1-15(2)5-4-10-8-7-9(12-6-11-8)16(3)14-13-7/h6H,4-5H2,1-3H3,(H,10,11,12)/p+1","NURWDHYONKUPET-UHFFFAOYSA-O"
6370752,"1-(2-Amino-2-oxoethyl)-4-(2-pyridiniumyl)piperazin-1-ium",222.146957,"C11H18N4O","O=C(N)C[NH+]2CCN(c1cccc[nH+]1)CC2","InChI=1S/C11H16N4O/c12-10(16)9-14-5-7-15(8-6-14)11-3-1-2-4-13-11/h1-4H,5-9H2,(H2,12,16)/p+2","YFPGQTMHZHRFCO-UHFFFAOYSA-P"
8306224,"2,2'-[Oxybis(methylene)]bis(2-methyl-1,3-propanediol)",222.146729,"C10H22O5","OCC(COCC(CO)(C)CO)(C)CO","InChI=1S/C10H22O5/c1-9(3-11,4-12)7-15-8-10(2,5-13)6-14/h11-14H,3-8H2,1-2H3","PKKMTXYTMIUYND-UHFFFAOYSA-N"
