"Identifier","CompoundName","MonoisotopicMass","MolecularFormula","SMILES","InChI","InChIKey"
2241,"Benzamide",121.052765,"C7H7NO","c1ccc(cc1)C(=N)O","InChI=1S/C7H7NO/c8-7(9)6-4-2-1-3-5-6/h1-5H,(H2,8,9)","KXDAEFPNCMNJSK-UHFFFAOYSA-N"
7388,"Formanilide",121.052765,"C7H7NO","c1ccc(cc1)/N=C/O","InChI=1S/C7H7NO/c9-6-8-7-4-2-1-3-5-7/h1-6H,(H,8,9)","DYDNPESBYVVLBO-UHFFFAOYSA-N"
10685,"4-Aminobenzaldehyde",121.052765,"C7H7NO","c1cc(ccc1C=O)N","InChI=1S/C7H7NO/c8-7-3-1-6(5-9)2-4-7/h1-5H,8H2","VATYWCRQDJIRAI-UHFFFAOYSA-N"
11415,"1-Methyl-2-nitrosobenzene",121.052765,"C7H7NO","Cc1ccccc1N=O","InChI=1S/C7H7NO/c1-6-4-2-3-5-7(6)8-9/h2-5H,1H3","TWLBRQVYXPMCFK-UHFFFAOYSA-N"
11644,"N-Hydroxy-1-phenylmethanimine",121.052765,"C7H7NO","c1ccc(cc1)C=NO","InChI=1S/C7H7NO/c9-8-6-7-4-2-1-3-5-7/h1-6,9H","VTWKXBJHBHYJBI-UHFFFAOYSA-N"
11666,"4-nitrosotoluene",121.052765,"C7H7NO","Cc1ccc(cc1)N=O","InChI=1S/C7H7NO/c1-6-2-4-7(8-9)5-3-6/h2-5H,1H3","NYJYFSGMYHSTNZ-UHFFFAOYSA-N"
13644,"4-Acetylpyridine",121.052765,"C7H7NO","CC(=O)c1ccncc1","InChI=1S/C7H7NO/c1-6(9)7-2-4-8-5-3-7/h2-5H,1H3","WMQUKDQWMMOHSA-UHFFFAOYSA-N"
13648,"2-Acetopyridine",121.052765,"C7H7NO","CC(=O)c1ccccn1","InChI=1S/C7H7NO/c1-6(9)7-4-2-3-5-8-7/h2-5H,1H3","AJKVQEKCUACUMD-UHFFFAOYSA-N"
21217,"2-Amino-2,4,6-cycloheptatrien-1-one",121.052765,"C7H7NO","c1ccc(c(=O)cc1)N","InChI=1S/C7H7NO/c8-6-4-2-1-3-5-7(6)9/h1-5H,(H2,8,9)","PIOPKWFBKZTUMS-UHFFFAOYSA-N"
23158,"2-Vinylpyridine 1-oxide",121.052765,"C7H7NO","C=Cc1cccc[n+]1[O-]","InChI=1S/C7H7NO/c1-2-7-5-3-4-6-8(7)9/h2-6H,1H2","XWRBMHSLXKNRJX-UHFFFAOYSA-N"
61553,"Formylaniline",121.052765,"C7H7NO","c1ccc(c(c1)C=O)N","InChI=1S/C7H7NO/c8-7-4-2-1-3-6(7)5-9/h1-5H,8H2","FXWFZIRWWNPPOV-UHFFFAOYSA-N"
62492,"1-Methyl-3-nitrosobenzene",121.052765,"C7H7NO","Cc1cccc(c1)N=O","InChI=1S/C7H7NO/c1-6-3-2-4-7(5-6)8-9/h2-5H,1H3","UTYPDIZEMVOOJA-UHFFFAOYSA-N"
63902,"6-methylpicolinaldehyde",121.052765,"C7H7NO","Cc1cccc(n1)C=O","InChI=1S/C7H7NO/c1-6-3-2-4-7(5-9)8-6/h2-5H,1H3","AHISYUZBWDSPQL-UHFFFAOYSA-N"
66959,"3-Formylaniline",121.052765,"C7H7NO","c1cc(cc(c1)N)C=O","InChI=1S/C7H7NO/c8-7-3-1-2-6(4-7)5-9/h1-5H,8H2","SIXYIEWSUKAOEN-UHFFFAOYSA-N"
87865,"2,3-Dihydro-1H-pyrrolizin-1-one",121.052765,"C7H7NO","c1cc2n(c1)CCC2=O","InChI=1S/C7H7NO/c9-7-3-5-8-4-1-2-6(7)8/h1-2,4H,3,5H2","JXGLKOLYBRHCBH-UHFFFAOYSA-N"
