"Identifier","CompoundName","MonoisotopicMass","MolecularFormula","SMILES","InChI","InChIKey"
77944,"Flufenacet",363.066467,"C14H13F4N3O2S","CC(C)N(c1ccc(cc1)F)C(=O)COc2nnc(s2)C(F)(F)F","InChI=1S/C14H13F4N3O2S/c1-8(2)21(10-5-3-9(15)4-6-10)11(22)7-23-13-20-19-12(24-13)14(16,17)18/h3-6,8H,7H2,1-2H3","IANUJLZYFUDJIH-UHFFFAOYSA-N"
103009,"7-chloro-3-(3-phenoxyphenyl)quinoline-2,4-diol",363.066223,"C21H14ClNO3","c1ccc(cc1)Oc2cccc(c2)c3c(c4ccc(cc4[nH]c3=O)Cl)O","InChI=1S/C21H14ClNO3/c22-14-9-10-17-18(12-14)23-21(25)19(20(17)24)13-5-4-8-16(11-13)26-15-6-2-1-3-7-15/h1-12H,(H2,23,24,25)","FLVRDMUHUXVRET-UHFFFAOYSA-N"
295739,"Methyl 2-[2-(9H-fluoren-9-ylidene)hydrazino]-4-oxo-4H-1,3-thiazine-6-carboxylate",363.067749,"C19H13N3O3S","COC(=O)c1cc(=O)nc(s1)NN=C2c3ccccc3-c4c2cccc4","InChI=1S/C19H13N3O3S/c1-25-18(24)15-10-16(23)20-19(26-15)22-21-17-13-8-4-2-6-11(13)12-7-3-5-9-14(12)17/h2-10H,1H3,(H,20,22,23)","HNKBYAYRQXDDDC-UHFFFAOYSA-N"
326589,"4-[5-(4-Nitrophenyl)-2-furyl]-N-phenyl-1,3-thiazol-2-amine",363.067749,"C19H13N3O3S","c1ccc(cc1)Nc2nc(cs2)c3ccc(o3)c4ccc(cc4)[N+](=O)[O-]","InChI=1S/C19H13N3O3S/c23-22(24)15-8-6-13(7-9-15)17-10-11-18(25-17)16-12-26-19(21-16)20-14-4-2-1-3-5-14/h1-12H,(H,20,21)","HTNBBJDKDCJXJL-UHFFFAOYSA-N"
402857,"7-(2,4-Dichlorobenzyl)-5,6,7,8-tetrahydropyrido[4',3':4,5]furo[2,3-d]pyrimidine-2,4-diamine",363.065369,"C16H15Cl2N5O","c1cc(c(cc1Cl)Cl)CN2CCc3c(oc4c3c(nc(n4)N)N)C2","InChI=1S/C16H15Cl2N5O/c17-9-2-1-8(11(18)5-9)6-23-4-3-10-12(7-23)24-15-13(10)14(19)21-16(20)22-15/h1-2,5H,3-4,6-7H2,(H4,19,20,21,22)","GUXRAMSKYHJDIN-UHFFFAOYSA-N"
420248,"7-(3,4-Dichlorobenzyl)-5,6,7,8-tetrahydropyrido[4',3':4,5]furo[2,3-d]pyrimidine-2,4-diamine",363.065369,"C16H15Cl2N5O","c1cc(c(cc1CN2CCc3c(oc4c3c(nc(n4)N)N)C2)Cl)Cl","InChI=1S/C16H15Cl2N5O/c17-10-2-1-8(5-11(10)18)6-23-4-3-9-12(7-23)24-15-13(9)14(19)21-16(20)22-15/h1-2,5H,3-4,6-7H2,(H4,19,20,21,22)","HWGBPJKQIYQYPG-UHFFFAOYSA-N"
420249,"7-(2,6-Dichlorobenzyl)-5,6,7,8-tetrahydropyrido[4',3':4,5]furo[2,3-d]pyrimidine-2,4-diamine",363.065369,"C16H15Cl2N5O","c1cc(c(c(c1)Cl)CN2CCc3c(oc4c3c(nc(n4)N)N)C2)Cl","InChI=1S/C16H15Cl2N5O/c17-10-2-1-3-11(18)9(10)6-23-5-4-8-12(7-23)24-15-13(8)14(19)21-16(20)22-15/h1-3H,4-7H2,(H4,19,20,21,22)","NASYGORLJXOZGP-UHFFFAOYSA-N"
478714,"2-Benzothiazol-2-yl-3-phenyl-5-trifluoromethyl-3,4-dihydro-2H-pyrazol-3-ol",363.065308,"C17H12F3N3OS","c1ccc(cc1)C2(CC(=NN2c3nc4ccccc4s3)C(F)(F)F)O","InChI=1S/C17H12F3N3OS/c18-17(19,20)14-10-16(24,11-6-2-1-3-7-11)23(22-14)15-21-12-8-4-5-9-13(12)25-15/h1-9,24H,10H2","CDAJTCLMDQNIGR-UHFFFAOYSA-N"
515729,"1-(2-Naphthyl)-2-[(6-nitro-1H-benzimidazol-2-yl)sulfanyl]ethanone",363.067749,"C19H13N3O3S","c1ccc2cc(ccc2c1)C(=O)CSc3[nH]c4cc(ccc4n3)[N+](=O)[O-]","InChI=1S/C19H13N3O3S/c23-18(14-6-5-12-3-1-2-4-13(12)9-14)11-26-19-20-16-8-7-15(22(24)25)10-17(16)21-19/h1-10H,11H2,(H,20,21)","SCKYLISPOXJRGR-UHFFFAOYSA-N"
566450,"1-{4-[(2-Chloro-6-fluorobenzyl)oxy]phenyl}-5-oxo-3-pyrrolidinecarboxylic acid",363.067352,"C18H15ClFNO4","c1cc(c(c(c1)Cl)COc2ccc(cc2)N3CC(CC3=O)C(=O)O)F","InChI=1S/C18H15ClFNO4/c19-15-2-1-3-16(20)14(15)10-25-13-6-4-12(5-7-13)21-9-11(18(23)24)8-17(21)22/h1-7,11H,8-10H2,(H,23,24)","GQIJAGYIHBVCHP-UHFFFAOYSA-N"
