"Identifier","CompoundName","MonoisotopicMass","MolecularFormula","SMILES","InChI","InChIKey"
2810,"cyproheptadine",287.167389,"C21H21N","CN1CCC(=C2c3ccccc3C=Cc4c2cccc4)CC1","InChI=1S/C21H21N/c1-22-14-12-18(13-15-22)21-19-8-4-2-6-16(19)10-11-17-7-3-5-9-20(17)21/h2-11H,12-15H2,1H3","JJCFRYNCJDLXIK-UHFFFAOYSA-N"
22739,"Tribenzylamine",287.167389,"C21H21N","c1ccc(cc1)CN(Cc2ccccc2)Cc3ccccc3","InChI=1S/C21H21N/c1-4-10-19(11-5-1)16-22(17-20-12-6-2-7-13-20)18-21-14-8-3-9-15-21/h1-15H,16-18H2","MXHTZQSKTCCMFG-UHFFFAOYSA-N"
24518,"4-(Dimethylamino)triphenylmethane",287.167389,"C21H21N","CN(C)c1ccc(cc1)C(c2ccccc2)c3ccccc3","InChI=1S/C21H21N/c1-22(2)20-15-13-19(14-16-20)21(17-9-5-3-6-10-17)18-11-7-4-8-12-18/h3-16,21H,1-2H3","CMWPUDHQIUJSCD-UHFFFAOYSA-N"
43344,"Naftifine",287.167389,"C21H21N","CN(C/C=C/c1ccccc1)Cc2cccc3c2cccc3","InChI=1S/C21H21N/c1-22(16-8-11-18-9-3-2-4-10-18)17-20-14-7-13-19-12-5-6-15-21(19)20/h2-15H,16-17H2,1H3/b11-8+","OZGNYLLQHRPOBR-DHZHZOJOSA-N"
64036,"tri(p-tolyl)amine",287.167389,"C21H21N","Cc1ccc(cc1)N(c2ccc(cc2)C)c3ccc(cc3)C","InChI=1S/C21H21N/c1-16-4-10-19(11-5-16)22(20-12-6-17(2)7-13-20)21-14-8-18(3)9-15-21/h4-15H,1-3H3","YXYUIABODWXVIK-UHFFFAOYSA-N"
66071,"(E/Z)-Naftifine",287.167389,"C21H21N","CN(CC=Cc1ccccc1)Cc2cccc3c2cccc3","InChI=1S/C21H21N/c1-22(16-8-11-18-9-3-2-4-10-18)17-20-14-7-13-19-12-5-6-15-21(19)20/h2-15H,16-17H2,1H3","OZGNYLLQHRPOBR-UHFFFAOYSA-N"
192201,"N,N-Dibenzyl-4-methylaniline",287.167389,"C21H21N","Cc1ccc(cc1)N(Cc2ccccc2)Cc3ccccc3","InChI=1S/C21H21N/c1-18-12-14-21(15-13-18)22(16-19-8-4-2-5-9-19)17-20-10-6-3-7-11-20/h2-15H,16-17H2,1H3","ZNNCXSVPJQOPBZ-UHFFFAOYSA-N"
287995,"2-Methyl-1,3-diphenyl-4,5,6,7-tetrahydro-2H-isoindole",287.167389,"C21H21N","Cn1c(c2c(c1c3ccccc3)CCCC2)c4ccccc4","InChI=1S/C21H21N/c1-22-20(16-10-4-2-5-11-16)18-14-8-9-15-19(18)21(22)17-12-6-3-7-13-17/h2-7,10-13H,8-9,14-15H2,1H3","WEROLDWTIDUANL-UHFFFAOYSA-N"
363671,"N-Benzyl-1,2-diphenylethanamine",287.167389,"C21H21N","c1ccc(cc1)CC(c2ccccc2)NCc3ccccc3","InChI=1S/C21H21N/c1-4-10-18(11-5-1)16-21(20-14-8-3-9-15-20)22-17-19-12-6-2-7-13-19/h1-15,21-22H,16-17H2","LUPHIKYFQYDIDI-UHFFFAOYSA-N"
374956,"1-Allyl-2-(diphenylmethyl)-1,2-dihydropyridine",287.167389,"C21H21N","C=CCN1C=CC=CC1C(c2ccccc2)c3ccccc3","InChI=1S/C21H21N/c1-2-16-22-17-10-9-15-20(22)21(18-11-5-3-6-12-18)19-13-7-4-8-14-19/h2-15,17,20-21H,1,16H2","BLHKHFGXPXIQAI-UHFFFAOYSA-N"
