"Identifier","CompoundName","MonoisotopicMass","MolecularFormula","SMILES","InChI","InChIKey"
1324,"4-(1-Allyl-3,7-dimethyl-2,6-dioxo-2,3,6,7-tetrahydro-1H-purin-8-yl)benzenesulfonic acid",376.084137,"C16H16N4O5S","Cn1c2c(nc1c3ccc(cc3)S(=O)(=O)O)n(c(=O)n(c2=O)CC=C)C","InChI=1S/C16H16N4O5S/c1-4-9-20-15(21)12-14(19(3)16(20)22)17-13(18(12)2)10-5-7-11(8-6-10)26(23,24)25/h4-8H,1,9H2,2-3H3,(H,23,24,25)","CDMZOKMMANFJMU-UHFFFAOYSA-N"
332494,"N-[3-Chloro-2-(3,4-dimethoxyphenyl)-4-oxo-1-azetidinyl]-2-hydroxybenzamide",376.082611,"C18H17ClN2O5","COc1ccc(cc1OC)C2C(C(=O)N2NC(=O)c3ccccc3O)Cl","InChI=1S/C18H17ClN2O5/c1-25-13-8-7-10(9-14(13)26-2)16-15(19)18(24)21(16)20-17(23)11-5-3-4-6-12(11)22/h3-9,15-16,22H,1-2H3,(H,20,23)","XPDCZPRYRUEWFS-UHFFFAOYSA-N"
928166,"4-({2-[(5-Chloro-2-methoxyphenyl)carbamoyl]phenyl}amino)-4-oxobutanoic acid",376.082611,"C18H17ClN2O5","COc1ccc(cc1NC(=O)c2ccccc2NC(=O)CCC(=O)O)Cl","InChI=1S/C18H17ClN2O5/c1-26-15-7-6-11(19)10-14(15)21-18(25)12-4-2-3-5-13(12)20-16(22)8-9-17(23)24/h2-7,10H,8-9H2,1H3,(H,20,22)(H,21,25)(H,23,24)","LMDPTEYCDNGFSX-UHFFFAOYSA-N"
942988,"(2E)-4-({4-[(4,6-Dimethyl-2-pyrimidinyl)sulfamoyl]phenyl}amino)-4-oxo-2-butenoic acid",376.084137,"C16H16N4O5S","Cc1cc(nc(n1)NS(=O)(=O)c2ccc(cc2)NC(=O)/C=C/C(=O)O)C","InChI=1S/C16H16N4O5S/c1-10-9-11(2)18-16(17-10)20-26(24,25)13-5-3-12(4-6-13)19-14(21)7-8-15(22)23/h3-9H,1-2H3,(H,19,21)(H,22,23)(H,17,18,20)/b8-7+","BUGYDSJZQNENIV-BQYQJAHWSA-N"
1002415,"(2E)-N-(4-Chloro-3-nitrophenyl)-3-(4-ethoxy-3-methoxyphenyl)acrylamide",376.082611,"C18H17ClN2O5","CCOc1ccc(cc1OC)/C=C/C(=O)Nc2ccc(c(c2)[N+](=O)[O-])Cl","InChI=1S/C18H17ClN2O5/c1-3-26-16-8-4-12(10-17(16)25-2)5-9-18(22)20-13-6-7-14(19)15(11-13)21(23)24/h4-11H,3H2,1-2H3,(H,20,22)/b9-5+","ZQNVBKKJJAWLNQ-WEVVVXLNSA-N"
1025055,"4-({3-[(5-Chloro-2-methoxyphenyl)carbamoyl]phenyl}amino)-4-oxobutanoic acid",376.082611,"C18H17ClN2O5","COc1ccc(cc1NC(=O)c2cccc(c2)NC(=O)CCC(=O)O)Cl","InChI=1S/C18H17ClN2O5/c1-26-15-6-5-12(19)10-14(15)21-18(25)11-3-2-4-13(9-11)20-16(22)7-8-17(23)24/h2-6,9-10H,7-8H2,1H3,(H,20,22)(H,21,25)(H,23,24)","ZTILVNXCWLINCP-UHFFFAOYSA-N"
1025072,"4-({4-[(5-Chloro-2-methoxyphenyl)carbamoyl]phenyl}amino)-4-oxobutanoic acid",376.082611,"C18H17ClN2O5","COc1ccc(cc1NC(=O)c2ccc(cc2)NC(=O)CCC(=O)O)Cl","InChI=1S/C18H17ClN2O5/c1-26-15-7-4-12(19)10-14(15)21-18(25)11-2-5-13(6-3-11)20-16(22)8-9-17(23)24/h2-7,10H,8-9H2,1H3,(H,20,22)(H,21,25)(H,23,24)","HLDXEZPNSCXOIF-UHFFFAOYSA-N"
1030314,"3-[(4-Chlorophenoxy)methyl]-7-phenyl-7H-pyrazolo[4,3-e][1,2,4]triazolo[4,3-c]pyrimidine",376.083923,"C19H13ClN6O","c1ccc(cc1)n2c3c(cn2)c4nnc(n4cn3)COc5ccc(cc5)Cl","InChI=1S/C19H13ClN6O/c20-13-6-8-15(9-7-13)27-11-17-23-24-19-16-10-22-26(14-4-2-1-3-5-14)18(16)21-12-25(17)19/h1-10,12H,11H2","WJHXJKUEKWQLIR-UHFFFAOYSA-N"
1123238,"{4-[(2-Nitrophenyl)sulfonyl]-1-piperazinyl}(4-pyridinyl)methanone",376.084137,"C16H16N4O5S","c1ccc(c(c1)[N+](=O)[O-])S(=O)(=O)N2CCN(CC2)C(=O)c3ccncc3","InChI=1S/C16H16N4O5S/c21-16(13-5-7-17-8-6-13)18-9-11-19(12-10-18)26(24,25)15-4-2-1-3-14(15)20(22)23/h1-8H,9-12H2","WHOMIGWCBXTYNV-UHFFFAOYSA-N"
1123679,"{4-[(2-Nitrophenyl)sulfonyl]-1-piperazinyl}(3-pyridinyl)methanone",376.084137,"C16H16N4O5S","c1ccc(c(c1)[N+](=O)[O-])S(=O)(=O)N2CCN(CC2)C(=O)c3cccnc3","InChI=1S/C16H16N4O5S/c21-16(13-4-3-7-17-12-13)18-8-10-19(11-9-18)26(24,25)15-6-2-1-5-14(15)20(22)23/h1-7,12H,8-11H2","OPUOSNKRJRDOFM-UHFFFAOYSA-N"
1125099,"{4-[(4-Nitrophenyl)sulfonyl]-1-piperazinyl}(3-pyridinyl)methanone",376.084137,"C16H16N4O5S","c1cc(cnc1)C(=O)N2CCN(CC2)S(=O)(=O)c3ccc(cc3)[N+](=O)[O-]","InChI=1S/C16H16N4O5S/c21-16(13-2-1-7-17-12-13)18-8-10-19(11-9-18)26(24,25)15-5-3-14(4-6-15)20(22)23/h1-7,12H,8-11H2","RUENKCAOXQOVRO-UHFFFAOYSA-N"
1157172,"{[3-Methyl-2,6-dioxo-7-(2-phenoxyethyl)-2,3,6,7-tetrahydro-1H-purin-8-yl]sulfanyl}acetic acid",376.084137,"C16H16N4O5S","Cn1c2c(c(=O)[nH]c1=O)n(c(n2)SCC(=O)O)CCOc3ccccc3","InChI=1S/C16H16N4O5S/c1-19-13-12(14(23)18-15(19)24)20(16(17-13)26-9-11(21)22)7-8-25-10-5-3-2-4-6-10/h2-6H,7-9H2,1H3,(H,21,22)(H,18,23,24)","CJUMTZFREHXBSE-UHFFFAOYSA-N"
1179539,"(2E)-4-({4-[(2,6-Dimethyl-4-pyrimidinyl)sulfamoyl]phenyl}amino)-4-oxo-2-butenoic acid",376.084137,"C16H16N4O5S","Cc1cc(nc(n1)C)NS(=O)(=O)c2ccc(cc2)NC(=O)/C=C/C(=O)O","InChI=1S/C16H16N4O5S/c1-10-9-14(18-11(2)17-10)20-26(24,25)13-5-3-12(4-6-13)19-15(21)7-8-16(22)23/h3-9H,1-2H3,(H,19,21)(H,22,23)(H,17,18,20)/b8-7+","BFVWHCQTSJCEEZ-BQYQJAHWSA-N"
1209479,"N-[4-Methyl-5-(4-morpholinylcarbonyl)-1,3-thiazol-2-yl]-4-nitrobenzamide",376.084137,"C16H16N4O5S","Cc1c(sc(n1)NC(=O)c2ccc(cc2)[N+](=O)[O-])C(=O)N3CCOCC3","InChI=1S/C16H16N4O5S/c1-10-13(15(22)19-6-8-25-9-7-19)26-16(17-10)18-14(21)11-2-4-12(5-3-11)20(23)24/h2-5H,6-9H2,1H3,(H,17,18,21)","XABDPXZZLJXIPG-UHFFFAOYSA-N"
1217366,"Methyl 3-[(3-chlorobenzoyl)amino]-6-[(E)-2-(dimethylamino)vinyl]-2-oxo-2H-pyran-5-carboxylate",376.082611,"C18H17ClN2O5","CN(C)/C=C/c1c(cc(c(=O)o1)NC(=O)c2cccc(c2)Cl)C(=O)OC","InChI=1S/C18H17ClN2O5/c1-21(2)8-7-15-13(17(23)25-3)10-14(18(24)26-15)20-16(22)11-5-4-6-12(19)9-11/h4-10H,1-3H3,(H,20,22)/b8-7+","CSXVLISILLQSSS-BQYQJAHWSA-N"
1223839,"5-[Chloro(difluoro)methyl]-1-{[4-(2-methyl-2-propanyl)phenyl]sulfonyl}-2,3-dihydro-1H-1,4-diazepine",376.082367,"C16H19ClF2N2O2S","CC(C)(C)c1ccc(cc1)S(=O)(=O)N2CCN=C(C=C2)C(F)(F)Cl","InChI=1S/C16H19ClF2N2O2S/c1-15(2,3)12-4-6-13(7-5-12)24(22,23)21-10-8-14(16(17,18)19)20-9-11-21/h4-8,10H,9,11H2,1-3H3","AVCMNEJKYDZIDR-UHFFFAOYSA-N"
1269655,"Butyl 3-[(2-chloro-5-nitrobenzoyl)amino]benzoate",376.082611,"C18H17ClN2O5","CCCCOC(=O)c1cccc(c1)NC(=O)c2cc(ccc2Cl)[N+](=O)[O-]","InChI=1S/C18H17ClN2O5/c1-2-3-9-26-18(23)12-5-4-6-13(10-12)20-17(22)15-11-14(21(24)25)7-8-16(15)19/h4-8,10-11H,2-3,9H2,1H3,(H,20,22)","JKQXENNDYDNQPA-UHFFFAOYSA-N"
1286913,"Butyl 3-[(2-chloro-4-nitrobenzoyl)amino]benzoate",376.082611,"C18H17ClN2O5","CCCCOC(=O)c1cccc(c1)NC(=O)c2ccc(cc2Cl)[N+](=O)[O-]","InChI=1S/C18H17ClN2O5/c1-2-3-9-26-18(23)12-5-4-6-13(10-12)20-17(22)15-8-7-14(21(24)25)11-16(15)19/h4-8,10-11H,2-3,9H2,1H3,(H,20,22)","SNZZYOITBFPTPZ-UHFFFAOYSA-N"
1289512,"Butyl 4-[(4-chloro-3-nitrobenzoyl)amino]benzoate",376.082611,"C18H17ClN2O5","CCCCOC(=O)c1ccc(cc1)NC(=O)c2ccc(c(c2)[N+](=O)[O-])Cl","InChI=1S/C18H17ClN2O5/c1-2-3-10-26-18(23)12-4-7-14(8-5-12)20-17(22)13-6-9-15(19)16(11-13)21(24)25/h4-9,11H,2-3,10H2,1H3,(H,20,22)","LBXSZFBRWAJILQ-UHFFFAOYSA-N"
1302245,"(2Z)-4-({4-[(2,6-Dimethyl-4-pyrimidinyl)sulfamoyl]phenyl}amino)-4-oxo-2-butenoic acid",376.084137,"C16H16N4O5S","Cc1cc(nc(n1)C)NS(=O)(=O)c2ccc(cc2)NC(=O)/C=C\C(=O)O","InChI=1S/C16H16N4O5S/c1-10-9-14(18-11(2)17-10)20-26(24,25)13-5-3-12(4-6-13)19-15(21)7-8-16(22)23/h3-9H,1-2H3,(H,19,21)(H,22,23)(H,17,18,20)/b8-7-","BFVWHCQTSJCEEZ-FPLPWBNLSA-N"
1302876,"(5E)-2-(4-Acetyl-1-piperazinyl)-5-(4-hydroxy-3-nitrobenzylidene)-1,3-thiazol-4(5H)-one",376.084137,"C16H16N4O5S","CC(=O)N1CCN(CC1)C2=NC(=O)/C(=C\c3ccc(c(c3)[N+](=O)[O-])O)/S2","InChI=1S/C16H16N4O5S/c1-10(21)18-4-6-19(7-5-18)16-17-15(23)14(26-16)9-11-2-3-13(22)12(8-11)20(24)25/h2-3,8-9,22H,4-7H2,1H3/b14-9+","YZGRSOYFBGDOSF-NTEUORMPSA-N"
1324539,"2-[(2-Isopropylphenyl)amino]-2-oxoethyl 2-chloro-4-nitrobenzoate",376.082611,"C18H17ClN2O5","CC(C)c1ccccc1NC(=O)COC(=O)c2ccc(cc2Cl)[N+](=O)[O-]","InChI=1S/C18H17ClN2O5/c1-11(2)13-5-3-4-6-16(13)20-17(22)10-26-18(23)14-8-7-12(21(24)25)9-15(14)19/h3-9,11H,10H2,1-2H3,(H,20,22)","UFAVMHWOBCHQPK-UHFFFAOYSA-N"
1426709,"7-(4-Chlorophenyl)-2-(4-methoxyphenyl)-7H-pyrazolo[4,3-e][1,2,4]triazolo[1,5-c]pyrimidine",376.083923,"C19H13ClN6O","COc1ccc(cc1)c2nc3c4cnn(c4ncn3n2)c5ccc(cc5)Cl","InChI=1S/C19H13ClN6O/c1-27-15-8-2-12(3-9-15)17-23-19-16-10-22-26(14-6-4-13(20)5-7-14)18(16)21-11-25(19)24-17/h2-11H,1H3","JWIQBANYDFCENT-UHFFFAOYSA-N"
1429003,"2-{[4-Ethyl-5-(2-thienylmethyl)-4H-1,2,4-triazol-3-yl]sulfanyl}-N-(2-fluorophenyl)acetamide",376.082794,"C17H17FN4OS2","CCn1c(nnc1SCC(=O)Nc2ccccc2F)Cc3cccs3","InChI=1S/C17H17FN4OS2/c1-2-22-15(10-12-6-5-9-24-12)20-21-17(22)25-11-16(23)19-14-8-4-3-7-13(14)18/h3-9H,2,10-11H2,1H3,(H,19,23)","XZMWJANQUXGIPB-UHFFFAOYSA-N"
1488427,"2-{[4-Ethyl-5-(2-thienylmethyl)-4H-1,2,4-triazol-3-yl]sulfanyl}-N-(4-fluorophenyl)acetamide",376.082794,"C17H17FN4OS2","CCn1c(nnc1SCC(=O)Nc2ccc(cc2)F)Cc3cccs3","InChI=1S/C17H17FN4OS2/c1-2-22-15(10-14-4-3-9-24-14)20-21-17(22)25-11-16(23)19-13-7-5-12(18)6-8-13/h3-9H,2,10-11H2,1H3,(H,19,23)","LJWIQIOBWYUSGH-UHFFFAOYSA-N"
1489616,"(2-Chloro-5-nitrophenyl)(6,7-dimethoxy-3,4-dihydro-2(1H)-isoquinolinyl)methanone",376.082611,"C18H17ClN2O5","COc1cc2c(cc1OC)CN(CC2)C(=O)c3cc(ccc3Cl)[N+](=O)[O-]","InChI=1S/C18H17ClN2O5/c1-25-16-7-11-5-6-20(10-12(11)8-17(16)26-2)18(22)14-9-13(21(23)24)3-4-15(14)19/h3-4,7-9H,5-6,10H2,1-2H3","HIUGNPUIPJJTIS-UHFFFAOYSA-N"
1501307,"(4-Chloro-3-nitrophenyl)(6,7-dimethoxy-3,4-dihydro-2(1H)-isoquinolinyl)methanone",376.082611,"C18H17ClN2O5","COc1cc2c(cc1OC)CN(CC2)C(=O)c3ccc(c(c3)[N+](=O)[O-])Cl","InChI=1S/C18H17ClN2O5/c1-25-16-8-11-5-6-20(10-13(11)9-17(16)26-2)18(22)12-3-4-14(19)15(7-12)21(23)24/h3-4,7-9H,5-6,10H2,1-2H3","NQLAVWOFZXRNAT-UHFFFAOYSA-N"
1503062,"2-[(4-Chlorophenoxy)methyl]-7-phenyl-7H-pyrazolo[4,3-e][1,2,4]triazolo[1,5-c]pyrimidine",376.083923,"C19H13ClN6O","c1ccc(cc1)n2c3c(cn2)c4nc(nn4cn3)COc5ccc(cc5)Cl","InChI=1S/C19H13ClN6O/c20-13-6-8-15(9-7-13)27-11-17-23-19-16-10-22-26(14-4-2-1-3-5-14)18(16)21-12-25(19)24-17/h1-10,12H,11H2","CAVMIVFSTKXRPO-UHFFFAOYSA-N"
1510190,"7-(3-Chlorophenyl)-3-(4-methoxyphenyl)-7H-pyrazolo[4,3-e][1,2,4]triazolo[4,3-c]pyrimidine",376.083923,"C19H13ClN6O","COc1ccc(cc1)c2nnc3n2cnc4c3cnn4c5cccc(c5)Cl","InChI=1S/C19H13ClN6O/c1-27-15-7-5-12(6-8-15)17-23-24-19-16-10-22-26(18(16)21-11-25(17)19)14-4-2-3-13(20)9-14/h2-11H,1H3","DADHZLXOULFHBL-UHFFFAOYSA-N"
1513571,"3-[7-(5-Chloro-2-methylphenyl)-7H-pyrazolo[4,3-e][1,2,4]triazolo[1,5-c]pyrimidin-2-yl]phenol",376.083923,"C19H13ClN6O","Cc1ccc(cc1n2c3c(cn2)c4nc(nn4cn3)c5cccc(c5)O)Cl","InChI=1S/C19H13ClN6O/c1-11-5-6-13(20)8-16(11)26-18-15(9-22-26)19-23-17(24-25(19)10-21-18)12-3-2-4-14(27)7-12/h2-10,27H,1H3","TXDJDUJIRVJZML-UHFFFAOYSA-N"
1524671,"7-(4-Chlorophenyl)-3-(4-methoxyphenyl)-7H-pyrazolo[4,3-e][1,2,4]triazolo[4,3-c]pyrimidine",376.083923,"C19H13ClN6O","COc1ccc(cc1)c2nnc3n2cnc4c3cnn4c5ccc(cc5)Cl","InChI=1S/C19H13ClN6O/c1-27-15-8-2-12(3-9-15)17-23-24-19-16-10-22-26(18(16)21-11-25(17)19)14-6-4-13(20)5-7-14/h2-11H,1H3","MYCQZPAPRBDYPH-UHFFFAOYSA-N"
1525476,"3-[7-(3-Chloro-4-methylphenyl)-7H-pyrazolo[4,3-e][1,2,4]triazolo[1,5-c]pyrimidin-2-yl]phenol",376.083923,"C19H13ClN6O","Cc1ccc(cc1Cl)n2c3c(cn2)c4nc(nn4cn3)c5cccc(c5)O","InChI=1S/C19H13ClN6O/c1-11-5-6-13(8-16(11)20)26-18-15(9-22-26)19-23-17(24-25(19)10-21-18)12-3-2-4-14(27)7-12/h2-10,27H,1H3","SFQVCKDLEBKALE-UHFFFAOYSA-N"
1526927,"2-{[4-Ethyl-5-(2-thienyl)-4H-1,2,4-triazol-3-yl]sulfanyl}-N-(3-fluoro-4-methylphenyl)acetamide",376.082794,"C17H17FN4OS2","CCn1c(nnc1SCC(=O)Nc2ccc(c(c2)F)C)c3cccs3","InChI=1S/C17H17FN4OS2/c1-3-22-16(14-5-4-8-24-14)20-21-17(22)25-10-15(23)19-12-7-6-11(2)13(18)9-12/h4-9H,3,10H2,1-2H3,(H,19,23)","ODXOQQCFRPDHJA-UHFFFAOYSA-N"
1529744,"7-(3-Chlorophenyl)-2-(4-methoxyphenyl)-7H-pyrazolo[4,3-e][1,2,4]triazolo[1,5-c]pyrimidine",376.083923,"C19H13ClN6O","COc1ccc(cc1)c2nc3c4cnn(c4ncn3n2)c5cccc(c5)Cl","InChI=1S/C19H13ClN6O/c1-27-15-7-5-12(6-8-15)17-23-19-16-10-22-26(14-4-2-3-13(20)9-14)18(16)21-11-25(19)24-17/h2-11H,1H3","AOPPSMNOWSZQFR-UHFFFAOYSA-N"
1535114,"2-{[4-Ethyl-5-(2-thienylmethyl)-4H-1,2,4-triazol-3-yl]sulfanyl}-N-(3-fluorophenyl)acetamide",376.082794,"C17H17FN4OS2","CCn1c(nnc1SCC(=O)Nc2cccc(c2)F)Cc3cccs3","InChI=1S/C17H17FN4OS2/c1-2-22-15(10-14-7-4-8-24-14)20-21-17(22)25-11-16(23)19-13-6-3-5-12(18)9-13/h3-9H,2,10-11H2,1H3,(H,19,23)","IUMFEUMCOOIKOL-UHFFFAOYSA-N"
