"Identifier","CompoundName","MonoisotopicMass","MolecularFormula","SMILES","InChI","InChIKey"
3322,"Furosemide",330.007721,"C12H11ClN2O5S","c1cc(oc1)CNc2cc(c(cc2C(=O)O)S(=O)(=O)N)Cl","InChI=1S/C12H11ClN2O5S/c13-9-5-10(15-6-7-2-1-3-20-7)8(12(16)17)4-11(9)21(14,18)19/h1-5,15H,6H2,(H,16,17)(H2,14,18,19)","ZZUFCTLCJUWOSV-UHFFFAOYSA-N"
501845,"3,6,9,12-Tetrathiatetradecane-1,14-dioic acid",330.008789,"C10H18O4S4","C(CSCCSCC(=O)O)SCCSCC(=O)O","InChI=1S/C10H18O4S4/c11-9(12)7-17-5-3-15-1-2-16-4-6-18-8-10(13)14/h1-8H2,(H,11,12)(H,13,14)","DONQBGKGBRGNOP-UHFFFAOYSA-N"
523605,"2-[(2,1,3-Benzothiadiazol-4-ylmethyl)sulfanyl]-1,3-benzothiazol-6-amine",330.006744,"C14H10N4S3","c1cc(c2c(c1)nsn2)CSc3nc4ccc(cc4s3)N","InChI=1S/C14H10N4S3/c15-9-4-5-10-12(6-9)20-14(16-10)19-7-8-2-1-3-11-13(8)18-21-17-11/h1-6H,7,15H2","BHDMZWVOINJATE-UHFFFAOYSA-N"
547288,"Bis(2-amino-5-thiocyanatophenyl) sulfide",330.006744,"C14H10N4S3","c1cc(c(cc1SC#N)Sc2cc(ccc2N)SC#N)N","InChI=1S/C14H10N4S3/c15-7-19-9-1-3-11(17)13(5-9)21-14-6-10(20-8-16)2-4-12(14)18/h1-6H,17-18H2","FSGFPXADYBLVTP-UHFFFAOYSA-N"
627266,"5-[(2,3,5,6-Tetrafluorophenoxy)methyl]-3-(2-thienyl)-1,2,4-oxadiazole",330.008606,"C13H6F4N2O2S","c1cc(sc1)c2nc(on2)COc3c(c(cc(c3F)F)F)F","InChI=1S/C13H6F4N2O2S/c14-6-4-7(15)11(17)12(10(6)16)20-5-9-18-13(19-21-9)8-2-1-3-22-8/h1-4H,5H2","GQGZKSCWZXRNJS-UHFFFAOYSA-N"
684528,"Ethyl [(3,6-dichloro-4-methyl-2-oxo-2H-chromen-7-yl)oxy]acetate",330.006165,"C14H12Cl2O5","CCOC(=O)COc1cc2c(cc1Cl)c(c(c(=O)o2)Cl)C","InChI=1S/C14H12Cl2O5/c1-3-19-12(17)6-20-11-5-10-8(4-9(11)15)7(2)13(16)14(18)21-10/h4-5H,3,6H2,1-2H3","XORGCIHNGALBOS-UHFFFAOYSA-N"
732882,"1-(2,5-Dichlorophenyl)[1,2,4]triazolo[4,3-a]quinoxalin-4(5H)-one",330.007507,"C15H8Cl2N4O","c1ccc2c(c1)[nH]c(=O)c3n2c(nn3)c4cc(ccc4Cl)Cl","InChI=1S/C15H8Cl2N4O/c16-8-5-6-10(17)9(7-8)13-19-20-14-15(22)18-11-3-1-2-4-12(11)21(13)14/h1-7H,(H,18,22)","XXTQCNANPKDTIV-UHFFFAOYSA-N"
1223148,"(5R)-5-[(R)-(4-Chloro-3-nitrophenyl)(hydroxy)methyl]-3-ethyl-1,3-thiazolidine-2,4-dione",330.007721,"C12H11ClN2O5S","CCN1C(=O)[C@H](SC1=O)[C@@H](c2ccc(c(c2)[N+](=O)[O-])Cl)O","InChI=1S/C12H11ClN2O5S/c1-2-14-11(17)10(21-12(14)18)9(16)6-3-4-7(13)8(5-6)15(19)20/h3-5,9-10,16H,2H2,1H3/t9-,10-/m1/s1","KWTOLMPVXVECLY-NXEZZACHSA-N"
1223149,"(5S)-5-[(R)-(4-Chloro-3-nitrophenyl)(hydroxy)methyl]-3-ethyl-1,3-thiazolidine-2,4-dione",330.007721,"C12H11ClN2O5S","CCN1C(=O)[C@@H](SC1=O)[C@@H](c2ccc(c(c2)[N+](=O)[O-])Cl)O","InChI=1S/C12H11ClN2O5S/c1-2-14-11(17)10(21-12(14)18)9(16)6-3-4-7(13)8(5-6)15(19)20/h3-5,9-10,16H,2H2,1H3/t9-,10+/m1/s1","KWTOLMPVXVECLY-ZJUUUORDSA-N"
1223150,"(5R)-5-[(S)-(4-Chloro-3-nitrophenyl)(hydroxy)methyl]-3-ethyl-1,3-thiazolidine-2,4-dione",330.007721,"C12H11ClN2O5S","CCN1C(=O)[C@H](SC1=O)[C@H](c2ccc(c(c2)[N+](=O)[O-])Cl)O","InChI=1S/C12H11ClN2O5S/c1-2-14-11(17)10(21-12(14)18)9(16)6-3-4-7(13)8(5-6)15(19)20/h3-5,9-10,16H,2H2,1H3/t9-,10+/m0/s1","KWTOLMPVXVECLY-VHSXEESVSA-N"
