"Identifier","CompoundName","MonoisotopicMass","MolecularFormula","SMILES","InChI","InChIKey"
3949,"Metformin",129.10144,"C4H11N5","CN(C)C(=N)NC(=N)N","InChI=1S/C4H11N5/c1-9(2)4(7)8-3(5)6/h1-2H3,(H5,5,6,7,8)","XZWYZXLIPXDOLR-UHFFFAOYSA-N"
15592,"1-(Diaminomethylene)-2-ethylguanidine",129.10144,"C4H11N5","CC/N=C(\N)/N=C(N)N","InChI=1S/C4H11N5/c1-2-8-4(7)9-3(5)6/h2H2,1H3,(H6,5,6,7,8,9)","XWFPIJRFFLYWRN-UHFFFAOYSA-N"
2306634,"N,N''-Dimethylimidodicarbonimidic diamide",129.10144,"C4H11N5","[H]/N=C(\N)/N(C)/C(=N/C)/N","InChI=1S/C4H11N5/c1-8-4(7)9(2)3(5)6/h1-2H3,(H3,5,6)(H2,7,8)","LJVNRPAERZRHDF-UHFFFAOYSA-N"
4520435,"(E)-1-[(2E)-1,4,4-Trimethyl-2-tetraazen-1-yl]methanimine",129.10144,"C4H11N5","[H]/N=C/N(C)/N=N/N(C)C","InChI=1S/C4H11N5/c1-8(2)6-7-9(3)4-5/h4-5H,1-3H3/b5-4?,7-6+","UKRHOSDUOAEWMB-VFABXPAXSA-N"
4908835,"(1Z,3Z)-2-Amino-2-methylpropanediimidamide",129.10144,"C4H11N5","[H]/N=C(\N)/C(N)(/C(=N/[H])/N)C","InChI=1S/C4H11N5/c1-4(9,2(5)6)3(7)8/h9H2,1H3,(H3,5,6)(H3,7,8)","XPUWNWLHDODFIU-UHFFFAOYSA-N"
8139689,"2-Iminodihydro-1,3(2H,4H)-pyrimidinediamine",129.10144,"C4H11N5","[N@H]=C1N(N)CCCN1N","InChI=1S/C4H11N5/c5-4-8(6)2-1-3-9(4)7/h5H,1-3,6-7H2","POMSOGXHRYNWHH-UHFFFAOYSA-N"
8373201,"N'',N'''-Dimethylimidodicarbonimidic diamide",129.10144,"C4H11N5","N(=C(\N)NC(=N/C)/N)\C","InChI=1S/C4H11N5/c1-7-3(5)9-4(6)8-2/h1-2H3,(H5,5,6,7,8,9)","AKWJBSDLSFROSK-UHFFFAOYSA-N"
20122856,"[(2E)-1,4,4-Trimethyl-2-tetrazenyl]methanimine",129.10144,"C4H11N5","CN(C)/N=N/N(C)C=N","InChI=1S/C4H11N5/c1-8(2)6-7-9(3)4-5/h4-5H,1-3H3/b5-4?,7-6+","UKRHOSDUOAEWMB-VFABXPAXSA-N"
24183777,"2-(2-Methylhydrazino)-4,5-dihydro-1H-imidazol-1-amine",129.10144,"C4H11N5","CN/N=C\1/NCCN1N","InChI=1S/C4H11N5/c1-6-8-4-7-2-3-9(4)5/h6H,2-3,5H2,1H3,(H,7,8)","DLFWWSPNYMUNQM-UHFFFAOYSA-N"
24206753,"1,2,4,6,8-Pentaazaspiro[4.4]nonane",129.10144,"C4H11N5","C1C2(NCN1)NCNN2","InChI=1S/C4H11N5/c1-4(6-2-5-1)7-3-8-9-4/h5-9H,1-3H2","IIFHXPGZXIXIKI-UHFFFAOYSA-N"
24206967,"1,2,4,7,8-Pentaazaspiro[4.4]nonane",129.10144,"C4H11N5","C1C2(CNN1)NCNN2","InChI=1S/C4H11N5/c1-4(2-7-6-1)5-3-8-9-4/h5-9H,1-3H2","ZNKFENJIRBEQLK-UHFFFAOYSA-N"
32973647,"N-Ethylimidodicarbonimidic diamide",129.10144,"C4H11N5","CCN(C(=N)N)C(=N)N","InChI=1S/C4H11N5/c1-2-9(3(5)6)4(7)8/h2H2,1H3,(H3,5,6)(H3,7,8)","SKKHJVLQUHJSSD-UHFFFAOYSA-N"
