"Identifier","CompoundName","MonoisotopicMass","MolecularFormula","SMILES","InChI","InChIKey"
76597,"2,2'-Methylenebis(6-bromo-4-chlorophenol)",423.826782,"C13H8Br2Cl2O2","c1c(cc(c(c1Cc2cc(cc(c2O)Br)Cl)O)Br)Cl","InChI=1S/C13H8Br2Cl2O2/c14-10-4-8(16)2-6(12(10)18)1-7-3-9(17)5-11(15)13(7)19/h2-5,18-19H,1H2","TYBHZVUFOINFDV-UHFFFAOYSA-N"
3917368,"5-Bromo-N-(2-bromophenyl)-6-chloro-3-pyridinesulfonamide",423.828339,"C11H7Br2ClN2O2S","c1ccc(c(c1)NS(=O)(=O)c2cc(c(nc2)Cl)Br)Br","InChI=1S/C11H7Br2ClN2O2S/c12-8-3-1-2-4-10(8)16-19(17,18)7-5-9(13)11(14)15-6-7/h1-6,16H","VTBIOSIOIUYVHC-UHFFFAOYSA-N"
3917376,"5-Bromo-N-(4-bromophenyl)-6-chloro-3-pyridinesulfonamide",423.828339,"C11H7Br2ClN2O2S","c1cc(ccc1NS(=O)(=O)c2cc(c(nc2)Cl)Br)Br","InChI=1S/C11H7Br2ClN2O2S/c12-7-1-3-8(4-2-7)16-19(17,18)9-5-10(13)11(14)15-6-9/h1-6,16H","UBJAPRUUAAXANM-UHFFFAOYSA-N"
8021112,"2,2'-Methylenebis(3-bromo-5-chlorophenol)",423.826782,"C13H8Br2Cl2O2","Brc1cc(Cl)cc(O)c1Cc2c(O)cc(Cl)cc2Br","InChI=1S/C13H8Br2Cl2O2/c14-10-1-6(16)3-12(18)8(10)5-9-11(15)2-7(17)4-13(9)19/h1-4,18-19H,5H2","DVUXHUYWGXWFKA-UHFFFAOYSA-N"
8200908,"3,6-Dihydroxy-1,2,4,5-benzenetetracarbonitrile - silver (1:2)",423.827972,"C10H2Ag2N4O2","[Ag].[Ag].N#Cc1c(C#N)c(O)c(C#N)c(C#N)c1O","InChI=1S/C10H2N4O2.2Ag/c11-1-5-6(2-12)10(16)8(4-14)7(3-13)9(5)15;;/h15-16H;;","YWKWLFAJTTUWEZ-UHFFFAOYSA-N"
9157976,"Methyl 2,5-difluoro-3,6-diiodobenzoate",423.826843,"C8H4F2I2O2","Fc1c(C(=O)OC)c(I)c(F)cc1I","InChI=1S/C8H4F2I2O2/c1-14-8(13)5-6(10)4(11)2-3(9)7(5)12/h2H,1H3","OLJIJNNCHAVSHA-UHFFFAOYSA-N"
26411893,"2-Chloro-N-(2,4-dibromophenyl)-3-pyridinesulfonamide",423.828339,"C11H7Br2ClN2O2S","c1cc(c(nc1)Cl)S(=O)(=O)Nc2ccc(cc2Br)Br","InChI=1S/C11H7Br2ClN2O2S/c12-7-3-4-9(8(13)6-7)16-19(17,18)10-2-1-5-15-11(10)14/h1-6,16H","VPCMDZLTFPQAMY-UHFFFAOYSA-N"
26415446,"2-Chloro-N-(2,5-dibromophenyl)-3-pyridinesulfonamide",423.828339,"C11H7Br2ClN2O2S","c1cc(c(nc1)Cl)S(=O)(=O)Nc2cc(ccc2Br)Br","InChI=1S/C11H7Br2ClN2O2S/c12-7-3-4-8(13)9(6-7)16-19(17,18)10-2-1-5-15-11(10)14/h1-6,16H","IMUCBYHMGANWJN-UHFFFAOYSA-N"
26415447,"6-Chloro-N-(2,5-dibromophenyl)-3-pyridinesulfonamide",423.828339,"C11H7Br2ClN2O2S","c1cc(c(cc1Br)NS(=O)(=O)c2ccc(nc2)Cl)Br","InChI=1S/C11H7Br2ClN2O2S/c12-7-1-3-9(13)10(5-7)16-19(17,18)8-2-4-11(14)15-6-8/h1-6,16H","XCSGIKXULANAFN-UHFFFAOYSA-N"
26453122,"6-Chloro-N-(2,4-dibromophenyl)-3-pyridinesulfonamide",423.828339,"C11H7Br2ClN2O2S","c1cc(c(cc1Br)Br)NS(=O)(=O)c2ccc(nc2)Cl","InChI=1S/C11H7Br2ClN2O2S/c12-7-1-3-10(9(13)5-7)16-19(17,18)8-2-4-11(14)15-6-8/h1-6,16H","FJKJIEUAGRZOGW-UHFFFAOYSA-N"
28710000,"2,4-Dibromo-6-(3,5-dichloro-4-hydroxybenzyl)phenol",423.826782,"C13H8Br2Cl2O2","c1c(cc(c(c1Cl)O)Cl)Cc2cc(cc(c2O)Br)Br","InChI=1S/C13H8Br2Cl2O2/c14-8-4-7(12(18)9(15)5-8)1-6-2-10(16)13(19)11(17)3-6/h2-5,18-19H,1H2","OIWZKLQJDPSZKZ-UHFFFAOYSA-N"
