"Identifier","CompoundName","MonoisotopicMass","MolecularFormula","SMILES","InChI","InChIKey"
53315,"(4-Ethoxy-1-naphthyl)methanaminium bromide",281.041504,"C13H16BrNO","CCOc1ccc(c2c1cccc2)C[NH3+].[Br-]","InChI=1S/C13H15NO.BrH/c1-2-15-13-8-7-10(9-14)11-5-3-4-6-12(11)13;/h3-8H,2,9,14H2,1H3;1H","JHDFFPWPUZTMLO-UHFFFAOYSA-N"
82791,"dcoit",281.040802,"C11H17Cl2NOS","CCCCCCCCn1c(=O)c(c(s1)Cl)Cl","InChI=1S/C11H17Cl2NOS/c1-2-3-4-5-6-7-8-14-11(15)9(12)10(13)16-14/h2-8H2,1H3","PORQOHRXAJJKGK-UHFFFAOYSA-N"
89196,"N-[(2-Chloroethyl)(nitroso)carbamoyl]-L-glutamic acid",281.041473,"C8H12ClN3O6","C(CC(=O)O)[C@@H](C(=O)O)NC(=O)N(CCCl)N=O","InChI=1S/C8H12ClN3O6/c9-3-4-12(11-18)8(17)10-5(7(15)16)1-2-6(13)14/h5H,1-4H2,(H,10,17)(H,13,14)(H,15,16)/t5-/m0/s1","AJQMCEMSWCGRRN-YFKPBYRVSA-N"
172373,"6-(4-Bromophenyl)-2,2-dimethyl-4-piperidinone",281.041504,"C13H16BrNO","CC1(CC(=O)CC(N1)c2ccc(cc2)Br)C","InChI=1S/C13H16BrNO/c1-13(2)8-11(16)7-12(15-13)9-3-5-10(14)6-4-9/h3-6,12,15H,7-8H2,1-2H3","ASKCRCOFADPBOS-UHFFFAOYSA-N"
244650,"N-(2-Bromo-4-cyclopentylphenyl)acetamide",281.041504,"C13H16BrNO","CC(=O)Nc1ccc(cc1Br)C2CCCC2","InChI=1S/C13H16BrNO/c1-9(16)15-13-7-6-11(8-12(13)14)10-4-2-3-5-10/h6-8,10H,2-5H2,1H3,(H,15,16)","MTZNLGNDDOCBCR-UHFFFAOYSA-N"
259257,"2-(3-Bromophenyl)-4,4,6-trimethyl-5,6-dihydro-4H-1,3-oxazine",281.041504,"C13H16BrNO","CC1CC(N=C(O1)c2cccc(c2)Br)(C)C","InChI=1S/C13H16BrNO/c1-9-8-13(2,3)15-12(16-9)10-5-4-6-11(14)7-10/h4-7,9H,8H2,1-3H3","NOJGOIBGOFAHEL-UHFFFAOYSA-N"
283918,"4-Amino-2,7-bis(methylsulfanyl)pyrido[2,3-d]pyrimidine-5-carboxamide",281.040497,"C10H11N5OS2","CSc1cc(c2c(nc(nc2n1)SC)N)C(=O)N","InChI=1S/C10H11N5OS2/c1-17-5-3-4(8(12)16)6-7(11)14-10(18-2)15-9(6)13-5/h3H,1-2H3,(H2,12,16)(H2,11,13,14,15)","HJKGOVSVLBLOHW-UHFFFAOYSA-N"
316763,"(7aR)-2-Phenyl-3a,4,5,6,7,7a-hexahydro-1,3-benzoxazole hydrobromide (1:1)",281.041504,"C13H16BrNO","c1ccc(cc1)C2=NC3CCCC[C@H]3O2.Br","InChI=1S/C13H15NO.BrH/c1-2-6-10(7-3-1)13-14-11-8-4-5-9-12(11)15-13;/h1-3,6-7,11-12H,4-5,8-9H2;1H/t11?,12-;/m1./s1","YPPHKEKJWJKQAO-ALGPSANZSA-N"
361240,"1-(4-Bromophenyl)-3-(1-pyrrolidinyl)-1-propanone",281.041504,"C13H16BrNO","c1cc(ccc1C(=O)CCN2CCCC2)Br","InChI=1S/C13H16BrNO/c14-12-5-3-11(4-6-12)13(16)7-10-15-8-1-2-9-15/h3-6H,1-2,7-10H2","RZSASMZLDBUTHG-UHFFFAOYSA-N"
372962,"(4-Bromo-1-methyl-4-piperidinyl)(phenyl)methanone",281.041504,"C13H16BrNO","CN1CCC(CC1)(C(=O)c2ccccc2)Br","InChI=1S/C13H16BrNO/c1-15-9-7-13(14,8-10-15)12(16)11-5-3-2-4-6-11/h2-6H,7-10H2,1H3","WQCXHIXSHGSSIN-UHFFFAOYSA-N"
