"Identifier","CompoundName","MonoisotopicMass","MolecularFormula","SMILES","InChI","InChIKey"
17337,"3-(Chloromethyl)pyridine",127.018875,"C6H6ClN","c1cc(cnc1)CCl","InChI=1S/C6H6ClN/c7-4-6-2-1-3-8-5-6/h1-3,5H,4H2","CNQCWYFDIQSALX-UHFFFAOYSA-N"
21875,"2-Picolyl chloride",127.018875,"C6H6ClN","c1ccnc(c1)CCl","InChI=1S/C6H6ClN/c7-5-6-3-1-2-4-8-6/h1-4H,5H2","NJWIMFZLESWFIM-UHFFFAOYSA-N"
67149,"4-(Chloromethyl)pyridine",127.018875,"C6H6ClN","c1cnccc1CCl","InChI=1S/C6H6ClN/c7-5-6-1-3-8-4-2-6/h1-4H,5H2","WZIYCIBURCPKAR-UHFFFAOYSA-N"
69673,"2-Chloro-4-picoline",127.018875,"C6H6ClN","Cc1ccnc(c1)Cl","InChI=1S/C6H6ClN/c1-5-2-3-8-6(7)4-5/h2-4H,1H3","MZVSTDHRRYQFGI-UHFFFAOYSA-N"
79028,"6-Chloro-2-picoline",127.018875,"C6H6ClN","Cc1cccc(n1)Cl","InChI=1S/C6H6ClN/c1-5-3-2-4-6(7)8-5/h2-4H,1H3","GXZDYRYYNXYPMQ-UHFFFAOYSA-N"
79030,"2-Chloro-3-picoline",127.018875,"C6H6ClN","Cc1cccnc1Cl","InChI=1S/C6H6ClN/c1-5-3-2-4-8-6(5)7/h2-4H,1H3","RKVUCIFREKHYTL-UHFFFAOYSA-N"
226404,"N-Chloroaniline",127.018875,"C6H6ClN","c1ccc(cc1)NCl","InChI=1S/C6H6ClN/c7-8-6-4-2-1-3-5-6/h1-5,8H","KUDPGZONDFORKU-UHFFFAOYSA-N"
505361,"4-Chloro-2-methylpyridine",127.018875,"C6H6ClN","Cc1cc(ccn1)Cl","InChI=1S/C6H6ClN/c1-5-4-6(7)2-3-8-5/h2-4H,1H3","DAOZBJCTEPJGES-UHFFFAOYSA-N"
505362,"3-Picoline, 6-chloro-",127.018875,"C6H6ClN","Cc1ccc(nc1)Cl","InChI=1S/C6H6ClN/c1-5-2-3-6(7)8-4-5/h2-4H,1H3","VXLYOURCUVQYLN-UHFFFAOYSA-N"
2038469,"4-Chloro-3-methylpyridine",127.018875,"C6H6ClN","Cc1cnccc1Cl","InChI=1S/C6H6ClN/c1-5-4-8-3-2-6(5)7/h2-4H,1H3","DZNXMHJMXLSNIR-UHFFFAOYSA-N"
2043495,"3-Chloro-2-picoline",127.018875,"C6H6ClN","Cc1c(cccn1)Cl","InChI=1S/C6H6ClN/c1-5-6(7)3-2-4-8-5/h2-4H,1H3","YSEYOMUPVMGJPP-UHFFFAOYSA-N"
2043567,"5-Chloro-2-methylpyridine",127.018875,"C6H6ClN","Cc1ccc(cn1)Cl","InChI=1S/C6H6ClN/c1-5-2-3-6(7)4-8-5/h2-4H,1H3","DEMKNLXJQNYAFY-UHFFFAOYSA-N"
