"Identifier","CompoundName","MonoisotopicMass","MolecularFormula","SMILES","InChI","InChIKey"
5621,"Dextroamphetamine",135.104797,"C9H13N","C[C@@H](Cc1ccccc1)N","InChI=1S/C9H13N/c1-8(10)7-9-5-3-2-4-6-9/h2-6,8H,7,10H2,1H3/t8-/m0/s1","KWTSXDURSIMDCE-QMMMGPOBSA-N"
5832,"3-Propylaniline",135.104797,"C9H13N","CCCc1cccc(c1)N","InChI=1S/C9H13N/c1-2-4-8-5-3-6-9(10)7-8/h3,5-7H,2,4,10H2,1H3","IPWGAPCYYMTTLT-UHFFFAOYSA-N"
6932,"N-Ethyl-o-toluidine",135.104797,"C9H13N","CCNc1ccccc1C","InChI=1S/C9H13N/c1-3-10-9-7-5-4-6-8(9)2/h4-7,10H,3H2,1-2H3","MWOUGPLLVVEUMM-UHFFFAOYSA-N"
7191,"N,N,4-Trimethylaniline",135.104797,"C9H13N","Cc1ccc(cc1)N(C)C","InChI=1S/C9H13N/c1-8-4-6-9(7-5-8)10(2)3/h4-7H,1-3H3","GYVGXEWAOAAJEU-UHFFFAOYSA-N"
7321,"N-Ethyl-m-toluidine",135.104797,"C9H13N","CCNc1cccc(c1)C","InChI=1S/C9H13N/c1-3-10-9-6-4-5-8(2)7-9/h4-7,10H,3H2,1-2H3","GUYMMHOQXYZMJQ-UHFFFAOYSA-N"
7398,"dimethylbenzylamine",135.104797,"C9H13N","CN(C)Cc1ccccc1","InChI=1S/C9H13N/c1-10(2)8-9-6-4-3-5-7-9/h3-7H,8H2,1-2H3","XXBDWLFCJWSEKW-UHFFFAOYSA-N"
8175,"N,N,3-Trimethylaniline",135.104797,"C9H13N","Cc1cccc(c1)N(C)C","InChI=1S/C9H13N/c1-8-5-4-6-9(7-8)10(2)3/h4-7H,1-3H3","CWOMTHDOJCARBY-UHFFFAOYSA-N"
10414,"3-Butylpyridine",135.104797,"C9H13N","CCCCc1cccnc1","InChI=1S/C9H13N/c1-2-3-5-9-6-4-7-10-8-9/h4,6-8H,2-3,5H2,1H3","QSNMFWFDOFQASV-UHFFFAOYSA-N"
10920,"2-Phenyl-1-propanamine",135.104797,"C9H13N","CC(CN)c1ccccc1","InChI=1S/C9H13N/c1-8(7-10)9-5-3-2-4-6-9/h2-6,8H,7,10H2,1H3","AXORVIZLPOGIRG-UHFFFAOYSA-N"
11019,"N-Methyl-2-phenylethanamine",135.104797,"C9H13N","CNCCc1ccccc1","InChI=1S/C9H13N/c1-10-8-7-9-5-3-2-4-6-9/h2-6,10H,7-8H2,1H3","SASNBVQSOZSTPD-UHFFFAOYSA-N"
11376,"N,N,2-Trimethylaniline",135.104797,"C9H13N","Cc1ccccc1N(C)C","InChI=1S/C9H13N/c1-8-6-4-5-7-9(8)10(2)3/h4-7H,1-3H3","JDEJGVSZUIJWBM-UHFFFAOYSA-N"
11462,"N-Ethyl-N-methylaniline",135.104797,"C9H13N","CCN(C)c1ccccc1","InChI=1S/C9H13N/c1-3-10(2)9-7-5-4-6-8-9/h4-8H,3H2,1-2H3","PPHQUIPUBYPZLD-UHFFFAOYSA-N"
11653,"N-Propylaniline",135.104797,"C9H13N","CCCNc1ccccc1","InChI=1S/C9H13N/c1-2-8-10-9-6-4-3-5-7-9/h3-7,10H,2,8H2,1H3","CDZOGLJOFWFVOZ-UHFFFAOYSA-N"
12042,"ISOPROPYLANILINE",135.104797,"C9H13N","CC(C)c1ccccc1N","InChI=1S/C9H13N/c1-7(2)8-5-3-4-6-9(8)10/h3-7H,10H2,1-2H3","YKOLZVXSPGIIBJ-UHFFFAOYSA-N"
12490,"PHENYLISOPROPYLAMINE",135.104797,"C9H13N","CC(C)Nc1ccccc1","InChI=1S/C9H13N/c1-8(2)10-9-6-4-3-5-7-9/h3-8,10H,1-2H3","FRCFWPVMFJMNDP-UHFFFAOYSA-N"
14986,"2-Propylaniline",135.104797,"C9H13N","CCCc1ccccc1N","InChI=1S/C9H13N/c1-2-5-8-6-3-4-7-9(8)10/h3-4,6-7H,2,5,10H2,1H3","WKURVXXDGMYSDP-UHFFFAOYSA-N"
15427,"3-phenylpropanamine",135.104797,"C9H13N","c1ccc(cc1)CCCN","InChI=1S/C9H13N/c10-8-4-7-9-5-2-1-3-6-9/h1-3,5-6H,4,7-8,10H2","LYUQWQRTDLVQGA-UHFFFAOYSA-N"
