"Identifier","CompoundName","MonoisotopicMass","MolecularFormula","SMILES","InChI","InChIKey"
32231,"4-Chloro-6-(methylsulfanyl)-N-phenyl-1,3,5-triazin-2-amine",252.023651,"C10H9ClN4S","CSc1nc(nc(n1)Cl)Nc2ccccc2","InChI=1S/C10H9ClN4S/c1-16-10-14-8(11)13-9(15-10)12-7-5-3-2-4-6-7/h2-6H,1H3,(H,12,13,14,15)","RLCBURYBHWSNMO-UHFFFAOYSA-N"
57769,"Adamantan-1-ylphosphonic dichloride",252.023758,"C10H15Cl2OP","C1C2CC3CC1CC(C2)(C3)P(=O)(Cl)Cl","InChI=1S/C10H15Cl2OP/c11-14(12,13)10-4-7-1-8(5-10)3-9(2-7)6-10/h7-9H,1-6H2","RRJOYTZQMZVFLO-UHFFFAOYSA-N"
103099,"(Z)-thiacloprid",252.023651,"C10H9ClN4S","c1cc(ncc1CN\2CCS/C2=N\C#N)Cl","InChI=1S/C10H9ClN4S/c11-9-2-1-8(5-13-9)6-15-3-4-16-10(15)14-7-12/h1-2,5H,3-4,6H2/b14-10-","HOKKPVIRMVDYPB-UVTDQMKNSA-N"
281504,"6-[(4-Chlorophenyl)sulfanyl]-2,4-pyrimidinediamine",252.023651,"C10H9ClN4S","c1cc(ccc1Sc2cc(nc(n2)N)N)Cl","InChI=1S/C10H9ClN4S/c11-6-1-3-7(4-2-6)16-9-5-8(12)14-10(13)15-9/h1-5H,(H4,12,13,14,15)","IUNQXIRPJXAGOM-UHFFFAOYSA-N"
431292,"6-Chloro-2-[(2-pyridinylmethyl)sulfanyl]-4-pyrimidinamine",252.023651,"C10H9ClN4S","c1ccnc(c1)CSc2nc(cc(n2)Cl)N","InChI=1S/C10H9ClN4S/c11-8-5-9(12)15-10(14-8)16-6-7-3-1-2-4-13-7/h1-5H,6H2,(H2,12,14,15)","NFSGGFQVZXEAQJ-UHFFFAOYSA-N"
431293,"6-Chloro-2-[(3-pyridinylmethyl)sulfanyl]-4-pyrimidinamine",252.023651,"C10H9ClN4S","c1cc(cnc1)CSc2nc(cc(n2)Cl)N","InChI=1S/C10H9ClN4S/c11-8-4-9(12)15-10(14-8)16-6-7-2-1-3-13-5-7/h1-5H,6H2,(H2,12,14,15)","HKXSMXCJWKLILG-UHFFFAOYSA-N"
469815,"5-(Heptafluoropropyl)-1H-1,2,4-triazol-3-amine",252.024597,"C5H3F7N4","c1([nH]nc(n1)N)C(C(C(F)(F)F)(F)F)(F)F","InChI=1S/C5H3F7N4/c6-3(7,1-14-2(13)16-15-1)4(8,9)5(10,11)12/h(H3,13,14,15,16)","WRONHTPBJGQDGJ-UHFFFAOYSA-N"
638955,"4-[(3-Chlorobenzylidene)amino]-5-methyl-2,4-dihydro-3H-1,2,4-triazole-3-thione",252.023651,"C10H9ClN4S","Cc1n[nH]c(=S)n1N=Cc2cccc(c2)Cl","InChI=1S/C10H9ClN4S/c1-7-13-14-10(16)15(7)12-6-8-3-2-4-9(11)5-8/h2-6H,1H3,(H,14,16)","HZPJNCFRFKPROB-UHFFFAOYSA-N"
805240,"2-[(3-Chloro-2-methylphenyl)hydrazono]-2-cyanoethanethioamide",252.023651,"C10H9ClN4S","Cc1c(cccc1Cl)NN=C(C#N)C(=S)N","InChI=1S/C10H9ClN4S/c1-6-7(11)3-2-4-8(6)14-15-9(5-12)10(13)16/h2-4,14H,1H3,(H2,13,16)","IPSFURRUPDVNJR-UHFFFAOYSA-N"
1225309,"4-[(4-Aminophenyl)sulfanyl]-6-chloro-2-pyrimidinamine",252.023651,"C10H9ClN4S","c1cc(ccc1N)Sc2cc(nc(n2)N)Cl","InChI=1S/C10H9ClN4S/c11-8-5-9(15-10(13)14-8)16-7-3-1-6(12)2-4-7/h1-5H,12H2,(H2,13,14,15)","INUDTCMIDSRIBQ-UHFFFAOYSA-N"
