"Identifier","CompoundName","MonoisotopicMass","MolecularFormula","SMILES","InChI","InChIKey"
4025,"Metolachlor",283.133911,"C15H22ClNO2","CCc1cccc(c1N(C(C)COC)C(=O)CCl)C","InChI=1S/C15H22ClNO2/c1-5-13-8-6-7-11(2)15(13)17(14(18)9-16)12(3)10-19-4/h6-8,12H,5,9-10H2,1-4H3","WVQBLGZPHOPPFO-UHFFFAOYSA-N"
5548,"pethidine hydrochloride",283.133911,"C15H22ClNO2","CCOC(=O)C1(CCN(CC1)C)c2ccccc2.Cl","InChI=1S/C15H21NO2.ClH/c1-3-18-14(17)15(9-11-16(2)12-10-15)13-7-5-4-6-8-13;/h4-8H,3,9-12H2,1-2H3;1H","WCNLCIJMFAJCPX-UHFFFAOYSA-N"
22463,"2-(2-Benzyl-1,3-dioxolan-4-yl)piperidine hydrochloride (1:1)",283.133911,"C15H22ClNO2","c1ccc(cc1)CC2OCC(O2)C3CCCCN3.Cl","InChI=1S/C15H21NO2.ClH/c1-2-6-12(7-3-1)10-15-17-11-14(18-15)13-8-4-5-9-16-13;/h1-3,6-7,13-16H,4-5,8-11H2;1H","RTRRLGMLGDRPOZ-UHFFFAOYSA-N"
29961,"delachlor",283.133911,"C15H22ClNO2","Cc1cccc(c1N(COCC(C)C)C(=O)CCl)C","InChI=1S/C15H22ClNO2/c1-11(2)9-19-10-17(14(18)8-16)15-12(3)6-5-7-13(15)4/h5-7,11H,8-10H2,1-4H3","BIQOEDQVNIYWPQ-UHFFFAOYSA-N"
42612,"N,N-Diethyl-2-[(2-phenylacryloyl)oxy]ethanaminium chloride",283.133911,"C15H22ClNO2","CC[NH+](CC)CCOC(=O)C(=C)c1ccccc1.[Cl-]","InChI=1S/C15H21NO2.ClH/c1-4-16(5-2)11-12-18-15(17)13(3)14-9-7-6-8-10-14;/h6-10H,3-5,11-12H2,1-2H3;1H","VIBYZASVNHEHTK-UHFFFAOYSA-N"
44502,"1-[3-(Benzoyloxy)propyl]piperidinium chloride",283.133911,"C15H22ClNO2","c1ccc(cc1)C(=O)OCCC[NH+]2CCCCC2.[Cl-]","InChI=1S/C15H21NO2.ClH/c17-15(14-8-3-1-4-9-14)18-13-7-12-16-10-5-2-6-11-16;/h1,3-4,8-9H,2,5-7,10-13H2;1H","CWTLCHPMMZYHJK-UHFFFAOYSA-N"
51862,"Naxagolide Hydrochloride",283.133911,"C15H22ClNO2","CCCN1CCO[C@H]2[C@H]1CCc3c2cc(cc3)O.Cl","InChI=1S/C15H21NO2.ClH/c1-2-7-16-8-9-18-15-13-10-12(17)5-3-11(13)4-6-14(15)16;/h3,5,10,14-15,17H,2,4,6-9H2,1H3;1H/t14-,15-;/m1./s1","NNEACMQMRLNNIL-CTHHTMFSSA-N"
63732,"4-Methoxy-.beta.-(1-piperidyl)propiophenone hydrochloride",283.133911,"C15H22ClNO2","COc1ccc(cc1)C(=O)CCN2CCCCC2.Cl","InChI=1S/C15H21NO2.ClH/c1-18-14-7-5-13(6-8-14)15(17)9-12-16-10-3-2-4-11-16;/h5-8H,2-4,9-12H2,1H3;1H","CCGBIMUGLRDVOC-UHFFFAOYSA-N"
72319,"1-[4-(3-Hydroxyphenyl)-1-methyl-4-piperidinyl]-1-propanone hydrochloride (1:1)",283.133911,"C15H22ClNO2","CCC(=O)C1(CCN(CC1)C)c2cccc(c2)O.Cl","InChI=1S/C15H21NO2.ClH/c1-3-14(18)15(7-9-16(2)10-8-15)12-5-4-6-13(17)11-12;/h4-6,11,17H,3,7-10H2,1-2H3;1H","HYDFAZFVKRXNJX-UHFFFAOYSA-N"
85306,"N-Benzyl-2-(methacryloyloxy)-N,N-dimethylethanaminium chloride",283.133911,"C15H22ClNO2","CC(=C)C(=O)OCC[N+](C)(C)Cc1ccccc1.[Cl-]","InChI=1S/C15H22NO2.ClH/c1-13(2)15(17)18-11-10-16(3,4)12-14-8-6-5-7-9-14;/h5-9H,1,10-12H2,2-4H3;1H/q+1;/p-1","CRGOPMLUWCMMCK-UHFFFAOYSA-M"
