"Identifier","CompoundName","MonoisotopicMass","MolecularFormula","SMILES","InChI","InChIKey"
1911,"Acetochlor",269.118256,"C14H20ClNO2","CCc1cccc(c1N(COCC)C(=O)CCl)C","InChI=1S/C14H20ClNO2/c1-4-12-8-6-7-11(3)14(12)16(10-18-5-2)13(17)9-15/h6-8H,4-5,9-10H2,1-3H3","VTNQPKFIQCLBDU-UHFFFAOYSA-N"
1994,"Alachlor",269.118256,"C14H20ClNO2","CCc1cccc(c1N(COC)C(=O)CCl)CC","InChI=1S/C14H20ClNO2/c1-4-11-7-6-8-12(5-2)14(11)16(10-18-3)13(17)9-15/h6-8H,4-5,9-10H2,1-3H3","XCSGPAVHZFQHGE-UHFFFAOYSA-N"
8923,"Ritalin hydrochloride",269.118256,"C14H20ClNO2","COC(=O)C(c1ccccc1)C2CCCCN2.Cl","InChI=1S/C14H19NO2.ClH/c1-17-14(16)13(11-7-3-2-4-8-11)12-9-5-6-10-15-12;/h2-4,7-8,12-13,15H,5-6,9-10H2,1H3;1H","JUMYIBMBTDDLNG-UHFFFAOYSA-N"
21351,"6,7-Dihydroxy-2-pentyl-3,4-dihydroisoquinolinium chloride",269.118256,"C14H20ClNO2","CCCCC[N+]1=Cc2cc(c(cc2CC1)O)O.[Cl-]","InChI=1S/C14H19NO2.ClH/c1-2-3-4-6-15-7-5-11-8-13(16)14(17)9-12(11)10-15;/h8-10,17H,2-7H2,1H3;1H","LPSZIENOLKNQIZ-UHFFFAOYSA-N"
22454,"2-(2-Phenyl-1,3-dioxolan-4-yl)piperidine hydrochloride (1:1)",269.118256,"C14H20ClNO2","c1ccc(cc1)C2OCC(O2)C3CCCCN3.Cl","InChI=1S/C14H19NO2.ClH/c1-2-6-11(7-3-1)14-16-10-13(17-14)12-8-4-5-9-15-12;/h1-3,6-7,12-15H,4-5,8-10H2;1H","GDTWAJPAQKQIFT-UHFFFAOYSA-N"
30038,"4-(Ethoxycarbonyl)-4-phenylpiperidinium chloride",269.118256,"C14H20ClNO2","CCOC(=O)C1(CC[NH2+]CC1)c2ccccc2.[Cl-]","InChI=1S/C14H19NO2.ClH/c1-2-17-13(16)14(8-10-15-11-9-14)12-6-4-3-5-7-12;/h3-7,15H,2,8-11H2,1H3;1H","BBWMASBANDIFMV-UHFFFAOYSA-N"
44504,"2-[2-(Benzoyloxy)ethyl]piperidinium chloride",269.118256,"C14H20ClNO2","c1ccc(cc1)C(=O)OCCC2CCCC[NH2+]2.[Cl-]","InChI=1S/C14H19NO2.ClH/c16-14(12-6-2-1-3-7-12)17-11-9-13-8-4-5-10-15-13;/h1-3,6-7,13,15H,4-5,8-11H2;1H","LXTGNRBHOWNQBZ-UHFFFAOYSA-N"
54053,"[(1S,2R)-2-(Isopropoxycarbonyl)-2-phenylcyclopropyl]methanaminium chloride",269.118256,"C14H20ClNO2","CC(C)OC(=O)[C@@]1(C[C@@H]1C[NH3+])c2ccccc2.[Cl-]","InChI=1S/C14H19NO2.ClH/c1-10(2)17-13(16)14(8-12(14)9-15)11-6-4-3-5-7-11;/h3-7,10,12H,8-9,15H2,1-2H3;1H/t12-,14+;/m1./s1","PKKPTPQOBVSZFC-OJMBIDBESA-N"
78603,"2-Chloro-N-(2,6-dimethylphenyl)-N-(isopropoxymethyl)acetamide",269.118256,"C14H20ClNO2","Cc1cccc(c1N(COC(C)C)C(=O)CCl)C","InChI=1S/C14H20ClNO2/c1-10(2)18-9-16(13(17)8-15)14-11(3)6-5-7-12(14)4/h5-7,10H,8-9H2,1-4H3","IYLMCARCSCXVNP-UHFFFAOYSA-N"
86675,"4-{4-[(2-Chloroethyl)(ethyl)amino]phenyl}butanoic acid",269.118256,"C14H20ClNO2","CCN(CCCl)c1ccc(cc1)CCCC(=O)O","InChI=1S/C14H20ClNO2/c1-2-16(11-10-15)13-8-6-12(7-9-13)4-3-5-14(17)18/h6-9H,2-5,10-11H2,1H3,(H,17,18)","HYPAPTLGLZWLID-UHFFFAOYSA-N"
91817,"1-(2,3-Dihydro-1,4-benzodioxin-2-ylmethyl)piperidinium chloride",269.118256,"C14H20ClNO2","c1ccc2c(c1)OCC(O2)C[NH+]3CCCCC3.[Cl-]","InChI=1S/C14H19NO2.ClH/c1-4-8-15(9-5-1)10-12-11-16-13-6-2-3-7-14(13)17-12;/h2-3,6-7,12H,1,4-5,8-11H2;1H","BITRJBQGQMGGQI-UHFFFAOYSA-N"
108281,"2,6-Dimethylphenyl 1-pyrrolidinylacetate hydrochloride (1:1)",269.118256,"C14H20ClNO2","Cc1cccc(c1OC(=O)CN2CCCC2)C.Cl","InChI=1S/C14H19NO2.ClH/c1-11-6-5-7-12(2)14(11)17-13(16)10-15-8-3-4-9-15;/h5-7H,3-4,8-10H2,1-2H3;1H","HOHYOBBELNRSEV-UHFFFAOYSA-N"
123774,"Heptyl 2-amino-5-chlorobenzoate",269.118256,"C14H20ClNO2","CCCCCCCOC(=O)c1cc(ccc1N)Cl","InChI=1S/C14H20ClNO2/c1-2-3-4-5-6-9-18-14(17)12-10-11(15)7-8-13(12)16/h7-8,10H,2-6,9,16H2,1H3","JBBXMSNYFQZXJW-UHFFFAOYSA-N"
135806,"Dexmethylphenidate hydrochloride",269.118256,"C14H20ClNO2","COC(=O)[C@H](c1ccccc1)[C@H]2CCCCN2.Cl","InChI=1S/C14H19NO2.ClH/c1-17-14(16)13(11-7-3-2-4-8-11)12-9-5-6-10-15-12;/h2-4,7-8,12-13,15H,5-6,9-10H2,1H3;1H/t12-,13-;/m1./s1","JUMYIBMBTDDLNG-OJERSXHUSA-N"
138381,"2-Chloro-N-(2,6-dimethylphenyl)-N-(1-methoxy-2-propanyl)acetamide",269.118256,"C14H20ClNO2","Cc1cccc(c1N(C(C)COC)C(=O)CCl)C","InChI=1S/C14H20ClNO2/c1-10-6-5-7-11(2)14(10)16(13(17)8-15)12(3)9-18-4/h5-7,12H,8-9H2,1-4H3","KJYQOYQOCGXPLR-UHFFFAOYSA-N"
142341,"2-(Acryloyloxy)-N-benzyl-N,N-dimethylethanaminium chloride",269.118256,"C14H20ClNO2","C[N+](C)(CCOC(=O)C=C)Cc1ccccc1.[Cl-]","InChI=1S/C14H20NO2.ClH/c1-4-14(16)17-11-10-15(2,3)12-13-8-6-5-7-9-13;/h4-9H,1,10-12H2,2-3H3;1H/q+1;/p-1","ZGCZDEVLEULNLJ-UHFFFAOYSA-M"
187012,"1-Methyl-4-phenyl-4-piperidinyl acetate hydrochloride (1:1)",269.118256,"C14H20ClNO2","CC(=O)OC1(CCN(CC1)C)c2ccccc2.Cl","InChI=1S/C14H19NO2.ClH/c1-12(16)17-14(8-10-15(2)11-9-14)13-6-4-3-5-7-13;/h3-7H,8-11H2,1-2H3;1H","QUXIRVTVCUPDEK-UHFFFAOYSA-N"
187206,"1-(1-Pyrrolidinyl)-2-propanyl benzoate hydrochloride (1:1)",269.118256,"C14H20ClNO2","CC(CN1CCCC1)OC(=O)c2ccccc2.Cl","InChI=1S/C14H19NO2.ClH/c1-12(11-15-9-5-6-10-15)17-14(16)13-7-3-2-4-8-13;/h2-4,7-8,12H,5-6,9-11H2,1H3;1H","WOWNYUXFUBQYQP-UHFFFAOYSA-N"
188421,"1-[3-(3-Hydroxyphenyl)-1-methyl-3-pyrrolidinyl]-1-propanone hydrochloride (1:1)",269.118256,"C14H20ClNO2","CCC(=O)C1(CCN(C1)C)c2cccc(c2)O.Cl","InChI=1S/C14H19NO2.ClH/c1-3-13(17)14(7-8-15(2)10-14)11-5-4-6-12(16)9-11;/h4-6,9,16H,3,7-8,10H2,1-2H3;1H","AWPOUXABCFQXJC-UHFFFAOYSA-N"
202526,"4-Heptanyl (3-chlorophenyl)carbamate",269.118256,"C14H20ClNO2","CCCC(CCC)OC(=O)Nc1cccc(c1)Cl","InChI=1S/C14H20ClNO2/c1-3-6-13(7-4-2)18-14(17)16-12-9-5-8-11(15)10-12/h5,8-10,13H,3-4,6-7H2,1-2H3,(H,16,17)","XWBVWNYVNDGFHQ-UHFFFAOYSA-N"
207280,"1-(4-Chlorophenyl)-2-(2,6-dimethyl-4-morpholinyl)ethanol",269.118256,"C14H20ClNO2","CC1CN(CC(O1)C)CC(c2ccc(cc2)Cl)O","InChI=1S/C14H20ClNO2/c1-10-7-16(8-11(2)18-10)9-14(17)12-3-5-13(15)6-4-12/h3-6,10-11,14,17H,7-9H2,1-2H3","SEMRRDUAZMMMNH-UHFFFAOYSA-N"
210436,"3-{4-[(2-Chloroethyl)(isopropyl)amino]phenyl}propanoic acid",269.118256,"C14H20ClNO2","CC(C)N(CCCl)c1ccc(cc1)CCC(=O)O","InChI=1S/C14H20ClNO2/c1-11(2)16(10-9-15)13-6-3-12(4-7-13)5-8-14(17)18/h3-4,6-7,11H,5,8-10H2,1-2H3,(H,17,18)","MXCGXVIYIJFGIF-UHFFFAOYSA-N"
215149,"5-Chloro-N-heptyl-2-hydroxybenzamide",269.118256,"C14H20ClNO2","CCCCCCCNC(=O)c1cc(ccc1O)Cl","InChI=1S/C14H20ClNO2/c1-2-3-4-5-6-9-16-14(18)12-10-11(15)7-8-13(12)17/h7-8,10,17H,2-6,9H2,1H3,(H,16,18)","YFNANJGMMSELJY-UHFFFAOYSA-N"
227743,"1-(4-Chlorophenoxy)-3-(1-piperidinyl)-2-propanol",269.118256,"C14H20ClNO2","c1cc(ccc1OCC(CN2CCCCC2)O)Cl","InChI=1S/C14H20ClNO2/c15-12-4-6-14(7-5-12)18-11-13(17)10-16-8-2-1-3-9-16/h4-7,13,17H,1-3,8-11H2","ZGMJRMLXHLGNFX-UHFFFAOYSA-N"
249326,"11-Chloro-14-azadispiro[5.1.5.2]pentadecane-7,15-dione",269.118256,"C14H20ClNO2","C1CCC2(CC1)C(=O)C3(CCC(CC3)Cl)NC2=O","InChI=1S/C14H20ClNO2/c15-10-4-8-14(9-5-10)11(17)13(12(18)16-14)6-2-1-3-7-13/h10H,1-9H2,(H,16,18)","ULDNYTBVUCAJMJ-UHFFFAOYSA-N"
249683,"Diethyl (2-methyl-3-phenyl-1-aziridinyl)phosphonate",269.118073,"C13H20NO3P","CCOP(=O)(N1C(C1c2ccccc2)C)OCC","InChI=1S/C13H20NO3P/c1-4-16-18(15,17-5-2)14-11(3)13(14)12-9-7-6-8-10-12/h6-11,13H,4-5H2,1-3H3","RIAYDTCQWRNKHL-UHFFFAOYSA-N"
260635,"2-Chloro-6-isopropyl-3-methylphenyl propylcarbamate",269.118256,"C14H20ClNO2","CCCNC(=O)Oc1c(ccc(c1Cl)C)C(C)C","InChI=1S/C14H20ClNO2/c1-5-8-16-14(17)18-13-11(9(2)3)7-6-10(4)12(13)15/h6-7,9H,5,8H2,1-4H3,(H,16,17)","DFQKBMPHWYQTTO-UHFFFAOYSA-N"
271107,"2-(4-Chlorophenoxy)-N-hexylacetamide",269.118256,"C14H20ClNO2","CCCCCCNC(=O)COc1ccc(cc1)Cl","InChI=1S/C14H20ClNO2/c1-2-3-4-5-10-16-14(17)11-18-13-8-6-12(15)7-9-13/h6-9H,2-5,10-11H2,1H3,(H,16,17)","LQJCFINZLNXCNS-UHFFFAOYSA-N"
284495,"3-(4-Chlorophenyl)-6-ethoxy-5,5-dimethyl-1,3-oxazinane",269.118256,"C14H20ClNO2","CCOC1C(CN(CO1)c2ccc(cc2)Cl)(C)C","InChI=1S/C14H20ClNO2/c1-4-17-13-14(2,3)9-16(10-18-13)12-7-5-11(15)6-8-12/h5-8,13H,4,9-10H2,1-3H3","SVSZLMIGNYQRQX-UHFFFAOYSA-N"
290157,"3-(3-Chlorophenyl)-6-ethoxy-5,5-dimethyl-1,3-oxazinane",269.118256,"C14H20ClNO2","CCOC1C(CN(CO1)c2cccc(c2)Cl)(C)C","InChI=1S/C14H20ClNO2/c1-4-17-13-14(2,3)9-16(10-18-13)12-7-5-6-11(15)8-12/h5-8,13H,4,9-10H2,1-3H3","LCFVNCPXXPDKOK-UHFFFAOYSA-N"
336471,"1-(10,13-Dioxatricyclo[7.3.1.0~2,7~]trideca-2,4,6-trien-12-yl)-N,N-dimethylmethanamine hydrochloride (1:1)",269.118256,"C14H20ClNO2","CN(C)CC1COC2Cc3ccccc3C1O2.Cl","InChI=1S/C14H19NO2.ClH/c1-15(2)8-11-9-16-13-7-10-5-3-4-6-12(10)14(11)17-13;/h3-6,11,13-14H,7-9H2,1-2H3;1H","UUIYWFKSWZMKCG-UHFFFAOYSA-N"
356891,"Dimethyl {1-[(1-phenylethyl)amino]cyclopropyl}phosphonate",269.118073,"C13H20NO3P","CC(c1ccccc1)NC2(CC2)P(=O)(OC)OC","InChI=1S/C13H20NO3P/c1-11(12-7-5-4-6-8-12)14-13(9-10-13)18(15,16-2)17-3/h4-8,11,14H,9-10H2,1-3H3","ASYISNSHYGXUSV-UHFFFAOYSA-N"
362587,"5-Chloropentyl 4-(dimethylamino)benzoate",269.118256,"C14H20ClNO2","CN(C)c1ccc(cc1)C(=O)OCCCCCCl","InChI=1S/C14H20ClNO2/c1-16(2)13-8-6-12(7-9-13)14(17)18-11-5-3-4-10-15/h6-9H,3-5,10-11H2,1-2H3","GNDUKQNVVMVAKX-UHFFFAOYSA-N"
363783,"1-(5-Chloro-2-methoxyphenyl)-2-(1-piperidinyl)ethanol",269.118256,"C14H20ClNO2","COc1ccc(cc1C(CN2CCCCC2)O)Cl","InChI=1S/C14H20ClNO2/c1-18-14-6-5-11(15)9-12(14)13(17)10-16-7-3-2-4-8-16/h5-6,9,13,17H,2-4,7-8,10H2,1H3","ZGXCAOPGTZQGKW-UHFFFAOYSA-N"
366080,"3-(4-{[(2-Chloroethyl)(ethyl)amino]methyl}phenyl)propanoic acid",269.118256,"C14H20ClNO2","CCN(CCCl)Cc1ccc(cc1)CCC(=O)O","InChI=1S/C14H20ClNO2/c1-2-16(10-9-15)11-13-5-3-12(4-6-13)7-8-14(17)18/h3-6H,2,7-11H2,1H3,(H,17,18)","PKHMNYWRTNZLIJ-UHFFFAOYSA-N"
369439,"1-(2-Chlorophenoxy)-3-(1-piperidinyl)-2-propanol",269.118256,"C14H20ClNO2","c1ccc(c(c1)OCC(CN2CCCCC2)O)Cl","InChI=1S/C14H20ClNO2/c15-13-6-2-3-7-14(13)18-11-12(17)10-16-8-4-1-5-9-16/h2-3,6-7,12,17H,1,4-5,8-11H2","GCSJPQCYLOSWBR-UHFFFAOYSA-N"
414149,"5-Fluoro-1-[(2R,5S)-5-(hydroxymethyl)-2,5-dihydro-2-furanyl]-4-(isopropylamino)-2(1H)-pyrimidinone",269.117584,"C12H16FN3O3","CC(C)Nc1c(cn(c(=O)n1)[C@H]2C=C[C@H](O2)CO)F","InChI=1S/C12H16FN3O3/c1-7(2)14-11-9(13)5-16(12(18)15-11)10-4-3-8(6-17)19-10/h3-5,7-8,10,17H,6H2,1-2H3,(H,14,15,18)/t8-,10+/m0/s1","NUUKVMQJZYUDRQ-WCBMZHEXSA-N"
474588,"Heptyl (4-chlorophenyl)carbamate",269.118256,"C14H20ClNO2","CCCCCCCOC(=O)Nc1ccc(cc1)Cl","InChI=1S/C14H20ClNO2/c1-2-3-4-5-6-11-18-14(17)16-13-9-7-12(15)8-10-13/h7-10H,2-6,11H2,1H3,(H,16,17)","KBTOSDXGWIFTDA-UHFFFAOYSA-N"
493572,"Ethyl (4-morpholinylmethyl)phenylphosphinate",269.118073,"C13H20NO3P","CCOP(=O)(CN1CCOCC1)c2ccccc2","InChI=1S/C13H20NO3P/c1-2-17-18(15,13-6-4-3-5-7-13)12-14-8-10-16-11-9-14/h3-7H,2,8-12H2,1H3","VCWYJVPGILPCQT-UHFFFAOYSA-N"
511137,"Ethyl [4-(methylamino)-4-oxobutyl]phenylphosphinate",269.118073,"C13H20NO3P","CCOP(=O)(CCCC(=O)NC)c1ccccc1","InChI=1S/C13H20NO3P/c1-3-17-18(16,11-7-10-13(15)14-2)12-8-5-4-6-9-12/h4-6,8-9H,3,7,10-11H2,1-2H3,(H,14,15)","AEMWOOSKENCLAV-UHFFFAOYSA-N"
574003,"Hydrogen chloride - 1-[1-(2,3-dihydro-1,4-benzodioxin-6-yl)cyclopentyl]methanamine (1:1:1)",269.118256,"C14H20ClNO2","[H+].c1cc2c(cc1C3(CCCC3)CN)OCCO2.[Cl-]","InChI=1S/C14H19NO2.ClH/c15-10-14(5-1-2-6-14)11-3-4-12-13(9-11)17-8-7-16-12;/h3-4,9H,1-2,5-8,10,15H2;1H","ZHOTWWRTDVXUPG-UHFFFAOYSA-N"
574484,"4-(5-Chloro-2-propoxybenzyl)morpholine",269.118256,"C14H20ClNO2","CCCOc1ccc(cc1CN2CCOCC2)Cl","InChI=1S/C14H20ClNO2/c1-2-7-18-14-4-3-13(15)10-12(14)11-16-5-8-17-9-6-16/h3-4,10H,2,5-9,11H2,1H3","BFRLDIRLPWGQSM-UHFFFAOYSA-N"
670538,"(4-Morpholinylmethyl)(2-phenylethyl)phosphinic acid",269.118073,"C13H20NO3P","c1ccc(cc1)CCP(=O)(CN2CCOCC2)O","InChI=1S/C13H20NO3P/c15-18(16,12-14-7-9-17-10-8-14)11-6-13-4-2-1-3-5-13/h1-5H,6-12H2,(H,15,16)","JPXGXTNVFZQRPA-UHFFFAOYSA-N"
