"Identifier","CompoundName","MonoisotopicMass","MolecularFormula","SMILES","InChI","InChIKey"
5209,"N,6,6-Trimethyl-N-(1-naphthylmethyl)-2-hepten-4-yn-1-amine",291.1987,"C21H25N","CC(C)(C)C#CC=CCN(C)Cc1cccc2c1cccc2","InChI=1S/C21H25N/c1-21(2,3)15-8-5-9-16-22(4)17-19-13-10-12-18-11-6-7-14-20(18)19/h5-7,9-14H,16-17H2,1-4H3","DOMXUEMWDBAQBQ-UHFFFAOYSA-N"
14006,"3-[2-(4-Fluorophenoxy)ethyl]-3-azaspiro[5.5]undecane",291.199829,"C18H26FNO","c1cc(ccc1OCCN2CCC3(CCCCC3)CC2)F","InChI=1S/C18H26FNO/c19-16-4-6-17(7-5-16)21-15-14-20-12-10-18(11-13-20)8-2-1-3-9-18/h4-7H,1-3,8-15H2","QJWZDBZEYMUZSI-UHFFFAOYSA-N"
16222,"9-Benzyl-3-phenyl-9-azabicyclo[3.3.1]nonane",291.1987,"C21H25N","c1ccc(cc1)CN2C3CCCC2CC(C3)c4ccccc4","InChI=1S/C21H25N/c1-3-8-17(9-4-1)16-22-20-12-7-13-21(22)15-19(14-20)18-10-5-2-6-11-18/h1-6,8-11,19-21H,7,12-16H2","GUKVQGJUHKIGAP-UHFFFAOYSA-N"
23697,"Melitracen",291.1987,"C21H25N","CC1(c2ccccc2C(=CCCN(C)C)c3c1cccc3)C","InChI=1S/C21H25N/c1-21(2)19-13-7-5-10-17(19)16(12-9-15-22(3)4)18-11-6-8-14-20(18)21/h5-8,10-14H,9,15H2,1-4H3","GWWLWDURRGNSRS-UHFFFAOYSA-N"
34275,"N,N-Dimethyl-3-(5-methylene-10,11-dihydro-5H-dibenzo[a,d][7]annulen-4-yl)-1-propanamine",291.1987,"C21H25N","CN(C)CCCc1cccc2c1C(=C)c3ccccc3CC2","InChI=1S/C21H25N/c1-16-20-12-5-4-8-17(20)13-14-19-10-6-9-18(21(16)19)11-7-15-22(2)3/h4-6,8-10,12H,1,7,11,13-15H2,2-3H3","CMHZRLXEDQNAJH-UHFFFAOYSA-N"
44898,"2-(10,11-Dihydro-5H-dibenzo[a,d][7]annulen-5-ylmethyl)piperidine",291.1987,"C21H25N","c1ccc2c(c1)CCc3ccccc3C2CC4CCCCN4","InChI=1S/C21H25N/c1-3-10-19-16(7-1)12-13-17-8-2-4-11-20(17)21(19)15-18-9-5-6-14-22-18/h1-4,7-8,10-11,18,21-22H,5-6,9,12-15H2","IPDFJOQJFAQAIC-UHFFFAOYSA-N"
44901,"3-(10,11-Dihydro-5H-dibenzo[a,d][7]annulen-5-ylidene)-N,N,2-trimethyl-1-propanamine",291.1987,"C21H25N","CC(CN(C)C)C=C1c2ccccc2CCc3c1cccc3","InChI=1S/C21H25N/c1-16(15-22(2)3)14-21-19-10-6-4-8-17(19)12-13-18-9-5-7-11-20(18)21/h4-11,14,16H,12-13,15H2,1-3H3","KTUQEGKICBXSBN-UHFFFAOYSA-N"
46228,"3-(10,11-Dihydro-5H-dibenzo[a,d][7]annulen-5-ylmethyl)-1-methylpyrrolidine",291.1987,"C21H25N","CN1CCC(C1)CC2c3ccccc3CCc4c2cccc4","InChI=1S/C21H25N/c1-22-13-12-16(15-22)14-21-19-8-4-2-6-17(19)10-11-18-7-3-5-9-20(18)21/h2-9,16,21H,10-15H2,1H3","YLKNMAFQYZATPT-UHFFFAOYSA-N"
47648,"4-(10,11-Dihydro-5H-dibenzo[a,d][7]annulen-5-ylidene)-N,N-dimethyl-2-butanamine",291.1987,"C21H25N","CC(CC=C1c2ccccc2CCc3c1cccc3)N(C)C","InChI=1S/C21H25N/c1-16(22(2)3)12-15-21-19-10-6-4-8-17(19)13-14-18-9-5-7-11-20(18)21/h4-11,15-16H,12-14H2,1-3H3","MSZZTVBUPWPAHH-UHFFFAOYSA-N"
50434,"(4aS,5S,9bS)-5-Phenyl-1-propyl-2,3,4,4a,5,9b-hexahydro-1H-indeno[1,2-b]pyridine",291.1987,"C21H25N","CCCN1CCC[C@@H]2[C@H]1c3ccccc3[C@@H]2c4ccccc4","InChI=1S/C21H25N/c1-2-14-22-15-8-13-19-20(16-9-4-3-5-10-16)17-11-6-7-12-18(17)21(19)22/h3-7,9-12,19-21H,2,8,13-15H2,1H3/t19-,20-,21+/m0/s1","RMFDPFVJWNFOJK-PCCBWWKXSA-N"
50457,"(4aS,5R,9bS)-5-Phenyl-1-propyl-2,3,4,4a,5,9b-hexahydro-1H-indeno[1,2-b]pyridine",291.1987,"C21H25N","CCCN1CCC[C@@H]2[C@H]1c3ccccc3[C@H]2c4ccccc4","InChI=1S/C21H25N/c1-2-14-22-15-8-13-19-20(16-9-4-3-5-10-16)17-11-6-7-12-18(17)21(19)22/h3-7,9-12,19-21H,2,8,13-15H2,1H3/t19-,20+,21+/m0/s1","RMFDPFVJWNFOJK-PWRODBHTSA-N"
54261,"5-Phenyl-1-propyl-2,3,4,4a,5,9b-hexahydro-1H-indeno[1,2-b]pyridine",291.1987,"C21H25N","CCCN1CCCC2C1c3ccccc3C2c4ccccc4","InChI=1S/C21H25N/c1-2-14-22-15-8-13-19-20(16-9-4-3-5-10-16)17-11-6-7-12-18(17)21(19)22/h3-7,9-12,19-21H,2,8,13-15H2,1H3","RMFDPFVJWNFOJK-UHFFFAOYSA-N"
94149,"4-cyano-4'-octylbiphenyl",291.1987,"C21H25N","CCCCCCCCc1ccc(cc1)c2ccc(cc2)C#N","InChI=1S/C21H25N/c1-2-3-4-5-6-7-8-18-9-13-20(14-10-18)21-15-11-19(17-22)12-16-21/h9-16H,2-8H2,1H3","CSQPODPWWMOTIY-UHFFFAOYSA-N"
111534,"L-687,384",291.1987,"C21H25N","c1ccc(cc1)CN2CCC3(CCCc4c3cccc4)CC2","InChI=1S/C21H25N/c1-2-7-18(8-3-1)17-22-15-13-21(14-16-22)12-6-10-19-9-4-5-11-20(19)21/h1-5,7-9,11H,6,10,12-17H2","MLDCBJPLHBPJET-UHFFFAOYSA-N"
176328,"N-Ethyl-N-(tetracyclo[6.6.2.0~2,7~.0~9,14~]hexadeca-2,4,6,9,11,13-hexaen-15-ylmethyl)ethanamine",291.1987,"C21H25N","CCN(CC)CC1CC2c3ccccc3C1c4c2cccc4","InChI=1S/C21H25N/c1-3-22(4-2)14-15-13-20-16-9-5-7-11-18(16)21(15)19-12-8-6-10-17(19)20/h5-12,15,20-21H,3-4,13-14H2,1-2H3","GIKVOAWVDHABHQ-UHFFFAOYSA-N"
178730,"1-Methyl-4-(3-phenyl-2,3-dihydro-1H-inden-1-yl)piperidine",291.1987,"C21H25N","CN1CCC(CC1)C2CC(c3c2cccc3)c4ccccc4","InChI=1S/C21H25N/c1-22-13-11-17(12-14-22)21-15-20(16-7-3-2-4-8-16)18-9-5-6-10-19(18)21/h2-10,17,20-21H,11-15H2,1H3","NXLZURNORPQBRN-UHFFFAOYSA-N"
181989,"1-Methyl-4-(1-phenyl-2,3-dihydro-1H-inden-2-yl)piperidine",291.1987,"C21H25N","CN1CCC(CC1)C2Cc3ccccc3C2c4ccccc4","InChI=1S/C21H25N/c1-22-13-11-16(12-14-22)20-15-18-9-5-6-10-19(18)21(20)17-7-3-2-4-8-17/h2-10,16,20-21H,11-15H2,1H3","LIECYFJMSBKLSQ-UHFFFAOYSA-N"
185845,"pyrophenindane",291.1987,"C21H25N","CN1CCC(C1)CC2CC(c3c2cccc3)c4ccccc4","InChI=1S/C21H25N/c1-22-12-11-16(15-22)13-18-14-21(17-7-3-2-4-8-17)20-10-6-5-9-19(18)20/h2-10,16,18,21H,11-15H2,1H3","AMYOGBYNKSSTIB-UHFFFAOYSA-N"
