"Identifier","CompoundName","MonoisotopicMass","MolecularFormula","SMILES","InChI","InChIKey"
2803,"cyclopentanamine",85.089149,"C5H11N","C1CCC(C1)N","InChI=1S/C5H11N/c6-5-3-1-2-4-5/h5H,1-4,6H2","NISGSNTVMOOSJQ-UHFFFAOYSA-N"
7791,"Piperidine",85.089149,"C5H11N","C1CCNCC1","InChI=1S/C5H11N/c1-2-4-6-5-3-1/h6H,1-5H2","NQRYJNQNLNOLGT-UHFFFAOYSA-N"
8143,"METHYLPYRROLIDINE",85.089149,"C5H11N","CN1CCCC1","InChI=1S/C5H11N/c1-6-4-2-3-5-6/h2-5H2,1H3","AVFZOVWCLRSYKC-UHFFFAOYSA-N"
12462,"2-Methylpyrrolidine",85.089149,"C5H11N","CC1CCCN1","InChI=1S/C5H11N/c1-5-3-2-4-6-5/h5-6H,2-4H2,1H3","RGHPCLZJAFCTIK-UHFFFAOYSA-N"
65717,"allylethylamine",85.089149,"C5H11N","CCNCC=C","InChI=1S/C5H11N/c1-3-5-6-4-2/h3,6H,1,4-5H2,2H3","PUUULGNNRPBVBA-UHFFFAOYSA-N"
75904,"2-methyl-n-methylenepropan-2-amine",85.089149,"C5H11N","CC(C)(C)N=C","InChI=1S/C5H11N/c1-5(2,3)6-4/h4H2,1-3H3","RSUCYDXEFFBUSN-UHFFFAOYSA-N"
80637,"(1E)-N-Propylethanimine",85.089149,"C5H11N","CCC/N=C/C","InChI=1S/C5H11N/c1-3-5-6-4-2/h4H,3,5H2,1-2H3/b6-4+","FBXWQCRRTFRZDA-GQCTYLIASA-N"
105594,"3-Methylpyrrolidine",85.089149,"C5H11N","CC1CCNC1","InChI=1S/C5H11N/c1-5-2-3-6-4-5/h5-6H,2-4H2,1H3","KYINPWAJIVTFBW-UHFFFAOYSA-N"
121437,"2-Methyl-3-buten-2-amine",85.089149,"C5H11N","CC(C)(C=C)N","InChI=1S/C5H11N/c1-4-5(2,3)6/h4H,1,6H2,2-3H3","RBRPAKDHMRWACJ-UHFFFAOYSA-N"
123431,"N-Ethyl-2-propanimine",85.089149,"C5H11N","CCN=C(C)C","InChI=1S/C5H11N/c1-4-6-5(2)3/h4H2,1-3H3","OZMMUKDOYJJPHK-UHFFFAOYSA-N"
123795,"(1E)-N-Ethyl-1-propanimine",85.089149,"C5H11N","CC/C=N/CC","InChI=1S/C5H11N/c1-3-5-6-4-2/h5H,3-4H2,1-2H3/b6-5+","ZVYCPFCNAXPUFP-AATRIKPKSA-N"
124371,"1,2,2-Trimethylaziridine",85.089149,"C5H11N","CC1(CN1C)C","InChI=1S/C5H11N/c1-5(2)4-6(5)3/h4H2,1-3H3","DVDMSISHJUNIAQ-UHFFFAOYSA-N"
124712,"(1E)-N-Isopropylethanimine",85.089149,"C5H11N","C/C=N/C(C)C","InChI=1S/C5H11N/c1-4-6-5(2)3/h4-5H,1-3H3/b6-4+","MXOWOGWCSFJPNN-GQCTYLIASA-N"
146051,"3-Methyl-2-buten-1-amine",85.089149,"C5H11N","CC(=CCN)C","InChI=1S/C5H11N/c1-5(2)3-4-6/h3H,4,6H2,1-2H3","PFCBHFDNVFQUJI-UHFFFAOYSA-N"
160262,"1-Propylaziridine",85.089149,"C5H11N","CCCN1CC1","InChI=1S/C5H11N/c1-2-3-6-4-5-6/h2-5H2,1H3","APKJRCRGAMSYHH-UHFFFAOYSA-N"
213234,"2,2,3-Trimethylaziridine",85.089149,"C5H11N","CC1C(N1)(C)C","InChI=1S/C5H11N/c1-4-5(2,3)6-4/h4,6H,1-3H3","AMDSLFHCCDFCGU-UHFFFAOYSA-N"
253964,"1,2-Dimethylazetidine",85.089149,"C5H11N","CC1CCN1C","InChI=1S/C5H11N/c1-5-3-4-6(5)2/h5H,3-4H2,1-2H3","MKPZDBNKUJHYCK-UHFFFAOYSA-N"
362623,"1-Cyclobutylmethanamine",85.089149,"C5H11N","C1CC(C1)CN","InChI=1S/C5H11N/c6-4-5-2-1-3-5/h5H,1-4,6H2","LQNHRNOPWKZUSN-UHFFFAOYSA-N"
367204,"1-Penten-3-amine",85.089149,"C5H11N","CCC(C=C)N","InChI=1S/C5H11N/c1-3-5(6)4-2/h3,5H,1,4,6H2,2H3","QQNANNQWXIBBTR-UHFFFAOYSA-N"
452914,"1-Cyclopropylethanamine",85.089149,"C5H11N","CC(C1CC1)N","InChI=1S/C5H11N/c1-4(6)5-2-3-5/h4-5H,2-3,6H2,1H3","IXCXVGWKYIDNOS-UHFFFAOYSA-N"
465122,"4-Penten-1-amine",85.089149,"C5H11N","C=CCCCN","InChI=1S/C5H11N/c1-2-3-4-5-6/h2H,1,3-6H2","UVBBCQLPTZEDHT-UHFFFAOYSA-N"
466508,"1,3-Dimethylazetidine",85.089149,"C5H11N","CC1CN(C1)C","InChI=1S/C5H11N/c1-5-3-6(2)4-5/h5H,3-4H2,1-2H3","ILBZSNOGPTUKHC-UHFFFAOYSA-N"
466622,"(1E)-N-Methyl-1-butanimine",85.089149,"C5H11N","CCC/C=N/C","InChI=1S/C5H11N/c1-3-4-5-6-2/h5H,3-4H2,1-2H3/b6-5+","HCTDPWPGLGTNPF-AATRIKPKSA-N"
466652,"1,2,3-Trimethylaziridine",85.089149,"C5H11N","CC1C(N1C)C","InChI=1S/C5H11N/c1-4-5(2)6(4)3/h4-5H,1-3H3","FACHDUAMWHEPML-UHFFFAOYSA-N"
474183,"2-Propylaziridine",85.089149,"C5H11N","CCCC1CN1","InChI=1S/C5H11N/c1-2-3-5-4-6-5/h5-6H,2-4H2,1H3","HEUSUILDTYLSGB-UHFFFAOYSA-N"
553731,"(1E)-N,2-Dimethyl-1-propanimine",85.089149,"C5H11N","CC(C)/C=N/C","InChI=1S/C5H11N/c1-5(2)4-6-3/h4-5H,1-3H3/b6-4+","FQIMPUOQPQNHRX-GQCTYLIASA-N"
553732,"(2E)-N-Methyl-2-butanimine",85.089149,"C5H11N","CC/C(=N/C)/C","InChI=1S/C5H11N/c1-4-5(2)6-3/h4H2,1-3H3/b6-5+","SPEFTWCKOFCJBY-AATRIKPKSA-N"
556803,"(3S)-3-Methylpyrrolidine",85.089149,"C5H11N","C[C@H]1CCNC1","InChI=1S/C5H11N/c1-5-2-3-6-4-5/h5-6H,2-4H2,1H3/t5-/m0/s1","KYINPWAJIVTFBW-YFKPBYRVSA-N"
556822,"(2R)-2-Methylpyrrolidine",85.089149,"C5H11N","C[C@@H]1CCCN1","InChI=1S/C5H11N/c1-5-3-2-4-6-5/h5-6H,2-4H2,1H3/t5-/m1/s1","RGHPCLZJAFCTIK-RXMQYKEDSA-N"
2719667,"N,2-Dimethyl-2-propen-1-amine",85.089149,"C5H11N","CC(=C)CNC","InChI=1S/C5H11N/c1-5(2)4-6-3/h6H,1,4H2,2-3H3","NOBVTKCADZWKHR-UHFFFAOYSA-N"
4576056,"(1E)-N,N-Dimethyl-1-propen-1-amine",85.089149,"C5H11N","C/C=C/N(C)C","InChI=1S/C5H11N/c1-4-5-6(2)3/h4-5H,1-3H3/b5-4+","NXBBFAKHXAMPOM-SNAWJCMRSA-N"
4577798,"Pent-3-enylamine",85.089149,"C5H11N","C/C=C/CCN","InChI=1S/C5H11N/c1-2-3-4-5-6/h2-3H,4-6H2,1H3/b3-2+","VWJYDONMXDIHNY-NSCUHMNNSA-N"
5145459,"4-Penten-2-amine",85.089149,"C5H11N","CC(CC=C)N","InChI=1S/C5H11N/c1-3-4-5(2)6/h3,5H,1,4,6H2,2H3","BPIDLOWRIYHHBQ-UHFFFAOYSA-N"
5367225,"(2S)-2-Methylpyrrolidine",85.089149,"C5H11N","C[C@H]1CCCN1","InChI=1S/C5H11N/c1-5-3-2-4-6-5/h5-6H,2-4H2,1H3/t5-/m0/s1","RGHPCLZJAFCTIK-YFKPBYRVSA-N"
5379304,"(1R)-1-Cyclopropylethanamine",85.089149,"C5H11N","C[C@H](C1CC1)N","InChI=1S/C5H11N/c1-4(6)5-2-3-5/h4-5H,2-3,6H2,1H3/t4-/m1/s1","IXCXVGWKYIDNOS-SCSAIBSYSA-N"
5690331,"(1S)-1-Cyclopropylethanamine",85.089149,"C5H11N","C[C@@H](C1CC1)N","InChI=1S/C5H11N/c1-4(6)5-2-3-5/h4-5H,2-3,6H2,1H3/t4-/m0/s1","IXCXVGWKYIDNOS-BYPYZUCNSA-N"
8416248,"2-Cyclopropylethanamine",85.089149,"C5H11N","C1CC1CCN","InChI=1S/C5H11N/c6-4-3-5-1-2-5/h5H,1-4,6H2","ZOGZOXRETBBBJI-UHFFFAOYSA-N"
9043256,"(1E)-1-Pentanimine",85.089149,"C5H11N","[N@H]=CCCCC","InChI=1S/C5H11N/c1-2-3-4-5-6/h5-6H,2-4H2,1H3","YZCRWWDMRZKXNS-UHFFFAOYSA-N"
9084742,"2,2-Dimethylcyclopropanamine",85.089149,"C5H11N","NC1CC1(C)C","InChI=1S/C5H11N/c1-5(2)3-4(5)6/h4H,3,6H2,1-2H3","IVYCMLREPMLLEO-UHFFFAOYSA-N"
9161348,"(2E)-N-Methyl-2-buten-1-amine",85.089149,"C5H11N","C[C@H]=CCNC","InChI=1S/C5H11N/c1-3-4-5-6-2/h3-4,6H,5H2,1-2H3","UUBPFQGETKBNFO-UHFFFAOYSA-N"
9204934,"(3R)-3-Methylpyrrolidine",85.089149,"C5H11N","N1CC[C@@H](C)C1","InChI=1S/C5H11N/c1-5-2-3-6-4-5/h5-6H,2-4H2,1H3/t5-/m1/s1","KYINPWAJIVTFBW-RXMQYKEDSA-N"
9320000,"(1E)-2,2-Dimethyl-1-propanimine",85.089149,"C5H11N","[N@H]=CC(C)(C)C","InChI=1S/C5H11N/c1-5(2,3)4-6/h4,6H,1-3H3","JWSIRUKPAORZBR-UHFFFAOYSA-N"
9346006,"N-Ethyl-1-propen-2-amine",85.089149,"C5H11N","C=C(/NCC)C","InChI=1S/C5H11N/c1-4-6-5(2)3/h6H,2,4H2,1,3H3","OLQAKKVCZSDRTI-UHFFFAOYSA-N"
