"Identifier","CompoundName","MonoisotopicMass","MolecularFormula","SMILES","InChI","InChIKey"
4377,"17-Hydroxy-19-norpregn-4-en-20-yn-3-one",298.193268,"C20H26O2","CC12CCC3C(C1CCC2(C#C)O)CCC4=CC(=O)CCC34","InChI=1S/C20H26O2/c1-3-20(22)11-9-18-17-6-4-13-12-14(21)5-7-15(13)16(17)8-10-19(18,20)2/h1,12,15-18,22H,4-11H2,2H3","VIKNJXKGJWUCNN-UHFFFAOYSA-N"
4378,"17-Hydroxy-19-norpregn-5(10)-en-20-yn-3-one",298.193268,"C20H26O2","CC12CCC3C(C1CCC2(C#C)O)CCC4=C3CCC(=O)C4","InChI=1S/C20H26O2/c1-3-20(22)11-9-18-17-6-4-13-12-14(21)5-7-15(13)16(17)8-10-19(18,20)2/h1,16-18,22H,4-12H2,2H3","ICTXHFFSOAJUMG-UHFFFAOYSA-N"
5994,"Norethindrone",298.193268,"C20H26O2","C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC4=CC(=O)CC[C@H]34","InChI=1S/C20H26O2/c1-3-20(22)11-9-18-17-6-4-13-12-14(21)5-7-15(13)16(17)8-10-19(18,20)2/h1,12,15-18,22H,4-11H2,2H3/t15-,16+,17+,18-,19-,20-/m0/s1","VIKNJXKGJWUCNN-XGXHKTLJSA-N"
5995,"Norethynodrel",298.193268,"C20H26O2","C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC4=C3CCC(=O)C4","InChI=1S/C20H26O2/c1-3-20(22)11-9-18-17-6-4-13-12-14(21)5-7-15(13)16(17)8-10-19(18,20)2/h1,16-18,22H,4-12H2,2H3/t16-,17-,18+,19+,20+/m1/s1","ICTXHFFSOAJUMG-SLHNCBLASA-N"
6566,"benzestrol",298.193268,"C20H26O2","CCC(c1ccc(cc1)O)C(CC)C(C)c2ccc(cc2)O","InChI=1S/C20H26O2/c1-4-19(14(3)15-6-10-17(21)11-7-15)20(5-2)16-8-12-18(22)13-9-16/h6-14,19-22H,4-5H2,1-3H3","DUTFBSAKKUNBAL-UHFFFAOYSA-N"
8224,"3,4-di(p-methoxyphenyl)hexane",298.193268,"C20H26O2","CCC(c1ccc(cc1)OC)C(CC)c2ccc(cc2)OC","InChI=1S/C20H26O2/c1-5-19(15-7-11-17(21-3)12-8-15)20(6-2)16-9-13-18(22-4)14-10-16/h7-14,19-20H,5-6H2,1-4H3","VKVVHAKNGMXJDU-UHFFFAOYSA-N"
23629,"4-[(3R,4S)-4-(4-Hydroxy-3-methylphenyl)-3-hexanyl]-2-methylphenol",298.193268,"C20H26O2","CC[C@H](c1ccc(c(c1)C)O)[C@@H](CC)c2ccc(c(c2)C)O","InChI=1S/C20H26O2/c1-5-17(15-7-9-19(21)13(3)11-15)18(6-2)16-8-10-20(22)14(4)12-16/h7-12,17-18,21-22H,5-6H2,1-4H3/t17-,18+","PYWBJEDBESDHNP-HDICACEKSA-N"
38157,"1,1'-(2-Methyl-1,1-propanediyl)bis(4-ethoxybenzene)",298.193268,"C20H26O2","CCOc1ccc(cc1)C(c2ccc(cc2)OCC)C(C)C","InChI=1S/C20H26O2/c1-5-21-18-11-7-16(8-12-18)20(15(3)4)17-9-13-19(14-10-17)22-6-2/h7-15,20H,5-6H2,1-4H3","VMMKCQFUDUUQLY-UHFFFAOYSA-N"
42165,"4,4'-Di-tert-butylbiphenyl-2,2'-diol",298.193268,"C20H26O2","CC(C)(C)c1ccc(c(c1)O)c2ccc(cc2O)C(C)(C)C","InChI=1S/C20H26O2/c1-19(2,3)13-7-9-15(17(21)11-13)16-10-8-14(12-18(16)22)20(4,5)6/h7-12,21-22H,1-6H3","ITTKJDWXXRDSQO-UHFFFAOYSA-N"
50018,"4,4'-(3,4-Hexanediyl)bis(3-methylphenol)",298.193268,"C20H26O2","CCC(c1ccc(cc1C)O)C(CC)c2ccc(cc2C)O","InChI=1S/C20H26O2/c1-5-17(19-9-7-15(21)11-13(19)3)18(6-2)20-10-8-16(22)12-14(20)4/h7-12,17-18,21-22H,5-6H2,1-4H3","IQBLHYZSOLBYHP-UHFFFAOYSA-N"
51438,"Atamestane",298.193268,"C20H26O2","CC1=CC(=O)C=C2[C@]1([C@H]3CC[C@]4([C@H]([C@@H]3CC2)CCC4=O)C)C","InChI=1S/C20H26O2/c1-12-10-14(21)11-13-4-5-15-16-6-7-18(22)19(16,2)9-8-17(15)20(12,13)3/h10-11,15-17H,4-9H2,1-3H3/t15-,16-,17-,19-,20-/m0/s1","PEPMWUSGRKINHX-TXTPUJOMSA-N"
59772,"(10xi,17alpha)-17-Hydroxy-19-norpregn-4-en-20-yn-3-one",298.193268,"C20H26O2","C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC4=CC(=O)CCC34","InChI=1S/C20H26O2/c1-3-20(22)11-9-18-17-6-4-13-12-14(21)5-7-15(13)16(17)8-10-19(18,20)2/h1,12,15-18,22H,4-11H2,2H3/t15?,16-,17-,18+,19+,20+/m1/s1","VIKNJXKGJWUCNN-ULCNYCTPSA-N"
64207,"4,4'-(1,1-Octanediyl)diphenol",298.193268,"C20H26O2","CCCCCCCC(c1ccc(cc1)O)c2ccc(cc2)O","InChI=1S/C20H26O2/c1-2-3-4-5-6-7-20(16-8-12-18(21)13-9-16)17-10-14-19(22)15-11-17/h8-15,20-22H,2-7H2,1H3","NBKVULRGDSYCGP-UHFFFAOYSA-N"
64688,"methestrol",298.193268,"C20H26O2","CCC(c1ccc(c(c1)C)O)C(CC)c2ccc(c(c2)C)O","InChI=1S/C20H26O2/c1-5-17(15-7-9-19(21)13(3)11-15)18(6-2)16-8-10-20(22)14(4)12-16/h7-12,17-18,21-22H,5-6H2,1-4H3","PYWBJEDBESDHNP-UHFFFAOYSA-N"
69804,"2,2'-(1,4-Butanediyl)bis(4,6-dimethylphenol)",298.193268,"C20H26O2","Cc1cc(c(c(c1)CCCCc2cc(cc(c2O)C)C)O)C","InChI=1S/C20H26O2/c1-13-9-15(3)19(21)17(11-13)7-5-6-8-18-12-14(2)10-16(4)20(18)22/h9-12,21-22H,5-8H2,1-4H3","WIDWYXNFFSBCFM-UHFFFAOYSA-N"
85231,"2,2'-(2-Methyl-1,1-propanediyl)bis(4,6-dimethylphenol)",298.193268,"C20H26O2","Cc1cc(c(c(c1)C(c2cc(cc(c2O)C)C)C(C)C)O)C","InChI=1S/C20H26O2/c1-11(2)18(16-9-12(3)7-14(5)19(16)21)17-10-13(4)8-15(6)20(17)22/h7-11,18,21-22H,1-6H3","SZAQZZKNQILGPU-UHFFFAOYSA-N"
99869,"(13S,14S,17S)-13-Ethyl-3-methoxy-7,11,12,13,14,15,16,17-octahydro-6H-cyclopenta[a]phenanthren-17-ol",298.193268,"C20H26O2","CC[C@]12CCC3=C([C@@H]1CC[C@@H]2O)CCc4c3ccc(c4)OC","InChI=1S/C20H26O2/c1-3-20-11-10-16-15-7-5-14(22-2)12-13(15)4-6-17(16)18(20)8-9-19(20)21/h5,7,12,18-19,21H,3-4,6,8-11H2,1-2H3/t18-,19-,20-/m0/s1","VOVSXUVLXBTVLM-UFYCRDLUSA-N"
109719,"8-Methoxy-12a-methyl-3,4,4a,4b,5,6,10b,11,12,12a-decahydro-2(1H)-chrysenone",298.193268,"C20H26O2","CC12CCC3c4ccc(cc4CCC3C1CCC(=O)C2)OC","InChI=1S/C20H26O2/c1-20-10-9-17-16-7-5-15(22-2)11-13(16)3-6-18(17)19(20)8-4-14(21)12-20/h5,7,11,17-19H,3-4,6,8-10,12H2,1-2H3","TUNMWZWFKFYHNV-UHFFFAOYSA-N"
117287,"3-[(4R,5S)-5-(3-Hydroxyphenyl)-4-octanyl]phenol",298.193268,"C20H26O2","CCC[C@H](c1cccc(c1)O)[C@@H](CCC)c2cccc(c2)O","InChI=1S/C20H26O2/c1-3-7-19(15-9-5-11-17(21)13-15)20(8-4-2)16-10-6-12-18(22)14-16/h5-6,9-14,19-22H,3-4,7-8H2,1-2H3/t19-,20+","OKFPCSHCYFRDHK-BGYRXZFFSA-N"
129333,"(14xi,17xi)-14,21-Cyclo-19-norpregna-1,3,5(10)-triene-3,17-diol",298.193268,"C20H26O2","C[C@]12CC[C@@H]3c4ccc(cc4CC[C@H]3C15CCC2(CC5)O)O","InChI=1S/C20H26O2/c1-18-7-6-16-15-4-3-14(21)12-13(15)2-5-17(16)19(18)8-10-20(18,22)11-9-19/h3-4,12,16-17,21-22H,2,5-11H2,1H3/t16-,17-,18+,19?,20?/m1/s1","YGXXZMDWSWSCSI-UYUJGIFYSA-N"
134819,"17-Hydroxy-17-methylandrosta-1,4,6-trien-3-one",298.193268,"C20H26O2","C[C@]12CC[C@H]3[C@H]([C@@H]1CCC2(C)O)C=CC4=CC(=O)C=C[C@]34C","InChI=1S/C20H26O2/c1-18-9-6-14(21)12-13(18)4-5-15-16(18)7-10-19(2)17(15)8-11-20(19,3)22/h4-6,9,12,15-17,22H,7-8,10-11H2,1-3H3/t15-,16+,17+,18+,19+,20?/m1/s1","KHBNWZGCDWWANS-QYLPRCTNSA-N"
151253,"(4bS,6aS,7S,8aS,9aS,9bR)-2-Methoxy-6a-methyl-4b,6,6a,7,8,8a,9,9b,10,11-decahydro-5H-cyclopropa[1,5]cyclopenta[1,2-a]phenanthren-7-ol",298.193268,"C20H26O2","C[C@]12CC[C@@H]3c4ccc(cc4CC[C@H]3[C@@]15C[C@H]5C[C@@H]2O)OC","InChI=1S/C20H26O2/c1-19-8-7-16-15-5-4-14(22-2)9-12(15)3-6-17(16)20(19)11-13(20)10-18(19)21/h4-5,9,13,16-18,21H,3,6-8,10-11H2,1-2H3/t13-,16-,17-,18+,19-,20+/m1/s1","KWJWXRZFIVSLKX-FAQOMCGWSA-N"
156968,"1-{[4-(2-Ethylbutyl)phenoxy]methyl}-3-methoxybenzene",298.193268,"C20H26O2","CCC(CC)Cc1ccc(cc1)OCc2cccc(c2)OC","InChI=1S/C20H26O2/c1-4-16(5-2)13-17-9-11-19(12-10-17)22-15-18-7-6-8-20(14-18)21-3/h6-12,14,16H,4-5,13,15H2,1-3H3","VPUMMVXOYLQAID-UHFFFAOYSA-N"
156969,"1-{[4-(2-Ethylbutyl)phenoxy]methyl}-2-methoxybenzene",298.193268,"C20H26O2","CCC(CC)Cc1ccc(cc1)OCc2ccccc2OC","InChI=1S/C20H26O2/c1-4-16(5-2)14-17-10-12-19(13-11-17)22-15-18-8-6-7-9-20(18)21-3/h6-13,16H,4-5,14-15H2,1-3H3","LUTAGZDFHRQXGZ-UHFFFAOYSA-N"
156974,"1-(2-Ethylbutyl)-4-(2-phenoxyethoxy)benzene",298.193268,"C20H26O2","CCC(CC)Cc1ccc(cc1)OCCOc2ccccc2","InChI=1S/C20H26O2/c1-3-17(4-2)16-18-10-12-20(13-11-18)22-15-14-21-19-8-6-5-7-9-19/h5-13,17H,3-4,14-16H2,1-2H3","FNYKEPPBWZVEDT-UHFFFAOYSA-N"
158037,"2-Decyl-1,4-naphthoquinone",298.193268,"C20H26O2","CCCCCCCCCCC1=CC(=O)c2ccccc2C1=O","InChI=1S/C20H26O2/c1-2-3-4-5-6-7-8-9-12-16-15-19(21)17-13-10-11-14-18(17)20(16)22/h10-11,13-15H,2-9,12H2,1H3","JMWTVBSPYSWKQI-UHFFFAOYSA-N"
159084,"1-(2,2-Dimethylpropyl)-4-[(4-ethoxybenzyl)oxy]benzene",298.193268,"C20H26O2","CCOc1ccc(cc1)COc2ccc(cc2)CC(C)(C)C","InChI=1S/C20H26O2/c1-5-21-18-12-8-17(9-13-18)15-22-19-10-6-16(7-11-19)14-20(2,3)4/h6-13H,5,14-15H2,1-4H3","IXIINZGDYIAMQW-UHFFFAOYSA-N"
159764,"1-Ethoxy-4-[4-(2-ethylbutyl)phenoxy]benzene",298.193268,"C20H26O2","CCC(CC)Cc1ccc(cc1)Oc2ccc(cc2)OCC","InChI=1S/C20H26O2/c1-4-16(5-2)15-17-7-9-19(10-8-17)22-20-13-11-18(12-14-20)21-6-3/h7-14,16H,4-6,15H2,1-3H3","OAMSUSQUCLVGAM-UHFFFAOYSA-N"
159766,"1-Ethoxy-3-[4-(2-ethylbutyl)phenoxy]benzene",298.193268,"C20H26O2","CCC(CC)Cc1ccc(cc1)Oc2cccc(c2)OCC","InChI=1S/C20H26O2/c1-4-16(5-2)14-17-10-12-18(13-11-17)22-20-9-7-8-19(15-20)21-6-3/h7-13,15-16H,4-6,14H2,1-3H3","CPDSGKNDIHZMPC-UHFFFAOYSA-N"
159779,"1-(2-Ethylbutyl)-4-[(4-methoxybenzyl)oxy]benzene",298.193268,"C20H26O2","CCC(CC)Cc1ccc(cc1)OCc2ccc(cc2)OC","InChI=1S/C20H26O2/c1-4-16(5-2)14-17-6-12-20(13-7-17)22-15-18-8-10-19(21-3)11-9-18/h6-13,16H,4-5,14-15H2,1-3H3","AXEXRSFPMJKYNU-UHFFFAOYSA-N"
160274,"2,3-Dipentyl-1,4-naphthoquinone",298.193268,"C20H26O2","CCCCCC1=C(C(=O)c2ccccc2C1=O)CCCCC","InChI=1S/C20H26O2/c1-3-5-7-11-15-16(12-8-6-4-2)20(22)18-14-10-9-13-17(18)19(15)21/h9-10,13-14H,3-8,11-12H2,1-2H3","KUFJZOFVSBKLRJ-UHFFFAOYSA-N"
163807,"1,1'-(2-Methyl-1,1-pentanediyl)bis(4-methoxybenzene)",298.193268,"C20H26O2","CCCC(C)C(c1ccc(cc1)OC)c2ccc(cc2)OC","InChI=1S/C20H26O2/c1-5-6-15(2)20(16-7-11-18(21-3)12-8-16)17-9-13-19(22-4)14-10-17/h7-15,20H,5-6H2,1-4H3","IUKSUNKHZVCVMA-UHFFFAOYSA-N"
163809,"1,1'-(2-Ethyl-1,1-butanediyl)bis(4-methoxybenzene)",298.193268,"C20H26O2","CCC(CC)C(c1ccc(cc1)OC)c2ccc(cc2)OC","InChI=1S/C20H26O2/c1-5-15(6-2)20(16-7-11-18(21-3)12-8-16)17-9-13-19(22-4)14-10-17/h7-15,20H,5-6H2,1-4H3","CIPLIZSOQYVWLU-UHFFFAOYSA-N"
192974,"1,1'-(3,3-Dimethyl-1,1-butanediyl)bis(4-methoxybenzene)",298.193268,"C20H26O2","CC(C)(C)CC(c1ccc(cc1)OC)c2ccc(cc2)OC","InChI=1S/C20H26O2/c1-20(2,3)14-19(15-6-10-17(21-4)11-7-15)16-8-12-18(22-5)13-9-16/h6-13,19H,14H2,1-5H3","LCWIHUXTYFPIDI-UHFFFAOYSA-N"
199568,"1,1'-(1,6-Hexanediyl)bis(4-methoxybenzene)",298.193268,"C20H26O2","COc1ccc(cc1)CCCCCCc2ccc(cc2)OC","InChI=1S/C20H26O2/c1-21-19-13-9-17(10-14-19)7-5-3-4-6-8-18-11-15-20(22-2)16-12-18/h9-16H,3-8H2,1-2H3","ALPOVNVKRRSATH-UHFFFAOYSA-N"
200878,"3-Hydroxy-19-norpregna-1,3,5(10)-trien-20-one",298.193268,"C20H26O2","CC(=O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCc4c3ccc(c4)O)C","InChI=1S/C20H26O2/c1-12(21)18-7-8-19-17-5-3-13-11-14(22)4-6-15(13)16(17)9-10-20(18,19)2/h4,6,11,16-19,22H,3,5,7-10H2,1-2H3/t16-,17-,18-,19+,20-/m1/s1","HREDZMAPXFYEQW-LTFPLMDUSA-N"
205903,"4-(5-Isopropenyl-2-methyl-1-cyclopenten-1-yl)-2-butanyl benzoate",298.193268,"C20H26O2","CC1=C(C(CC1)C(=C)C)CCC(C)OC(=O)c2ccccc2","InChI=1S/C20H26O2/c1-14(2)18-12-10-15(3)19(18)13-11-16(4)22-20(21)17-8-6-5-7-9-17/h5-9,16,18H,1,10-13H2,2-4H3","CYQNMSYFCZTRNA-UHFFFAOYSA-N"
213803,"5-Ethyl-2-methyl-2-(2-naphthyl)-4-propyl-1,3-dioxane",298.193268,"C20H26O2","CCCC1C(COC(O1)(C)c2ccc3ccccc3c2)CC","InChI=1S/C20H26O2/c1-4-8-19-15(5-2)14-21-20(3,22-19)18-12-11-16-9-6-7-10-17(16)13-18/h6-7,9-13,15,19H,4-5,8,14H2,1-3H3","MIXGAJNTDKIVBZ-UHFFFAOYSA-N"
215699,"6-(4-Methoxy-3-methylphenyl)-5,5-dimethyl-4,4a,5,6,7,8-hexahydro-2(3H)-naphthalenone",298.193268,"C20H26O2","Cc1cc(ccc1OC)C2CCC3=CC(=O)CCC3C2(C)C","InChI=1S/C20H26O2/c1-13-11-14(6-10-19(13)22-4)17-8-5-15-12-16(21)7-9-18(15)20(17,2)3/h6,10-12,17-18H,5,7-9H2,1-4H3","OASQFXXDEKRWJC-UHFFFAOYSA-N"
215908,"1-(6-Methoxy-2-naphthyl)-5-methyl-1-octanone",298.193268,"C20H26O2","CCCC(C)CCCC(=O)c1ccc2cc(ccc2c1)OC","InChI=1S/C20H26O2/c1-4-6-15(2)7-5-8-20(21)18-10-9-17-14-19(22-3)12-11-16(17)13-18/h9-15H,4-8H2,1-3H3","FXIRPFLYEJSLGZ-UHFFFAOYSA-N"
221020,"4,4'-(4-Methyl-2,2-pentanediyl)bis(2-methylphenol)",298.193268,"C20H26O2","Cc1cc(ccc1O)C(C)(CC(C)C)c2ccc(c(c2)C)O","InChI=1S/C20H26O2/c1-13(2)12-20(5,16-6-8-18(21)14(3)10-16)17-7-9-19(22)15(4)11-17/h6-11,13,21-22H,12H2,1-5H3","RRTAHSFLJWLXKL-UHFFFAOYSA-N"
222796,"(1S,4aS,12aS)-8-Methoxy-12a-methyl-1,2,3,4,4a,5,6,11,12,12a-decahydro-1-chrysenol",298.193268,"C20H26O2","C[C@]12CCC3=C([C@@H]1CCC[C@@H]2O)CCc4c3ccc(c4)OC","InChI=1S/C20H26O2/c1-20-11-10-16-15-9-7-14(22-2)12-13(15)6-8-17(16)18(20)4-3-5-19(20)21/h7,9,12,18-19,21H,3-6,8,10-11H2,1-2H3/t18-,19-,20-/m0/s1","NVNOGUBWHDSNGO-UFYCRDLUSA-N"
