"Identifier","CompoundName","MonoisotopicMass","MolecularFormula","SMILES","InChI","InChIKey"
2481,"11,12-Dihydroxy-7,20-epoxyabieta-8(14),9(11),12-trien-20-one",330.183105,"C20H26O4","CC(C)c1cc2c(c(c1O)O)C34CCCC(C3CC2OC4=O)(C)C","InChI=1S/C20H26O4/c1-10(2)11-8-12-13-9-14-19(3,4)6-5-7-20(14,18(23)24-13)15(12)17(22)16(11)21/h8,10,13-14,21-22H,5-7,9H2,1-4H3","XUSYGBPHQBWGAD-UHFFFAOYSA-N"
6519,"Dicyclohexyl phthalate",330.183105,"C20H26O4","c1ccc(c(c1)C(=O)OC2CCCCC2)C(=O)OC3CCCCC3","InChI=1S/C20H26O4/c21-19(23-15-9-3-1-4-10-15)17-13-7-8-14-18(17)20(22)24-16-11-5-2-6-12-16/h7-8,13-16H,1-6,9-12H2","VOWAEIGWURALJQ-UHFFFAOYSA-N"
14027,"10-Hydroperoxy-17-hydroxy-19-norpregn-4-en-20-yn-3-one",330.183105,"C20H26O4","CC12CCC3C(C1CCC2(C#C)O)CCC4=CC(=O)CCC34OO","InChI=1S/C20H26O4/c1-3-19(22)10-8-16-15-5-4-13-12-14(21)6-11-20(13,24-23)17(15)7-9-18(16,19)2/h1,12,15-17,22-23H,4-11H2,2H3","UOTMWSQOLMXLKR-UHFFFAOYSA-N"
55503,"Sodium pentadecyl sulfate",330.184082,"C15H31NaO4S","CCCCCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]","InChI=1S/C15H32O4S.Na/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-19-20(16,17)18;/h2-15H2,1H3,(H,16,17,18);/q;+1/p-1","SMECTXYFLVLAJE-UHFFFAOYSA-M"
59766,"{[(17beta)-17-Hydroxyestra-1,3,5(10)-trien-3-yl]oxy}acetic acid",330.183105,"C20H26O4","C[C@]12CC[C@@H]3c4ccc(cc4CC[C@H]3[C@@H]1CC[C@@H]2O)OCC(=O)O","InChI=1S/C20H26O4/c1-20-9-8-15-14-5-3-13(24-11-19(22)23)10-12(14)2-4-16(15)17(20)6-7-18(20)21/h3,5,10,15-18,21H,2,4,6-9,11H2,1H3,(H,22,23)/t15-,16-,17+,18+,20+/m1/s1","DFDLVUUNTZHQBI-JGLNRKDHSA-N"
111127,"Di-5-hexen-1-yl phthalate",330.183105,"C20H26O4","C=CCCCCOC(=O)c1ccccc1C(=O)OCCCCC=C","InChI=1S/C20H26O4/c1-3-5-7-11-15-23-19(21)17-13-9-10-14-18(17)20(22)24-16-12-8-6-4-2/h3-4,9-10,13-14H,1-2,5-8,11-12,15-16H2","KOYDWJZEZNHARE-UHFFFAOYSA-N"
142212,"4,4'-(2,3-Dimethyl-1,4-butanediyl)bis(2-methoxyphenol)",330.183105,"C20H26O4","CC(Cc1ccc(c(c1)OC)O)C(C)Cc2ccc(c(c2)OC)O","InChI=1S/C20H26O4/c1-13(9-15-5-7-17(21)19(11-15)23-3)14(2)10-16-6-8-18(22)20(12-16)24-4/h5-8,11-14,21-22H,9-10H2,1-4H3","ADFOLUXMYYCTRR-UHFFFAOYSA-N"
142241,"(4aR,6aS,7aR,10aR,11aR,11bR,11cR)-4,4,8,11c-Tetramethyl-1,2,3,4,4a,5,6,11a,11b,11c-decahydrobisoxireno[3,4:1,10a]phenanthro[3,2-b]furan-9(7aH)-one",330.183105,"C20H26O4","CC1=C2[C@@H]3[C@]4(O3)CC[C@H]5[C@]([C@@H]4[C@@H]6[C@]2(O6)OC1=O)(CCCC5(C)C)C","InChI=1S/C20H26O4/c1-10-12-14-19(22-14)9-6-11-17(2,3)7-5-8-18(11,4)13(19)15-20(12,23-15)24-16(10)21/h11,13-15H,5-9H2,1-4H3/t11-,13+,14-,15-,18-,19+,20-/m1/s1","SOVOCMGDFRGRKF-MCDHERAVSA-N"
146099,"3,3'-Dimethoxy-5,5'-dipropyl-2,2'-biphenyldiol",330.183105,"C20H26O4","CCCc1cc(c(c(c1)OC)O)c2cc(cc(c2O)OC)CCC","InChI=1S/C20H26O4/c1-5-7-13-9-15(19(21)17(11-13)23-3)16-10-14(8-6-2)12-18(24-4)20(16)22/h9-12,21-22H,5-8H2,1-4H3","BTTCEFCKFDSNET-UHFFFAOYSA-N"
154791,"(17beta)-3,4-Dihydroxyestra-1,3,5(10)-trien-17-yl acetate",330.183105,"C20H26O4","CC(=O)O[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCc4c3ccc(c4O)O)C","InChI=1S/C20H26O4/c1-11(21)24-18-8-6-16-14-3-4-15-12(5-7-17(22)19(15)23)13(14)9-10-20(16,18)2/h5,7,13-14,16,18,22-23H,3-4,6,8-10H2,1-2H3/t13-,14-,16+,18+,20+/m1/s1","YJLOQPPLACLWOF-XQRBHQRSSA-N"
