"Identifier","CompoundName","MonoisotopicMass","MolecularFormula","SMILES","InChI","InChIKey"
1296,"2-(hydroxymethyl)-5-(4-hydroxy-5H-pyrrolo[3,2-d]pyrimidin-7-yl)pyrrolidine-3,4-diol",266.101501,"C11H14N4O4","c1c(c2c([nH]1)c(=O)nc[nH]2)C3C(C(C(N3)CO)O)O","InChI=1S/C11H14N4O4/c16-2-5-9(17)10(18)7(15-5)4-1-12-8-6(4)13-3-14-11(8)19/h1,3,5,7,9-10,12,15-18H,2H2,(H,13,14,19)","IWKXDMQDITUYRK-UHFFFAOYSA-N"
1332,"3-Pentofuranosyl-3H-imidazo[4,5-b]pyridin-7-amine",266.101501,"C11H14N4O4","c1cnc2c(c1N)ncn2C3C(C(C(O3)CO)O)O","InChI=1S/C11H14N4O4/c12-5-1-2-13-10-7(5)14-4-15(10)11-9(18)8(17)6(3-16)19-11/h1-2,4,6,8-9,11,16-18H,3H2,(H2,12,13)","NVUDDRWKCUAERS-UHFFFAOYSA-N"
1589,"1-Pentofuranosyl-1H-imidazo[4,5-c]pyridin-4-amine",266.101501,"C11H14N4O4","c1cnc(c2c1n(cn2)C3C(C(C(O3)CO)O)O)N","InChI=1S/C11H14N4O4/c12-10-7-5(1-2-13-10)15(4-14-7)11-9(18)8(17)6(3-16)19-11/h1-2,4,6,8-9,11,16-18H,3H2,(H2,12,13)","DBZQFUNLCALWDY-UHFFFAOYSA-N"
5402,"7-Pentofuranosyl-7H-pyrrolo[2,3-d]pyrimidin-4-amine",266.101501,"C11H14N4O4","c1cn(c2c1c(ncn2)N)C3C(C(C(O3)CO)O)O","InChI=1S/C11H14N4O4/c12-9-5-1-2-15(10(5)14-4-13-9)11-8(18)7(17)6(3-16)19-11/h1-2,4,6-8,11,16-18H,3H2,(H2,12,13,14)","HDZZVAMISRMYHH-UHFFFAOYSA-N"
6009,"(2R,3R,4S,5R)-2-(4-aminopyrrolo[2,3-d]pyrimidin-7-yl)-5-(hydroxymethyl)tetrahydrofuran-3,4-diol",266.101501,"C11H14N4O4","c1cn(c2c1c(ncn2)N)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O","InChI=1S/C11H14N4O4/c12-9-5-1-2-15(10(5)14-4-13-9)11-8(18)7(17)6(3-16)19-11/h1-2,4,6-8,11,16-18H,3H2,(H2,12,13,14)/t6-,7-,8-,11-/m1/s1","HDZZVAMISRMYHH-KCGFPETGSA-N"
21699,"1-(beta-D-Ribofuranosyl)-1H-imidazo[4,5-c]pyridin-4-amine",266.101501,"C11H14N4O4","c1cnc(c2c1n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)N","InChI=1S/C11H14N4O4/c12-10-7-5(1-2-13-10)15(4-14-7)11-9(18)8(17)6(3-16)19-11/h1-2,4,6,8-9,11,16-18H,3H2,(H2,12,13)/t6-,8-,9-,11-/m1/s1","DBZQFUNLCALWDY-PNHWDRBUSA-N"
35177,"S-[2-(Triethoxysilyl)ethyl] ethanethioate",266.1008,"C10H22O4SSi","CCO[Si](CCSC(=O)C)(OCC)OCC","InChI=1S/C10H22O4SSi/c1-5-12-16(13-6-2,14-7-3)9-8-15-10(4)11/h5-9H2,1-4H3","FPQLAGZIFPNCND-UHFFFAOYSA-N"
46175,"Doxofylline",266.101501,"C11H14N4O4","Cn1c2c(c(=O)n(c1=O)C)n(cn2)CC3OCCO3","InChI=1S/C11H14N4O4/c1-13-9-8(10(16)14(2)11(13)17)15(6-12-9)5-7-18-3-4-19-7/h6-7H,3-5H2,1-2H3","HWXIGFIVGWUZAO-UHFFFAOYSA-N"
85754,"4-(1,3-Dimethyl-2,6-dioxo-2,3,6,7-tetrahydro-1H-purin-8-yl)butanoic acid",266.101501,"C11H14N4O4","Cn1c2c(c(=O)n(c1=O)C)[nH]c(n2)CCCC(=O)O","InChI=1S/C11H14N4O4/c1-14-9-8(10(18)15(2)11(14)19)12-6(13-9)4-3-5-7(16)17/h3-5H2,1-2H3,(H,12,13)(H,16,17)","NGBYKZGOXFIONW-UHFFFAOYSA-N"
87678,"6-Methyl-9-beta-D-ribofuranosylpurine",266.101501,"C11H14N4O4","Cc1c2c(ncn1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O","InChI=1S/C11H14N4O4/c1-5-7-10(13-3-12-5)15(4-14-7)11-9(18)8(17)6(2-16)19-11/h3-4,6,8-9,11,16-18H,2H2,1H3/t6-,8-,9-,11-/m1/s1","FIGBCBGMUIGJBD-PNHWDRBUSA-N"
90271,"4,4'-Cyclopropane-1,2-diyldipiperazine-2,6-dione",266.101501,"C11H14N4O4","C1C(C1N2CC(=O)NC(=O)C2)N3CC(=O)NC(=O)C3","InChI=1S/C11H14N4O4/c16-8-2-14(3-9(17)12-8)6-1-7(6)15-4-10(18)13-11(19)5-15/h6-7H,1-5H2,(H,12,16,17)(H,13,18,19)","CJRYCXUDTLRXOJ-UHFFFAOYSA-N"
91001,"(1S)-1-(4-Amino-5H-pyrrolo[3,2-d]pyrimidin-6-yl)-1,4-anhydro-D-ribitol",266.101501,"C11H14N4O4","c1c2c(c(ncn2)N)[nH]c1[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O","InChI=1S/C11H14N4O4/c12-11-7-4(13-3-14-11)1-5(15-7)10-9(18)8(17)6(2-16)19-10/h1,3,6,8-10,15-18H,2H2,(H2,12,13,14)/t6-,8-,9-,10+/m1/s1","QMZSJWBTYSXYJN-QQRDMOCMSA-N"
93957,"4-(1,3-Dimethyl-2,6-dioxo-1,2,3,6-tetrahydro-7H-purin-7-yl)butanoic acid",266.101501,"C11H14N4O4","Cn1c2c(c(=O)n(c1=O)C)n(cn2)CCCC(=O)O","InChI=1S/C11H14N4O4/c1-13-9-8(10(18)14(2)11(13)19)15(6-12-9)5-3-4-7(16)17/h6H,3-5H2,1-2H3,(H,16,17)","KCQMWMWEALWVLJ-UHFFFAOYSA-N"
109335,"6-Amino-3-(2-deoxy-beta-D-erythro-pentofuranosyl)-3,5-dihydro-4H-imidazo[4,5-c]pyridin-4-one",266.101501,"C11H14N4O4","c1c2c(c(=O)[nH]c1N)n(cn2)[C@H]3C[C@@H]([C@H](O3)CO)O","InChI=1S/C11H14N4O4/c12-8-1-5-10(11(18)14-8)15(4-13-5)9-2-6(17)7(3-16)19-9/h1,4,6-7,9,16-17H,2-3H2,(H3,12,14,18)/t6-,7+,9+/m0/s1","OMSOWQIWKOMDDW-LKEWCRSYSA-N"
