"Identifier","CompoundName","MonoisotopicMass","MolecularFormula","SMILES","InChI","InChIKey"
62984,"Perfluoroctylsulfonamide",498.953491,"C8H2F17NO2S","C(C(C(C(C(F)(F)S(=O)(=O)N)(F)F)(F)F)(F)F)(C(C(C(F)(F)F)(F)F)(F)F)(F)F","InChI=1S/C8H2F17NO2S/c9-1(10,3(13,14)5(17,18)7(21,22)23)2(11,12)4(15,16)6(19,20)8(24,25)29(26,27)28/h(H2,26,27,28)","RRRXPPIDPYTNJG-UHFFFAOYSA-N"
499080,"3-{[(2,4-Dibromophenoxy)acetyl]hydrazono}-N-(4-fluorophenyl)butanamide",498.954224,"C18H16Br2FN3O3","CC(=NNC(=O)COc1ccc(cc1Br)Br)CC(=O)Nc2ccc(cc2)F","InChI=1S/C18H16Br2FN3O3/c1-11(8-17(25)22-14-5-3-13(21)4-6-14)23-24-18(26)10-27-16-7-2-12(19)9-15(16)20/h2-7,9H,8,10H2,1H3,(H,22,25)(H,24,26)","PKHNZNBSAQOXIO-UHFFFAOYSA-N"
848805,"N-(6,8-Dibromo-2-phenylimidazo[1,2-a]pyridin-3-yl)-4-methoxybenzamide",498.953094,"C21H15Br2N3O2","COc1ccc(cc1)C(=O)Nc2c(nc3n2cc(cc3Br)Br)c4ccccc4","InChI=1S/C21H15Br2N3O2/c1-28-16-9-7-14(8-10-16)21(27)25-20-18(13-5-3-2-4-6-13)24-19-17(23)11-15(22)12-26(19)20/h2-12H,1H3,(H,25,27)","QAZIVZKHZMUFOF-UHFFFAOYSA-N"
875489,"3-Iodo-4-methyl-N-[4-(1,3-thiazol-2-ylsulfamoyl)phenyl]benzamide",498.952118,"C17H14IN3O3S2","Cc1ccc(cc1I)C(=O)Nc2ccc(cc2)S(=O)(=O)Nc3nccs3","InChI=1S/C17H14IN3O3S2/c1-11-2-3-12(10-15(11)18)16(22)20-13-4-6-14(7-5-13)26(23,24)21-17-19-8-9-25-17/h2-10H,1H3,(H,19,21)(H,20,22)","BLRNOVWAZWWVQH-UHFFFAOYSA-N"
1086847,"2-Bromo-4-{[3-(3-methylphenyl)-4-oxo-2-thioxo-1,3-thiazolidin-5-ylidene]methyl}phenyl 2-furoate",498.954742,"C22H14BrNO4S2","Cc1cccc(c1)N2C(=O)C(=Cc3ccc(c(c3)Br)OC(=O)c4ccco4)SC2=S","InChI=1S/C22H14BrNO4S2/c1-13-4-2-5-15(10-13)24-20(25)19(30-22(24)29)12-14-7-8-17(16(23)11-14)28-21(26)18-6-3-9-27-18/h2-12H,1H3","SBQZFYGUYJOAMU-UHFFFAOYSA-N"
1089547,"4-[(3-Benzyl-4-oxo-2-thioxo-1,3-thiazolidin-5-ylidene)methyl]-2-bromophenyl 2-furoate",498.954742,"C22H14BrNO4S2","c1ccc(cc1)CN2C(=O)C(=Cc3ccc(c(c3)Br)OC(=O)c4ccco4)SC2=S","InChI=1S/C22H14BrNO4S2/c23-16-11-15(8-9-17(16)28-21(26)18-7-4-10-27-18)12-19-20(25)24(22(29)30-19)13-14-5-2-1-3-6-14/h1-12H,13H2","VUCFZPQSPVEDOT-UHFFFAOYSA-N"
1098213,"2-Bromo-4-{(Z)-[3-(2-furylmethyl)-4-oxo-2-thioxo-1,3-thiazolidin-5-ylidene]methyl}phenyl benzoate",498.954742,"C22H14BrNO4S2","c1ccc(cc1)C(=O)Oc2ccc(cc2Br)/C=C\3/C(=O)N(C(=S)S3)Cc4ccco4","InChI=1S/C22H14BrNO4S2/c23-17-11-14(8-9-18(17)28-21(26)15-5-2-1-3-6-15)12-19-20(25)24(22(29)30-19)13-16-7-4-10-27-16/h1-12H,13H2/b19-12-","DFWGSZMQIRGLQA-UNOMPAQXSA-N"
1288180,"(2S)-[(5Z)-5-{[5-(4-Bromophenyl)-2-furyl]methylene}-4-oxo-2-thioxo-1,3-thiazolidin-3-yl](phenyl)acetic acid",498.954742,"C22H14BrNO4S2","c1ccc(cc1)[C@@H](C(=O)O)N2C(=O)/C(=C/c3ccc(o3)c4ccc(cc4)Br)/SC2=S","InChI=1S/C22H14BrNO4S2/c23-15-8-6-13(7-9-15)17-11-10-16(28-17)12-18-20(25)24(22(29)30-18)19(21(26)27)14-4-2-1-3-5-14/h1-12,19H,(H,26,27)/b18-12-/t19-/m0/s1","UEBMDVYCTCYUQY-OVCORXIESA-N"
1629579,"2-Bromo-4-{(Z)-[3-(3-methylphenyl)-4-oxo-2-thioxo-1,3-thiazolidin-5-ylidene]methyl}phenyl 2-furoate",498.954742,"C22H14BrNO4S2","Cc1cccc(c1)N2C(=O)/C(=C/c3ccc(c(c3)Br)OC(=O)c4ccco4)/SC2=S","InChI=1S/C22H14BrNO4S2/c1-13-4-2-5-15(10-13)24-20(25)19(30-22(24)29)12-14-7-8-17(16(23)11-14)28-21(26)18-6-3-9-27-18/h2-12H,1H3/b19-12-","SBQZFYGUYJOAMU-UNOMPAQXSA-N"
1631762,"4-[(Z)-(3-Benzyl-4-oxo-2-thioxo-1,3-thiazolidin-5-ylidene)methyl]-2-bromophenyl 2-furoate",498.954742,"C22H14BrNO4S2","c1ccc(cc1)CN2C(=O)/C(=C/c3ccc(c(c3)Br)OC(=O)c4ccco4)/SC2=S","InChI=1S/C22H14BrNO4S2/c23-16-11-15(8-9-17(16)28-21(26)18-7-4-10-27-18)12-19-20(25)24(22(29)30-19)13-14-5-2-1-3-6-14/h1-12H,13H2/b19-12-","VUCFZPQSPVEDOT-UNOMPAQXSA-N"
