"Identifier","CompoundName","MonoisotopicMass","MolecularFormula","SMILES","InChI","InChIKey"
2178,"Azathioprine",277.038177,"C9H7N7O2S","Cn1cnc(c1Sc2c3c(nc[nH]3)ncn2)[N+](=O)[O-]","InChI=1S/C9H7N7O2S/c1-15-4-14-7(16(17)18)9(15)19-8-5-6(11-2-10-5)12-3-13-8/h2-4H,1H3,(H,10,11,12,13)","LMEKQMALGUDUQG-UHFFFAOYSA-N"
131469,"3-Nitro-4,5-pyrenedione",277.037506,"C16H7NO4","c1cc2ccc3ccc(c4c3c2c(c1)c(=O)c4=O)[N+](=O)[O-]","InChI=1S/C16H7NO4/c18-15-10-3-1-2-8-4-5-9-6-7-11(17(20)21)14(16(15)19)13(9)12(8)10/h1-7H","MQXQQBKHBJHLST-UHFFFAOYSA-N"
131470,"1-Nitro-4,5-pyrenedione",277.037506,"C16H7NO4","c1cc2ccc3c(ccc4c3c2c(c1)c(=O)c4=O)[N+](=O)[O-]","InChI=1S/C16H7NO4/c18-15-10-3-1-2-8-4-5-9-12(17(20)21)7-6-11(16(15)19)14(9)13(8)10/h1-7H","FFULSSWAQYOBLC-UHFFFAOYSA-N"
144873,"6-[(2-Methyl-5-nitro-1H-imidazol-4-yl)sulfanyl]-7H-purine",277.038177,"C9H7N7O2S","Cc1[nH]c(c(n1)Sc2c3c(nc[nH]3)ncn2)[N+](=O)[O-]","InChI=1S/C9H7N7O2S/c1-4-14-7(16(17)18)9(15-4)19-8-5-6(11-2-10-5)12-3-13-8/h2-3H,1H3,(H,14,15)(H,10,11,12,13)","RIUYBKDQNBLHND-UHFFFAOYSA-N"
347202,"2-[Difluoro(phenylsulfanyl)methyl]-1,3-benzoxazole",277.037292,"C14H9F2NOS","c1ccc(cc1)SC(c2nc3ccccc3o2)(F)F","InChI=1S/C14H9F2NOS/c15-14(16,19-10-6-2-1-3-7-10)13-17-11-8-4-5-9-12(11)18-13/h1-9H","RCJXSAIMCBBJAM-UHFFFAOYSA-N"
347297,"(4R)-2-[4-(Trifluoromethyl)phenyl]-1,3-thiazolidine-4-carboxylic acid",277.038422,"C11H10F3NO2S","c1cc(ccc1C2N[C@@H](CS2)C(=O)O)C(F)(F)F","InChI=1S/C11H10F3NO2S/c12-11(13,14)7-3-1-6(2-4-7)9-15-8(5-18-9)10(16)17/h1-4,8-9,15H,5H2,(H,16,17)/t8-,9?/m0/s1","IYXKNSQXIDNVDV-IENPIDJESA-N"
365061,"6-[(1-Methyl-4-nitro-1H-imidazol-5-yl)sulfanyl]-5H-purine",277.038177,"C9H7N7O2S","Cn1cnc(c1SC2=NC=NC3=NC=NC32)[N+](=O)[O-]","InChI=1S/C9H7N7O2S/c1-15-4-14-7(16(17)18)9(15)19-8-5-6(11-2-10-5)12-3-13-8/h2-5H,1H3","PGVFYTRJMDVCPI-UHFFFAOYSA-N"
372245,"4-Nitro-1-pentofuranosyl-1H-imidazole-5-thiol",277.036865,"C8H11N3O6S","c1nc(c(n1C2C(C(C(O2)CO)O)O)S)[N+](=O)[O-]","InChI=1S/C8H11N3O6S/c12-1-3-4(13)5(14)7(17-3)10-2-9-6(8(10)18)11(15)16/h2-5,7,12-14,18H,1H2","SQDMLEZDUJFDJR-UHFFFAOYSA-N"
386214,"3-Chloro-1-[2-(3-nitrophenyl)-2-oxoethyl]pyridinium",277.037445,"C13H10ClN2O3","c1cc(cc(c1)[N+](=O)[O-])C(=O)C[n+]2cccc(c2)Cl","InChI=1S/C13H10ClN2O3/c14-11-4-2-6-15(8-11)9-13(17)10-3-1-5-12(7-10)16(18)19/h1-8H,9H2/q+1","STTIFZCMDMFGIF-UHFFFAOYSA-N"
437712,"2-[4-(Trifluoromethyl)phenyl]-1,3-thiazolidine-4-carboxylic acid",277.038422,"C11H10F3NO2S","c1cc(ccc1C2NC(CS2)C(=O)O)C(F)(F)F","InChI=1S/C11H10F3NO2S/c12-11(13,14)7-3-1-6(2-4-7)9-15-8(5-18-9)10(16)17/h1-4,8-9,15H,5H2,(H,16,17)","IYXKNSQXIDNVDV-UHFFFAOYSA-N"
465065,"N-Carbethoxy-2,2-difluoro-3-trifluoromethyl-3-carbomethoxyaziridine",277.037354,"C8H8F5NO4","CCOC(=O)N1C(C1(F)F)(C(=O)OC)C(F)(F)F","InChI=1S/C8H8F5NO4/c1-3-18-5(16)14-6(4(15)17-2,7(9,10)11)8(14,12)13/h3H2,1-2H3","PEZIEUQRBBZGLH-UHFFFAOYSA-N"
526068,"Methyl N-[(6-methyl-2,4-dioxo-1,2,3,4-tetrahydro-5-pyrimidinyl)sulfonyl]glycinate",277.036865,"C8H11N3O6S","Cc1c(c(=O)[nH]c(=O)[nH]1)S(=O)(=O)NCC(=O)OC","InChI=1S/C8H11N3O6S/c1-4-6(7(13)11-8(14)10-4)18(15,16)9-3-5(12)17-2/h9H,3H2,1-2H3,(H2,10,11,13,14)","PXXHELHJPQSULV-UHFFFAOYSA-N"
535809,"4-Hydroxy-2,2-dimethyl-6-(trifluoromethyl)-2H-1,4-benzothiazin-3(4H)-one",277.038422,"C11H10F3NO2S","CC1(C(=O)N(c2cc(ccc2S1)C(F)(F)F)O)C","InChI=1S/C11H10F3NO2S/c1-10(2)9(16)15(17)7-5-6(11(12,13)14)3-4-8(7)18-10/h3-5,17H,1-2H3","JTIWCJPCVVDQOO-UHFFFAOYSA-N"
619734,"(2S,4R)-2-[4-(Trifluoromethyl)phenyl]-1,3-thiazolidine-4-carboxylic acid",277.038422,"C11H10F3NO2S","c1cc(ccc1[C@H]2N[C@@H](CS2)C(=O)O)C(F)(F)F","InChI=1S/C11H10F3NO2S/c12-11(13,14)7-3-1-6(2-4-7)9-15-8(5-18-9)10(16)17/h1-4,8-9,15H,5H2,(H,16,17)/t8-,9-/m0/s1","IYXKNSQXIDNVDV-IUCAKERBSA-N"
619735,"(2R,4R)-2-[4-(Trifluoromethyl)phenyl]-1,3-thiazolidine-4-carboxylic acid",277.038422,"C11H10F3NO2S","c1cc(ccc1[C@@H]2N[C@@H](CS2)C(=O)O)C(F)(F)F","InChI=1S/C11H10F3NO2S/c12-11(13,14)7-3-1-6(2-4-7)9-15-8(5-18-9)10(16)17/h1-4,8-9,15H,5H2,(H,16,17)/t8-,9+/m0/s1","IYXKNSQXIDNVDV-DTWKUNHWSA-N"
635967,"(2S,4S)-2-[2-(Trifluoromethyl)phenyl]-1,3-thiazolidine-4-carboxylic acid",277.038422,"C11H10F3NO2S","c1ccc(c(c1)[C@H]2N[C@H](CS2)C(=O)O)C(F)(F)F","InChI=1S/C11H10F3NO2S/c12-11(13,14)7-4-2-1-3-6(7)9-15-8(5-18-9)10(16)17/h1-4,8-9,15H,5H2,(H,16,17)/t8-,9+/m1/s1","SCJJREXUFWLWRG-BDAKNGLRSA-N"
635969,"(2R,4S)-2-[2-(Trifluoromethyl)phenyl]-1,3-thiazolidine-4-carboxylic acid",277.038422,"C11H10F3NO2S","c1ccc(c(c1)[C@@H]2N[C@H](CS2)C(=O)O)C(F)(F)F","InChI=1S/C11H10F3NO2S/c12-11(13,14)7-4-2-1-3-6(7)9-15-8(5-18-9)10(16)17/h1-4,8-9,15H,5H2,(H,16,17)/t8-,9-/m1/s1","SCJJREXUFWLWRG-RKDXNWHRSA-N"
635970,"(2S,4R)-2-[2-(Trifluoromethyl)phenyl]-1,3-thiazolidine-4-carboxylic acid",277.038422,"C11H10F3NO2S","c1ccc(c(c1)[C@H]2N[C@@H](CS2)C(=O)O)C(F)(F)F","InChI=1S/C11H10F3NO2S/c12-11(13,14)7-4-2-1-3-6(7)9-15-8(5-18-9)10(16)17/h1-4,8-9,15H,5H2,(H,16,17)/t8-,9-/m0/s1","SCJJREXUFWLWRG-IUCAKERBSA-N"
635972,"(2R,4R)-2-[2-(Trifluoromethyl)phenyl]-1,3-thiazolidine-4-carboxylic acid",277.038422,"C11H10F3NO2S","c1ccc(c(c1)[C@@H]2N[C@@H](CS2)C(=O)O)C(F)(F)F","InChI=1S/C11H10F3NO2S/c12-11(13,14)7-4-2-1-3-6(7)9-15-8(5-18-9)10(16)17/h1-4,8-9,15H,5H2,(H,16,17)/t8-,9+/m0/s1","SCJJREXUFWLWRG-DTWKUNHWSA-N"
1147212,"(3R)-N-[3-(Trifluoromethyl)phenyl]-2,3-dihydro-3-thiophenamine 1,1-dioxide",277.038422,"C11H10F3NO2S","c1cc(cc(c1)N[C@H]2CS(=O)(=O)C=C2)C(F)(F)F","InChI=1S/C11H10F3NO2S/c12-11(13,14)8-2-1-3-9(6-8)15-10-4-5-18(16,17)7-10/h1-6,10,15H,7H2/t10-/m1/s1","YHXDUGZZDBQBGH-SNVBAGLBSA-N"
1147213,"(3S)-N-[3-(Trifluoromethyl)phenyl]-2,3-dihydro-3-thiophenamine 1,1-dioxide",277.038422,"C11H10F3NO2S","c1cc(cc(c1)N[C@@H]2CS(=O)(=O)C=C2)C(F)(F)F","InChI=1S/C11H10F3NO2S/c12-11(13,14)8-2-1-3-9(6-8)15-10-4-5-18(16,17)7-10/h1-6,10,15H,7H2/t10-/m0/s1","YHXDUGZZDBQBGH-JTQLQIEISA-N"
1382560,"3,5-Dioxo-2,3,4,5-tetrahydro-1,2,4-triazin-6-yl 1-thio-beta-L-ribofuranoside",277.036865,"C8H11N3O6S","C([C@H]1[C@@H]([C@@H]([C@H](O1)Sc2c(=O)[nH]c(=O)[nH]n2)O)O)O","InChI=1S/C8H11N3O6S/c12-1-2-3(13)4(14)7(17-2)18-6-5(15)9-8(16)11-10-6/h2-4,7,12-14H,1H2,(H2,9,11,15,16)/t2-,3-,4-,7+/m0/s1","IUVZPLVNVWUJRV-PBGVKQQHSA-N"
1390375,"3,5-Dioxo-2,3,4,5-tetrahydro-1,2,4-triazin-6-yl 1-thio-alpha-L-ribopyranoside",277.036865,"C8H11N3O6S","C1[C@@H]([C@@H]([C@@H]([C@@H](O1)Sc2c(=O)[nH]c(=O)[nH]n2)O)O)O","InChI=1S/C8H11N3O6S/c12-2-1-17-7(4(14)3(2)13)18-6-5(15)9-8(16)11-10-6/h2-4,7,12-14H,1H2,(H2,9,11,15,16)/t2-,3-,4-,7-/m0/s1","ZFFWXRUJXNIWHI-NMZBZYKDSA-N"
1560654,"N-Butyl-2-(4,5-dichloro-6-oxo-1(6H)-pyridazinyl)acetamide",277.038483,"C10H13Cl2N3O2","CCCCNC(=O)Cn1c(=O)c(c(cn1)Cl)Cl","InChI=1S/C10H13Cl2N3O2/c1-2-3-4-13-8(16)6-15-10(17)9(12)7(11)5-14-15/h5H,2-4,6H2,1H3,(H,13,16)","LRUAONGUZQWNRM-UHFFFAOYSA-N"
1923173,"N-[(2R)-2-Butanyl]-2-(4,5-dichloro-6-oxo-1(6H)-pyridazinyl)acetamide",277.038483,"C10H13Cl2N3O2","CC[C@@H](C)NC(=O)Cn1c(=O)c(c(cn1)Cl)Cl","InChI=1S/C10H13Cl2N3O2/c1-3-6(2)14-8(16)5-15-10(17)9(12)7(11)4-13-15/h4,6H,3,5H2,1-2H3,(H,14,16)/t6-/m1/s1","BZPZRHIAAFKVJO-ZCFIWIBFSA-N"
1923177,"N-[(2S)-2-Butanyl]-2-(4,5-dichloro-6-oxo-1(6H)-pyridazinyl)acetamide",277.038483,"C10H13Cl2N3O2","CC[C@H](C)NC(=O)Cn1c(=O)c(c(cn1)Cl)Cl","InChI=1S/C10H13Cl2N3O2/c1-3-6(2)14-8(16)5-15-10(17)9(12)7(11)4-13-15/h4,6H,3,5H2,1-2H3,(H,14,16)/t6-/m0/s1","BZPZRHIAAFKVJO-LURJTMIESA-N"
