"Identifier","CompoundName","MonoisotopicMass","MolecularFormula","SMILES","InChI","InChIKey"
1443,"Methyl (2,4-dichlorophenoxy)acetate",233.985046,"C9H8Cl2O3","COC(=O)COc1ccc(cc1Cl)Cl","InChI=1S/C9H8Cl2O3/c1-13-9(12)5-14-8-3-2-6(10)4-7(8)11/h2-4H,5H2,1H3","HWIGZMADSFQMOI-UHFFFAOYSA-N"
8120,"Dichlorprop",233.985046,"C9H8Cl2O3","CC(C(=O)O)Oc1ccc(cc1Cl)Cl","InChI=1S/C9H8Cl2O3/c1-5(9(12)13)14-8-3-2-6(10)4-7(8)11/h2-5H,1H3,(H,12,13)","MZHCENGPTKEIGP-UHFFFAOYSA-N"
15703,"(6,7-Dichloro-2,3-dihydro-1,4-benzodioxin-2-yl)methanol",233.985046,"C9H8Cl2O3","c1c2c(cc(c1Cl)Cl)OC(CO2)CO","InChI=1S/C9H8Cl2O3/c10-6-1-8-9(2-7(6)11)14-5(3-12)4-13-8/h1-2,5,12H,3-4H2","YSKZPQPJOWLVSP-UHFFFAOYSA-N"
17147,"(3,6-Dichloro-2-methoxyphenyl)acetic acid",233.985046,"C9H8Cl2O3","COc1c(ccc(c1CC(=O)O)Cl)Cl","InChI=1S/C9H8Cl2O3/c1-14-9-5(4-8(12)13)6(10)2-3-7(9)11/h2-3H,4H2,1H3,(H,12,13)","ZXWITGPTJLSCTQ-UHFFFAOYSA-N"
17663,"3,4-DP",233.985046,"C9H8Cl2O3","CC(C(=O)O)Oc1ccc(c(c1)Cl)Cl","InChI=1S/C9H8Cl2O3/c1-5(9(12)13)14-6-2-3-7(10)8(11)4-6/h2-5H,1H3,(H,12,13)","BIPAGODSEBNAJR-UHFFFAOYSA-N"
26478,"ETHYL 3,5-DICHLORO-4-HYDROXYBENZOATE",233.985046,"C9H8Cl2O3","CCOC(=O)c1cc(c(c(c1)Cl)O)Cl","InChI=1S/C9H8Cl2O3/c1-2-14-9(13)5-3-6(10)8(12)7(11)4-5/h3-4,12H,2H2,1H3","WMKNGSJJEMFQOT-UHFFFAOYSA-N"
29932,"Methyl 3,5-dichloro-4-methoxybenzoate",233.985046,"C9H8Cl2O3","COc1c(cc(cc1Cl)C(=O)OC)Cl","InChI=1S/C9H8Cl2O3/c1-13-8-6(10)3-5(4-7(8)11)9(12)14-2/h3-4H,1-2H3","SHPKLAWJDWHSCJ-UHFFFAOYSA-N"
73143,"racuza",233.985046,"C9H8Cl2O3","COc1c(ccc(c1C(=O)OC)Cl)Cl","InChI=1S/C9H8Cl2O3/c1-13-8-6(11)4-3-5(10)7(8)9(12)14-2/h3-4H,1-2H3","AWSBKDYHGOOSML-UHFFFAOYSA-N"
75870,"[(3,4-Dichlorobenzyl)oxy]acetic acid",233.985046,"C9H8Cl2O3","c1cc(c(cc1COCC(=O)O)Cl)Cl","InChI=1S/C9H8Cl2O3/c10-7-2-1-6(3-8(7)11)4-14-5-9(12)13/h1-3H,4-5H2,(H,12,13)","MWZJIYRBTKZIPI-UHFFFAOYSA-N"
76509,"(2S)-2-(2,4-Dichlorophenoxy)propanoic acid",233.985046,"C9H8Cl2O3","C[C@@H](C(=O)O)Oc1ccc(cc1Cl)Cl","InChI=1S/C9H8Cl2O3/c1-5(9(12)13)14-8-3-2-6(10)4-7(8)11/h2-5H,1H3,(H,12,13)/t5-/m0/s1","MZHCENGPTKEIGP-YFKPBYRVSA-N"
