"Identifier","CompoundName","MonoisotopicMass","MolecularFormula","SMILES","InChI","InChIKey"
1476,"2-Amino-1-methyl-6-phenylimidazo(4,5-b)pyridine",224.106201,"C13H12N4","Cn1c2cc(cnc2[nH]c1=N)c3ccccc3","InChI=1S/C13H12N4/c1-17-11-7-10(9-5-3-2-4-6-9)8-15-12(11)16-13(17)14/h2-8H,1H3,(H2,14,15,16)","UQVKZNNCIHJZLS-UHFFFAOYSA-N"
4158,"N-Benzyl-1H-benzotriazol-1-amine",224.106201,"C13H12N4","c1ccc(cc1)CNn2c3ccccc3nn2","InChI=1S/C13H12N4/c1-2-6-11(7-3-1)10-14-17-13-9-5-4-8-12(13)15-16-17/h1-9,14H,10H2","WTBFBDRLXNOOGE-UHFFFAOYSA-N"
22682,"2-(4-Aminophenyl)-1H-benzimidazol-5-amine",224.106201,"C13H12N4","c1cc(ccc1c2[nH]c3ccc(cc3n2)N)N","InChI=1S/C13H12N4/c14-9-3-1-8(2-4-9)13-16-11-6-5-10(15)7-12(11)17-13/h1-7H,14-15H2,(H,16,17)","XAFOTXWPFVZQAZ-UHFFFAOYSA-N"
25110,"Phenyl-pentamethyl-disiloxane",224.10527,"C11H20OSi2","C[Si](C)(C)O[Si](C)(C)c1ccccc1","InChI=1S/C11H20OSi2/c1-13(2,3)12-14(4,5)11-9-7-6-8-10-11/h6-10H,1-5H3","AMNQQNTZDFYVGH-UHFFFAOYSA-N"
35952,"3,6,9-Acridinetriamine",224.106201,"C13H12N4","c1cc2c(cc1N)nc3cc(ccc3c2N)N","InChI=1S/C13H12N4/c14-7-1-3-9-11(5-7)17-12-6-8(15)2-4-10(12)13(9)16/h1-6H,14-15H2,(H2,16,17)","KHOZAFGVIMGHAD-UHFFFAOYSA-N"
42139,"2-(3-Aminophenyl)-1H-benzimidazol-6-amine",224.106201,"C13H12N4","c1cc(cc(c1)N)c2[nH]c3cc(ccc3n2)N","InChI=1S/C13H12N4/c14-9-3-1-2-8(6-9)13-16-11-5-4-10(15)7-12(11)17-13/h1-7H,14-15H2,(H,16,17)","QCILMAMLEHOLRX-UHFFFAOYSA-N"
91323,"6-(4-Aminophenyl)-1H-benzimidazol-2-amine",224.106201,"C13H12N4","c1cc(ccc1c2ccc3c(c2)[nH]c(n3)N)N","InChI=1S/C13H12N4/c14-10-4-1-8(2-5-10)9-3-6-11-12(7-9)17-13(15)16-11/h1-7H,14H2,(H3,15,16,17)","VTIAAWFNZXZEGH-UHFFFAOYSA-N"
101284,"2,3-Dimethyl-5-phenyl-1,3-benzoxazol-3-ium",224.106995,"C15H14NO","Cc1[n+](c2cc(ccc2o1)c3ccccc3)C","InChI=1S/C15H14NO/c1-11-16(2)14-10-13(8-9-15(14)17-11)12-6-4-3-5-7-12/h3-10H,1-2H3/q+1","MUONPSGCTQKTRZ-UHFFFAOYSA-N"
104947,"1-(2-Phenylethyl)-1H-[1,2,3]triazolo[4,5-c]pyridine",224.106201,"C13H12N4","c1ccc(cc1)CCn2c3ccncc3nn2","InChI=1S/C13H12N4/c1-2-4-11(5-3-1)7-9-17-13-6-8-14-10-12(13)15-16-17/h1-6,8,10H,7,9H2","LKNADSOUEMRUST-UHFFFAOYSA-N"
115880,"6-Amino-2-ethyl-3,4'-bipyridine-5-carbonitrile",224.106201,"C13H12N4","CCc1c(cc(c(n1)N)C#N)c2ccncc2","InChI=1S/C13H12N4/c1-2-12-11(9-3-5-16-6-4-9)7-10(8-14)13(15)17-12/h3-7H,2H2,1H3,(H2,15,17)","SYXACIGWSSQBAJ-UHFFFAOYSA-N"
125088,"[4-(Dimethylsilyl)phenyl](methoxy)dimethylsilane",224.10527,"C11H20OSi2","CO[Si](C)(C)c1ccc(cc1)[SiH](C)C","InChI=1S/C11H20OSi2/c1-12-14(4,5)11-8-6-10(7-9-11)13(2)3/h6-9,13H,1-5H3","JPHNXDAULYNXNP-UHFFFAOYSA-N"
135388,"2-(2-Methylphenyl)-1H-imidazo[4,5-b]pyridin-5-amine",224.106201,"C13H12N4","Cc1ccccc1c2[nH]c3ccc(nc3n2)N","InChI=1S/C13H12N4/c1-8-4-2-3-5-9(8)12-15-10-6-7-11(14)16-13(10)17-12/h2-7H,1H3,(H3,14,15,16,17)","KMOAIACYMJSQMB-UHFFFAOYSA-N"
152315,"3-Phenyl-1,2-dihydropyrido[3,4-b]pyrazin-5-amine",224.106201,"C13H12N4","c1ccc(cc1)C2=Nc3c(ccnc3N)NC2","InChI=1S/C13H12N4/c14-13-12-10(6-7-15-13)16-8-11(17-12)9-4-2-1-3-5-9/h1-7,16H,8H2,(H2,14,15)","PUUKKUPSFCOMKD-UHFFFAOYSA-N"
160684,"3-Methyl-6-phenyl-3H-imidazo[4,5-b]pyridin-2-amine",224.106201,"C13H12N4","Cn1c2c(cc(cn2)c3ccccc3)nc1N","InChI=1S/C13H12N4/c1-17-12-11(16-13(17)14)7-10(8-15-12)9-5-3-2-4-6-9/h2-8H,1H3,(H2,14,16)","UZJBSXZLYIGJOT-UHFFFAOYSA-N"
180775,"3,8-Dimethyl-6-phenyl[1,2,4]triazolo[4,3-b]pyridazine",224.106201,"C13H12N4","Cc1cc(nn2c1nnc2C)c3ccccc3","InChI=1S/C13H12N4/c1-9-8-12(11-6-4-3-5-7-11)16-17-10(2)14-15-13(9)17/h3-8H,1-2H3","OPEPMWGAFUNWLE-UHFFFAOYSA-N"
231768,"4-methylspiro(2.5)octane-1,1,2,2-tetracarbonitrile",224.106201,"C13H12N4","CC1CCCCC12C(C2(C#N)C#N)(C#N)C#N","InChI=1S/C13H12N4/c1-10-4-2-3-5-13(10)11(6-14,7-15)12(13,8-16)9-17/h10H,2-5H2,1H3","AYTCZWVPUPCFAX-UHFFFAOYSA-N"
231769,"spiro(2.6)nonane-1,1,2,2-tetracarbonitrile",224.106201,"C13H12N4","C1CCCC2(CC1)C(C2(C#N)C#N)(C#N)C#N","InChI=1S/C13H12N4/c14-7-12(8-15)11(13(12,9-16)10-17)5-3-1-2-4-6-11/h1-6H2","OPWBKDAEAXHDSR-UHFFFAOYSA-N"
235170,"7-Benzyl-7H-pyrrolo[2,3-d]pyrimidin-4-amine",224.106201,"C13H12N4","c1ccc(cc1)Cn2ccc3c2ncnc3N","InChI=1S/C13H12N4/c14-12-11-6-7-17(13(11)16-9-15-12)8-10-4-2-1-3-5-10/h1-7,9H,8H2,(H2,14,15,16)","MVGFGIPARVXFKB-UHFFFAOYSA-N"
241881,"9-Hydrazono-9H-fluorene-2,7-diamine",224.106201,"C13H12N4","c1cc-2c(cc1N)C(=NN)c3c2ccc(c3)N","InChI=1S/C13H12N4/c14-7-1-3-9-10-4-2-8(15)6-12(10)13(17-16)11(9)5-7/h1-6H,14-16H2","JUOVUWRNZBYMJJ-UHFFFAOYSA-N"
245446,"2-(2-Hydrazinophenyl)-1H-benzimidazole",224.106201,"C13H12N4","c1ccc(c(c1)c2[nH]c3ccccc3n2)NN","InChI=1S/C13H12N4/c14-17-10-6-2-1-5-9(10)13-15-11-7-3-4-8-12(11)16-13/h1-8,17H,14H2,(H,15,16)","BQTRBTJEGWTZDO-UHFFFAOYSA-N"
245487,"2,3,7-trimethylpyrazino(2,3-b)quinoxaline",224.106201,"C13H12N4","Cc1ccc2c(c1)nc3c(n2)nc(c(n3)C)C","InChI=1S/C13H12N4/c1-7-4-5-10-11(6-7)17-13-12(16-10)14-8(2)9(3)15-13/h4-6H,1-3H3","HRRWDJDUSJSYQS-UHFFFAOYSA-N"
249286,"8-Methylbenzo[f]quinazoline-1,3-diamine",224.106201,"C13H12N4","Cc1ccc2c(c1)ccc3c2c(nc(n3)N)N","InChI=1S/C13H12N4/c1-7-2-4-9-8(6-7)3-5-10-11(9)12(14)17-13(15)16-10/h2-6H,1H3,(H4,14,15,16,17)","UXOUKCFOWHPRDM-UHFFFAOYSA-N"
316782,"[2-Cyano-2-(1,3-dimethyl-2,3-dihydrocyclohepta[d]imidazol-1-ium-2-yl)ethenylidene]azanide",224.106201,"C13H12N4","CN1C([N+](=C2C1=CC=CC=C2)C)C(=C=[N-])C#N","InChI=1S/C13H12N4/c1-16-11-6-4-3-5-7-12(11)17(2)13(16)10(8-14)9-15/h3-7,13H,1-2H3","AIUYWYFXHZCOFS-UHFFFAOYSA-N"
324531,"[(3-Methyl-1,2,3,4-tetrahydro-2-quinoxalinyl)methylene]malononitrile",224.106201,"C13H12N4","CC1C(Nc2ccccc2N1)C=C(C#N)C#N","InChI=1S/C13H12N4/c1-9-13(6-10(7-14)8-15)17-12-5-3-2-4-11(12)16-9/h2-6,9,13,16-17H,1H3","QCGCVKUZGQLQCR-UHFFFAOYSA-N"
352884,"6,7-Dihydro-5H-imidazo[2',1':3,4][1,4]diazepino[1,2-a]benzimidazole",224.106201,"C13H12N4","c1ccc2c(c1)nc-3n2CCCn4c3ncc4","InChI=1S/C13H12N4/c1-2-5-11-10(4-1)15-13-12-14-6-9-16(12)7-3-8-17(11)13/h1-2,4-6,9H,3,7-8H2","OVLXNAHZWJLZBG-UHFFFAOYSA-N"
