"Identifier","CompoundName","MonoisotopicMass","MolecularFormula","SMILES","InChI","InChIKey"
25118,"1,1-Bis(2-chloroethyl)-2-isopropylidenehydrazine",196.053406,"C7H14Cl2N2","CC(=NN(CCCl)CCCl)C","InChI=1S/C7H14Cl2N2/c1-7(2)10-11(5-3-8)6-4-9/h3-6H2,1-2H3","RVSFODLYNDOWNJ-UHFFFAOYSA-N"
40120,"3-Fluoro-2-oxopropyl benzoate",196.053574,"C10H9FO3","c1ccc(cc1)C(=O)OCC(=O)CF","InChI=1S/C10H9FO3/c11-6-9(12)7-14-10(13)8-4-2-1-3-5-8/h1-5H,6-7H2","MEIIQQDRKMJWQT-UHFFFAOYSA-N"
91589,"beta-(4-fluorobenzoyl)propionic acid",196.053574,"C10H9FO3","c1cc(ccc1C(=O)CCC(=O)O)F","InChI=1S/C10H9FO3/c11-8-3-1-7(2-4-8)9(12)5-6-10(13)14/h1-4H,5-6H2,(H,13,14)","WUYWHIAAQYQKPP-UHFFFAOYSA-N"
92015,"3-(3-Fluoro-4-methoxyphenyl)acrylic acid",196.053574,"C10H9FO3","COc1ccc(cc1F)C=CC(=O)O","InChI=1S/C10H9FO3/c1-14-9-4-2-7(6-8(9)11)3-5-10(12)13/h2-6H,1H3,(H,12,13)","VKZYEBQHWQTZKA-UHFFFAOYSA-N"
154787,"1-(2-Amino-1,3-thiazol-5-yl)-3-cyano-2-methylguanidine",196.053116,"C6H8N6S","C/N=C(\NC#N)/Nc1cnc(s1)N","InChI=1S/C6H8N6S/c1-9-6(11-3-7)12-4-2-10-5(8)13-4/h2H,1H3,(H2,8,10)(H2,9,11,12)","MFOGCNNZPZIDEL-UHFFFAOYSA-N"
219266,"N,N'-Dimethyl[1,2,5]thiadiazolo[3,4-d]pyrimidine-5,7-diamine",196.053116,"C6H8N6S","CNc1c2c(nc(n1)NC)nsn2","InChI=1S/C6H8N6S/c1-7-4-3-5(12-13-11-3)10-6(8-2)9-4/h1-2H3,(H2,7,8,9,10,12)","VYVFOEABWXGKEY-UHFFFAOYSA-N"
297230,"4-Hydrazino-2-(methylsulfanyl)pyrazolo[1,5-a][1,3,5]triazine",196.053116,"C6H8N6S","CSc1nc2ccnn2c(n1)NN","InChI=1S/C6H8N6S/c1-13-6-9-4-2-3-8-12(4)5(10-6)11-7/h2-3H,7H2,1H3,(H,9,10,11)","AEMYSEGRNTZEMS-UHFFFAOYSA-N"
365321,"7-(Ethylsulfanyl)-7aH-[1,2,3]triazolo[4,5-d]pyrimidin-5-amine",196.053116,"C6H8N6S","CCSC1=NC(=NC2=NN=NC21)N","InChI=1S/C6H8N6S/c1-2-13-5-3-4(11-12-10-3)8-6(7)9-5/h3H,2H2,1H3,(H2,7,8,10,11)","VHDBQEMIKCNENT-UHFFFAOYSA-N"
365773,"6-(Methylsulfanyl)-5H-purine-2,8-diamine",196.053116,"C6H8N6S","CSC1=NC(=NC2=NC(=NC21)N)N","InChI=1S/C6H8N6S/c1-13-4-2-3(10-5(7)9-2)11-6(8)12-4/h2H,1H3,(H4,7,8,9,10,11)","YNFRVROCWVNILV-UHFFFAOYSA-N"
470537,"8-(Methylsulfanyl)-7H-purine-2,6-diamine",196.053116,"C6H8N6S","CSc1[nH]c2c(nc(nc2n1)N)N","InChI=1S/C6H8N6S/c1-13-6-9-2-3(7)10-5(8)11-4(2)12-6/h1H3,(H5,7,8,9,10,11,12)","YWXNYCKLPHNYHE-UHFFFAOYSA-N"
