"Identifier","CompoundName","MonoisotopicMass","MolecularFormula","SMILES","InChI","InChIKey"
3472,"hexachlorophene",403.849884,"C13H6Cl6O2","c1c(c(c(c(c1Cl)Cl)Cc2c(c(cc(c2Cl)Cl)Cl)O)O)Cl","InChI=1S/C13H6Cl6O2/c14-6-2-8(16)12(20)4(10(6)18)1-5-11(19)7(15)3-9(17)13(5)21/h2-3,20-21H,1H2","ACGUYXCXAPNIKK-UHFFFAOYSA-N"
51615,"1,3,4-Trichloro-2-methoxy-5-(2,4,6-trichlorophenoxy)benzene",403.849884,"C13H6Cl6O2","COc1c(cc(c(c1Cl)Cl)Oc2c(cc(cc2Cl)Cl)Cl)Cl","InChI=1S/C13H6Cl6O2/c1-20-13-8(17)4-9(10(18)11(13)19)21-12-6(15)2-5(14)3-7(12)16/h2-4H,1H3","IWKRATHISKDEQI-UHFFFAOYSA-N"
51616,"1,2,3-Trichloro-4-methoxy-5-(2,4,6-trichlorophenoxy)benzene",403.849884,"C13H6Cl6O2","COc1c(cc(c(c1Cl)Cl)Cl)Oc2c(cc(cc2Cl)Cl)Cl","InChI=1S/C13H6Cl6O2/c1-20-13-9(4-6(15)10(18)11(13)19)21-12-7(16)2-5(14)3-8(12)17/h2-4H,1H3","ILJJVJPEXQZHLN-UHFFFAOYSA-N"
61781,"2,2'-Methylenebis(3,4,5-trichlorophenol)",403.849884,"C13H6Cl6O2","c1c(c(c(c(c1Cl)Cl)Cl)Cc2c(cc(c(c2Cl)Cl)Cl)O)O","InChI=1S/C13H6Cl6O2/c14-6-2-8(20)4(10(16)12(6)18)1-5-9(21)3-7(15)13(19)11(5)17/h2-3,20-21H,1H2","UCBOFBICDFOMBG-UHFFFAOYSA-N"
67314,"3,4,4',5',6,6'-hexachloro-2,2'-methylenediphenol",403.849884,"C13H6Cl6O2","c1c(c(c(c(c1Cl)Cl)Cl)O)Cc2c(c(cc(c2Cl)Cl)Cl)O","InChI=1S/C13H6Cl6O2/c14-6-2-4(12(20)11(19)10(6)18)1-5-9(17)7(15)3-8(16)13(5)21/h2-3,20-21H,1H2","KZMAWKHGXPFBSI-UHFFFAOYSA-N"
85450,"1,2,3,5-Tetrachloro-4-(3,5-dichloro-4-methoxyphenoxy)benzene",403.849884,"C13H6Cl6O2","COc1c(cc(cc1Cl)Oc2c(cc(c(c2Cl)Cl)Cl)Cl)Cl","InChI=1S/C13H6Cl6O2/c1-20-12-7(15)2-5(3-8(12)16)21-13-9(17)4-6(14)10(18)11(13)19/h2-4H,1H3","SCWOZNHPKNRFOS-UHFFFAOYSA-N"
153827,"1,2,3,5-Tetrachloro-4-(3,5-dichloro-2-methoxyphenoxy)benzene",403.849884,"C13H6Cl6O2","COc1c(cc(cc1Cl)Cl)Oc2c(cc(c(c2Cl)Cl)Cl)Cl","InChI=1S/C13H6Cl6O2/c1-20-12-7(16)2-5(14)3-9(12)21-13-8(17)4-6(15)10(18)11(13)19/h2-4H,1H3","OJVUYBUXDZVEEG-UHFFFAOYSA-N"
157766,"(1R,3S)-3-(2,2-Dibromovinyl)-2,2-bis(trifluoromethyl)cyclopropanecarboxylic acid",403.848206,"C8H4Br2F6O2","C(=C(Br)Br)[C@@H]1[C@H](C1(C(F)(F)F)C(F)(F)F)C(=O)O","InChI=1S/C8H4Br2F6O2/c9-3(10)1-2-4(5(17)18)6(2,7(11,12)13)8(14,15)16/h1-2,4H,(H,17,18)/t2-,4+/m1/s1","PYXKUSXSYOPQLU-FONMRSAGSA-N"
159898,"1,2,3,4-Tetrachloro-5-(2,3-dichlorophenoxy)-6-methoxybenzene",403.849884,"C13H6Cl6O2","COc1c(c(c(c(c1Cl)Cl)Cl)Cl)Oc2cccc(c2Cl)Cl","InChI=1S/C13H6Cl6O2/c1-20-12-10(18)8(16)9(17)11(19)13(12)21-6-4-2-3-5(14)7(6)15/h2-4H,1H3","SJRYRVZJLHXATO-UHFFFAOYSA-N"
181226,"2,2'-Methylenebis(3,5,6-trichlorophenol)",403.849884,"C13H6Cl6O2","c1c(c(c(c(c1Cl)Cl)O)Cc2c(cc(c(c2O)Cl)Cl)Cl)Cl","InChI=1S/C13H6Cl6O2/c14-6-2-8(16)10(18)12(20)4(6)1-5-7(15)3-9(17)11(19)13(5)21/h2-3,20-21H,1H2","SPFVBVIRMDLUJI-UHFFFAOYSA-N"
