"Identifier","CompoundName","MonoisotopicMass","MolecularFormula","SMILES","InChI","InChIKey"
2287,"Bifonazole",310.147003,"C22H18N2","c1ccc(cc1)c2ccc(cc2)C(c3ccccc3)n4ccnc4","InChI=1S/C22H18N2/c1-3-7-18(8-4-1)19-11-13-21(14-12-19)22(24-16-15-23-17-24)20-9-5-2-6-10-20/h1-17,22H","OCAPBUJLXMYKEJ-UHFFFAOYSA-N"
38552,"1-(8-fluorodibenz(b,f)oxepin-10-yl)-4-methylpiperazine",310.148132,"C19H19FN2O","CN1CCN(CC1)C2=Cc3ccccc3Oc4c2cc(cc4)F","InChI=1S/C19H19FN2O/c1-21-8-10-22(11-9-21)17-12-14-4-2-3-5-18(14)23-19-7-6-15(20)13-16(17)19/h2-7,12-13H,8-11H2,1H3","XEXXTDQTPNGWPK-UHFFFAOYSA-N"
87132,"8-(Heptylsulfanyl)-1,3-dimethyl-3,7-dihydro-1H-purine-2,6-dione",310.146332,"C14H22N4O2S","CCCCCCCSc1[nH]c2c(n1)n(c(=O)n(c2=O)C)C","InChI=1S/C14H22N4O2S/c1-4-5-6-7-8-9-21-13-15-10-11(16-13)17(2)14(20)18(3)12(10)19/h4-9H2,1-3H3,(H,15,16)","FFKZSFMDWWVVHP-UHFFFAOYSA-N"
142424,"Desmethylcitalopram",310.148132,"C19H19FN2O","CNCCCC1(c2ccc(cc2CO1)C#N)c3ccc(cc3)F","InChI=1S/C19H19FN2O/c1-22-10-2-9-19(16-4-6-17(20)7-5-16)18-8-3-14(12-21)11-15(18)13-23-19/h3-8,11,22H,2,9-10,13H2,1H3","PTJADDMMFYXMMG-UHFFFAOYSA-N"
143950,"8-Fluoro-4-[2-(4-isopropylphenyl)ethoxy]quinazoline",310.148132,"C19H19FN2O","CC(C)c1ccc(cc1)CCOc2c3cccc(c3ncn2)F","InChI=1S/C19H19FN2O/c1-13(2)15-8-6-14(7-9-15)10-11-23-19-16-4-3-5-17(20)18(16)21-12-22-19/h3-9,12-13H,10-11H2,1-2H3","JDONVDDEUFPCQN-UHFFFAOYSA-N"
144916,"5,8-Dimethyl-6,7-dihydrodibenzo[b,j][1,10]phenanthroline",310.147003,"C22H18N2","Cc1c2ccccc2nc-3c1CCc4c3nc5ccccc5c4C","InChI=1S/C22H18N2/c1-13-15-7-3-5-9-19(15)23-21-17(13)11-12-18-14(2)16-8-4-6-10-20(16)24-22(18)21/h3-10H,11-12H2,1-2H3","RWOUETIZGZHNKY-UHFFFAOYSA-N"
200233,"N,N'-Diphenyl-1,5-naphthalenediamine",310.147003,"C22H18N2","c1ccc(cc1)Nc2cccc3c2cccc3Nc4ccccc4","InChI=1S/C22H18N2/c1-3-9-17(10-4-1)23-21-15-7-14-20-19(21)13-8-16-22(20)24-18-11-5-2-6-12-18/h1-16,23-24H","GEHFKQUFZVTGAM-UHFFFAOYSA-N"
222698,"2,3-Diphenyl-6,7-dimethylquinoxaline",310.147003,"C22H18N2","Cc1cc2c(cc1C)nc(c(n2)c3ccccc3)c4ccccc4","InChI=1S/C22H18N2/c1-15-13-19-20(14-16(15)2)24-22(18-11-7-4-8-12-18)21(23-19)17-9-5-3-6-10-17/h3-14H,1-2H3","IEAJHLSDPVLRQQ-UHFFFAOYSA-N"
224266,"8-(Heptylsulfanyl)-3,7-dimethyl-3,7-dihydro-1H-purine-2,6-dione",310.146332,"C14H22N4O2S","CCCCCCCSc1nc2c(n1C)c(=O)[nH]c(=O)n2C","InChI=1S/C14H22N4O2S/c1-4-5-6-7-8-9-21-14-15-11-10(17(14)2)12(19)16-13(20)18(11)3/h4-9H2,1-3H3,(H,16,19,20)","NRVYDCPZQSYWDX-UHFFFAOYSA-N"
228878,"6,13-Dimethyl-6,13-dihydrodibenzo[b,i]phenazine",310.147003,"C22H18N2","CN1c2cc3ccccc3cc2N(c4c1cc5ccccc5c4)C","InChI=1S/C22H18N2/c1-23-19-11-15-7-3-5-9-17(15)13-21(19)24(2)22-14-18-10-6-4-8-16(18)12-20(22)23/h3-14H,1-2H3","PIEBTXVNVPBZBX-UHFFFAOYSA-N"
244960,"(E)-1-(1-Benzyl-1H-indol-3-yl)-N-phenylmethanimine",310.147003,"C22H18N2","c1ccc(cc1)Cn2cc(c3c2cccc3)/C=N/c4ccccc4","InChI=1S/C22H18N2/c1-3-9-18(10-4-1)16-24-17-19(21-13-7-8-14-22(21)24)15-23-20-11-5-2-6-12-20/h1-15,17H,16H2/b23-15+","NNSPGVOLAJAGOS-HZHRSRAPSA-N"
254864,"3-(4-Methylphenyl)-1,5-diphenyl-1H-pyrazole",310.147003,"C22H18N2","Cc1ccc(cc1)c2cc(n(n2)c3ccccc3)c4ccccc4","InChI=1S/C22H18N2/c1-17-12-14-18(15-13-17)21-16-22(19-8-4-2-5-9-19)24(23-21)20-10-6-3-7-11-20/h2-16H,1H3","HWNIPAADGXCGJV-UHFFFAOYSA-N"
262002,"2,4,5-Triphenyl-1,3-diazabicyclo[3.1.0]hex-3-ene",310.147003,"C22H18N2","c1ccc(cc1)C2N=C(C3(N2C3)c4ccccc4)c5ccccc5","InChI=1S/C22H18N2/c1-4-10-17(11-5-1)20-22(19-14-8-3-9-15-19)16-24(22)21(23-20)18-12-6-2-7-13-18/h1-15,21H,16H2","WBGPXLGRLVZYHL-UHFFFAOYSA-N"
