"Identifier","CompoundName","MonoisotopicMass","MolecularFormula","SMILES","InChI","InChIKey"
69917,"4,4'-dinitrooctafluorobiphenyl",387.973022,"C12F8N2O4","c1(c(c(c(c(c1F)F)[N+](=O)[O-])F)F)c2c(c(c(c(c2F)F)[N+](=O)[O-])F)F","InChI=1S/C12F8N2O4/c13-3-1(4(14)8(18)11(7(3)17)21(23)24)2-5(15)9(19)12(22(25)26)10(20)6(2)16","FHSUVJURYZPEIO-UHFFFAOYSA-N"
97674,"13,14-Dihydro[1,3]benzothiazolo[3',2':4,5][1,4]diazepino[7,1-b][1,3]benzothiazol-12-ium bromide",387.970337,"C17H13BrN2S2","c1ccc2c(c1)[n+]3c(s2)C=C4N(CC3)c5ccccc5S4.[Br-]","InChI=1S/C17H13N2S2.BrH/c1-3-7-14-12(5-1)18-9-10-19-13-6-2-4-8-15(13)21-17(19)11-16(18)20-14;/h1-8,11H,9-10H2;1H/q+1;/p-1","GOALYCOKLUSVFO-UHFFFAOYSA-M"
112118,"5-(5-Bromo-2-thienyl)-1-(2-deoxy-D-erythro-pentofuranosyl)-2,4(1H,3H)-pyrimidinedione",387.972839,"C13H13BrN2O5S","c1cc(sc1c2cn(c(=O)[nH]c2=O)C3C[C@@H]([C@H](O3)CO)O)Br","InChI=1S/C13H13BrN2O5S/c14-10-2-1-9(22-10)6-4-16(13(20)15-12(6)19)11-3-7(18)8(5-17)21-11/h1-2,4,7-8,11,17-18H,3,5H2,(H,15,19,20)/t7-,8+,11?/m0/s1","IGUZFFOBAZCVRK-DLLGPJQISA-N"
181808,"(2S,5R,6R)-6-[(5-Bromo-2-furoyl)amino]-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic acid",387.972839,"C13H13BrN2O5S","CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)c3ccc(o3)Br)C(=O)O)C","InChI=1S/C13H13BrN2O5S/c1-13(2)8(12(19)20)16-10(18)7(11(16)22-13)15-9(17)5-3-4-6(14)21-5/h3-4,7-8,11H,1-2H3,(H,15,17)(H,19,20)/t7-,8+,11-/m1/s1","MMXHZLKLPBPXIK-VHSKPIJISA-N"
229383,"(3-{[(4-Aminophenyl)sulfonyl]amino}-4-hydroxyphenyl)arsonic acid",387.971039,"C12H13AsN2O6S","c1cc(ccc1N)S(=O)(=O)Nc2cc(ccc2O)[As](=O)(O)O","InChI=1S/C12H13AsN2O6S/c14-9-2-4-10(5-3-9)22(20,21)15-11-7-8(13(17,18)19)1-6-12(11)16/h1-7,15-16H,14H2,(H2,17,18,19)","RVDJXVKYVYFQKG-UHFFFAOYSA-N"
250052,"1-(2-Chloroethyl)-3-(2,4,7-trichloro-9H-fluoren-9-yl)urea",387.970367,"C16H12Cl4N2O","c1cc-2c(cc1Cl)C(c3c2c(cc(c3)Cl)Cl)NC(=O)NCCCl","InChI=1S/C16H12Cl4N2O/c17-3-4-21-16(23)22-15-11-5-8(18)1-2-10(11)14-12(15)6-9(19)7-13(14)20/h1-2,5-7,15H,3-4H2,(H2,21,22,23)","FPHZBSZTABBMBB-UHFFFAOYSA-N"
392181,"(1S,2R,3R,4R)-2,3-Dihydroxy-4-[(phosphonooxy)methyl]cyclopentyl trihydrogen diphosphate",387.972534,"C6H15O13P3","C1[C@@H]([C@H]([C@H]([C@H]1OP(=O)(O)OP(=O)(O)O)O)O)COP(=O)(O)O","InChI=1S/C6H15O13P3/c7-5-3(2-17-20(9,10)11)1-4(6(5)8)18-22(15,16)19-21(12,13)14/h3-8H,1-2H2,(H,15,16)(H2,9,10,11)(H2,12,13,14)/t3-,4+,5-,6+/m1/s1","OICBXEWBKALHHB-MOJAZDJTSA-N"
394009,"5-(5-Bromo-2-thienyl)-2'-deoxyuridine",387.972839,"C13H13BrN2O5S","c1cc(sc1c2cn(c(=O)[nH]c2=O)[C@H]3C[C@@H]([C@H](O3)CO)O)Br","InChI=1S/C13H13BrN2O5S/c14-10-2-1-9(22-10)6-4-16(13(20)15-12(6)19)11-3-7(18)8(5-17)21-11/h1-2,4,7-8,11,17-18H,3,5H2,(H,15,19,20)/t7-,8+,11+/m0/s1","IGUZFFOBAZCVRK-VAOFZXAKSA-N"
394768,"(1S,2S,3S,4R)-2,3-Dihydroxy-4-[(phosphonooxy)methyl]cyclopentyl trihydrogen diphosphate",387.972534,"C6H15O13P3","C1[C@@H]([C@@H]([C@@H]([C@H]1O[P@@](=O)(O)OP(=O)(O)O)O)O)COP(=O)(O)O","InChI=1S/C6H15O13P3/c7-5-3(2-17-20(9,10)11)1-4(6(5)8)18-22(15,16)19-21(12,13)14/h3-8H,1-2H2,(H,15,16)(H2,9,10,11)(H2,12,13,14)/t3-,4+,5+,6-/m1/s1","OICBXEWBKALHHB-DPYQTVNSSA-N"
395060,"1-O-[(R)-Hydroxy(phosphonomethyl)phosphoryl]-5-O-phosphono-alpha-D-ribofuranose",387.972534,"C6H15O13P3","C([C@@H]1[C@H]([C@H]([C@H](O1)O[P@@](=O)(CP(=O)(O)O)O)O)O)OP(=O)(O)O","InChI=1S/C6H15O13P3/c7-4-3(1-17-22(14,15)16)18-6(5(4)8)19-21(12,13)2-20(9,10)11/h3-8H,1-2H2,(H,12,13)(H2,9,10,11)(H2,14,15,16)/t3-,4-,5-,6-/m1/s1","JFMKBQDEISBIPL-KVTDHHQDSA-N"
449505,"5-(3-Bromo-2-thienyl)-2'-deoxyuridine",387.972839,"C13H13BrN2O5S","c1csc(c1Br)c2cn(c(=O)[nH]c2=O)[C@H]3C[C@@H]([C@H](O3)CO)O","InChI=1S/C13H13BrN2O5S/c14-7-1-2-22-11(7)6-4-16(13(20)15-12(6)19)10-3-8(18)9(5-17)21-10/h1-2,4,8-10,17-18H,3,5H2,(H,15,19,20)/t8-,9+,10+/m0/s1","WTPCEGWZXOSLSS-IVZWLZJFSA-N"
449509,"5-(4-Bromo-3-thienyl)-2'-deoxyuridine",387.972839,"C13H13BrN2O5S","c1c(c(=O)[nH]c(=O)n1[C@H]2C[C@@H]([C@H](O2)CO)O)c3cscc3Br","InChI=1S/C13H13BrN2O5S/c14-8-5-22-4-7(8)6-2-16(13(20)15-12(6)19)11-1-9(18)10(3-17)21-11/h2,4-5,9-11,17-18H,1,3H2,(H,15,19,20)/t9-,10+,11+/m0/s1","BKJOSZFLRXVYPW-HBNTYKKESA-N"
933907,"5-Bromo-N'-[(2-chloro-3-quinolinyl)methylene]nicotinohydrazide",387.972656,"C16H10BrClN4O","c1ccc2c(c1)cc(c(n2)Cl)C=NNC(=O)c3cc(cnc3)Br","InChI=1S/C16H10BrClN4O/c17-13-6-12(7-19-9-13)16(23)22-20-8-11-5-10-3-1-2-4-14(10)21-15(11)18/h1-9H,(H,22,23)","UGQWTMRZFFTAAR-UHFFFAOYSA-N"
1229071,"N-[4-(3-Chloro-2-thienyl)-1,3-thiazol-2-yl]-3-(trifluoromethyl)benzamide",387.971863,"C15H8ClF3N2OS2","c1cc(cc(c1)C(F)(F)F)C(=O)Nc2nc(cs2)c3c(ccs3)Cl","InChI=1S/C15H8ClF3N2OS2/c16-10-4-5-23-12(10)11-7-24-14(20-11)21-13(22)8-2-1-3-9(6-8)15(17,18)19/h1-7H,(H,20,21,22)","VPNWPIXWWDYHHM-UHFFFAOYSA-N"
1275340,"5-Bromo-1-[(4-propoxyphenyl)sulfonyl]-2,4(1H,3H)-pyrimidinedione",387.972839,"C13H13BrN2O5S","CCCOc1ccc(cc1)S(=O)(=O)n2cc(c(=O)[nH]c2=O)Br","InChI=1S/C13H13BrN2O5S/c1-2-7-21-9-3-5-10(6-4-9)22(19,20)16-8-11(14)12(17)15-13(16)18/h3-6,8H,2,7H2,1H3,(H,15,17,18)","KDYGQGXSXKSUEN-UHFFFAOYSA-N"
1539291,"(5E)-2-{[4-Chloro-2-(trifluoromethyl)phenyl]amino}-5-(2-thienylmethylene)-1,3-thiazol-4(5H)-one",387.971863,"C15H8ClF3N2OS2","c1cc(sc1)/C=C/2\C(=O)N=C(S2)Nc3ccc(cc3C(F)(F)F)Cl","InChI=1S/C15H8ClF3N2OS2/c16-8-3-4-11(10(6-8)15(17,18)19)20-14-21-13(22)12(24-14)7-9-2-1-5-23-9/h1-7H,(H,20,21,22)/b12-7+","XAMZRKKJCUBBCM-KPKJPENVSA-N"
