"Identifier","CompoundName","MonoisotopicMass","MolecularFormula","SMILES","InChI","InChIKey"
8382,"2-Aminobenzothiazole",150.025162,"C7H6N2S","c1ccc2c(c1)nc(s2)N","InChI=1S/C7H6N2S/c8-7-9-5-3-1-2-4-6(5)10-7/h1-4H,(H2,8,9)","UHGULLIUJBCTEF-UHFFFAOYSA-N"
48032,"3-Isothiocyanatoaniline",150.025162,"C7H6N2S","c1cc(cc(c1)N=C=S)N","InChI=1S/C7H6N2S/c8-6-2-1-3-7(4-6)9-5-10/h1-4H,8H2","WVVXNESNQXEEQV-UHFFFAOYSA-N"
61585,"6-Aminobenzothiazole",150.025162,"C7H6N2S","c1cc2c(cc1N)scn2","InChI=1S/C7H6N2S/c8-5-1-2-6-7(3-5)10-4-9-6/h1-4H,8H2","FAYAYUOZWYJNBD-UHFFFAOYSA-N"
63914,"1,3-Benzothiazol-5-amine",150.025162,"C7H6N2S","c1cc2c(cc1N)ncs2","InChI=1S/C7H6N2S/c8-5-1-2-7-6(3-5)9-4-10-7/h1-4H,8H2","UJZYHMZRXGNDFB-UHFFFAOYSA-N"
68813,"4-Aminophenyl thiocyanate",150.025162,"C7H6N2S","c1cc(ccc1N)SC#N","InChI=1S/C7H6N2S/c8-5-10-7-3-1-6(9)2-4-7/h1-4H,9H2","NJYFRQQXXXRJHK-UHFFFAOYSA-N"
76523,"4-Isothiocyanatoaniline",150.025162,"C7H6N2S","c1cc(ccc1N)N=C=S","InChI=1S/C7H6N2S/c8-6-1-3-7(4-2-6)9-5-10/h1-4H,8H2","SBABYCHYIKHAAW-UHFFFAOYSA-N"
81213,"1,2-benzothiazol-3-amine",150.025162,"C7H6N2S","c1ccc2c(c1)c(ns2)N","InChI=1S/C7H6N2S/c8-7-5-3-1-2-4-6(5)10-9-7/h1-4H,(H2,8,9)","WIJQCPIRWXSWQG-UHFFFAOYSA-N"
171628,"1,2-Benzothiazol-5-amine",150.025162,"C7H6N2S","c1cc2c(cc1N)cns2","InChI=1S/C7H6N2S/c8-6-1-2-7-5(3-6)4-9-10-7/h1-4H,8H2","LPUJHVNRGNTQPL-UHFFFAOYSA-N"
171947,"1,2-Benzothiazol-7-amine",150.025162,"C7H6N2S","c1cc2cnsc2c(c1)N","InChI=1S/C7H6N2S/c8-6-3-1-2-5-4-9-10-7(5)6/h1-4H,8H2","NEROCZWWNXWPOV-UHFFFAOYSA-N"
255796,"Thieno[2,3-b]pyridin-3-amine",150.025162,"C7H6N2S","c1cc2c(csc2nc1)N","InChI=1S/C7H6N2S/c8-6-4-10-7-5(6)2-1-3-9-7/h1-4H,8H2","FIJSXJNXPHKJIR-UHFFFAOYSA-N"
263613,"1,3-Benzothiazol-4-amine",150.025162,"C7H6N2S","c1cc(c2c(c1)scn2)N","InChI=1S/C7H6N2S/c8-5-2-1-3-6-7(5)9-4-10-6/h1-4H,8H2","DUGYIAXAVYWYOR-UHFFFAOYSA-N"
263793,"2-(1H-Pyrrol-1-yl)-1,3-thiazole",150.025162,"C7H6N2S","c1ccn(c1)c2nccs2","InChI=1S/C7H6N2S/c1-2-5-9(4-1)7-8-3-6-10-7/h1-6H","UXSYEXOXNYUQHT-UHFFFAOYSA-N"
284336,"5-Methyl-1,2,3-benzothiadiazole",150.025162,"C7H6N2S","Cc1ccc2c(c1)nns2","InChI=1S/C7H6N2S/c1-5-2-3-7-6(4-5)8-9-10-7/h2-4H,1H3","XYLUQSLPJCAEQL-UHFFFAOYSA-N"
