"Identifier","CompoundName","MonoisotopicMass","MolecularFormula","SMILES","InChI","InChIKey"
9181,"Perfluorocapric acid",513.967285,"C10HF19O2","C(=O)(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O","InChI=1S/C10HF19O2/c11-2(12,1(30)31)3(13,14)4(15,16)5(17,18)6(19,20)7(21,22)8(23,24)9(25,26)10(27,28)29/h(H,30,31)","PCIUEQPBYFRTEM-UHFFFAOYSA-N"
94348,"Tetrakis(2-chloroethyl) oxydi-2,1-ethanediyl bis(phosphate)",513.964966,"C12H24Cl4O9P2","C(COP(=O)(OCCCl)OCCCl)OCCOP(=O)(OCCCl)OCCCl","InChI=1S/C12H24Cl4O9P2/c13-1-5-20-26(17,21-6-2-14)24-11-9-19-10-12-25-27(18,22-7-3-15)23-8-4-16/h1-12H2","BKPSPVSDCLSBBK-UHFFFAOYSA-N"
262740,"1,1'-[(3,4,5,6-Tetrafluoro-1,2-phenylene)bis(oxy)]bis(pentafluorobenzene)",513.967468,"C18F14O2","c1(c(c(c(c(c1F)F)F)F)Oc2c(c(c(c(c2F)F)F)F)F)Oc3c(c(c(c(c3F)F)F)F)F","InChI=1S/C18F14O2/c19-1-3(21)9(27)15(10(28)4(1)22)33-17-13(31)7(25)8(26)14(32)18(17)34-16-11(29)5(23)2(20)6(24)12(16)30","IAZWWNXSONXULT-UHFFFAOYSA-N"
439806,"O-[2-(1,3-Dioxo-1,3-dihydro-2H-isoindol-2-yl)ethyl] (3-bromophenyl)(2-thienylcarbonyl)carbamothioate",513.965637,"C22H15BrN2O4S2","c1ccc2c(c1)C(=O)N(C2=O)CCOC(=S)N(c3cccc(c3)Br)C(=O)c4cccs4","InChI=1S/C22H15BrN2O4S2/c23-14-5-3-6-15(13-14)25(21(28)18-9-4-12-31-18)22(30)29-11-10-24-19(26)16-7-1-2-8-17(16)20(24)27/h1-9,12-13H,10-11H2","PDXGISFHDFDMDM-UHFFFAOYSA-N"
938280,"4-Nitrophenyl 2-(4-iodophenyl)-1,3-dioxo-5-isoindolinecarboxylate",513.966187,"C21H11IN2O6","c1cc(ccc1N2C(=O)c3ccc(cc3C2=O)C(=O)Oc4ccc(cc4)[N+](=O)[O-])I","InChI=1S/C21H11IN2O6/c22-13-2-4-14(5-3-13)23-19(25)17-10-1-12(11-18(17)20(23)26)21(27)30-16-8-6-15(7-9-16)24(28)29/h1-11H","LGVLJOFRRJZPBR-UHFFFAOYSA-N"
1105392,"3-Bromo-N-{4-[(4-fluorophenyl)sulfamoyl]phenyl}-4-methoxybenzenesulfonamide",513.966797,"C19H16BrFN2O5S2","COc1ccc(cc1Br)S(=O)(=O)Nc2ccc(cc2)S(=O)(=O)Nc3ccc(cc3)F","InChI=1S/C19H16BrFN2O5S2/c1-28-19-11-10-17(12-18(19)20)30(26,27)23-15-6-8-16(9-7-15)29(24,25)22-14-4-2-13(21)3-5-14/h2-12,22-23H,1H3","NTWSGAKUNPXUQA-UHFFFAOYSA-N"
1295430,"2,8-Dibromo-6,12-diphenyldibenzo[b,f][1,5]diazocine",513.968018,"C26H16Br2N2","c1ccc(cc1)/C/2=N/c3c(cc(cc3)Br)/C(=N\c4c2cc(cc4)Br)/c5ccccc5","InChI=1S/C26H16Br2N2/c27-19-11-13-23-21(15-19)25(17-7-3-1-4-8-17)29-24-14-12-20(28)16-22(24)26(30-23)18-9-5-2-6-10-18/h1-16H/b25-21?,26-22?,29-24?,29-25-,30-23?,30-26-","DWHGYMPQKILKKC-KJUXKSCOSA-N"
2056417,"2,2,3,4,4,5,5,6,6,7,8,8,8-tridecafluoro-3,7-bis(trifluoromethyl)octanoic acid",513.967285,"C10HF19O2","C(=O)(C(C(C(C(C(C(C(F)(F)F)(C(F)(F)F)F)(F)F)(F)F)(F)F)(C(F)(F)F)F)(F)F)O","InChI=1S/C10HF19O2/c11-2(12,1(30)31)3(13,8(21,22)23)5(15,16)7(19,20)6(17,18)4(14,9(24,25)26)10(27,28)29/h(H,30,31)","KZUSAXRVIONPJU-UHFFFAOYSA-N"
2359362,"3-Nitrophenyl 2-(4-iodophenyl)-1,3-dioxo-5-isoindolinecarboxylate",513.966187,"C21H11IN2O6","c1cc(cc(c1)OC(=O)c2ccc3c(c2)C(=O)N(C3=O)c4ccc(cc4)I)[N+](=O)[O-]","InChI=1S/C21H11IN2O6/c22-13-5-7-14(8-6-13)23-19(25)17-9-4-12(10-18(17)20(23)26)21(27)30-16-3-1-2-15(11-16)24(28)29/h1-11H","VZKXSSSXLCFTIV-UHFFFAOYSA-N"
2623222,"5-Bromo-1-butyl-3-[3-(1,1-dioxidotetrahydro-3-thiophenyl)-4-oxo-2-thioxo-1,3-thiazolidin-5-ylidene]-1,3-dihydro-2H-indol-2-one",513.968994,"C19H19BrN2O4S3","CCCCN1c2ccc(cc2C(=C3C(=O)N(C(=S)S3)C4CCS(=O)(=O)C4)C1=O)Br","InChI=1S/C19H19BrN2O4S3/c1-2-3-7-21-14-5-4-11(20)9-13(14)15(17(21)23)16-18(24)22(19(27)28-16)12-6-8-29(25,26)10-12/h4-5,9,12H,2-3,6-8,10H2,1H3","ZICLTGPBHBQOEX-UHFFFAOYSA-N"
