"Identifier","CompoundName","MonoisotopicMass","MolecularFormula","SMILES","InChI","InChIKey"
7230,"Chloro(phenyl)mercury",313.978577,"C6H5ClHg","c1ccc(cc1)[Hg]Cl","InChI=1S/C6H5.ClH.Hg/c1-2-4-6-5-3-1;;/h1-5H;1H;/q;;+1/p-1","AWGTVRDHKJQFAX-UHFFFAOYSA-M"
60864,"Perfluorohexanoic acid",313.980103,"C6HF11O2","C(=O)(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)O","InChI=1S/C6HF11O2/c7-2(8,1(18)19)3(9,10)4(11,12)5(13,14)6(15,16)17/h(H,18,19)","PXUULQAPEKKVAH-UHFFFAOYSA-N"
327282,"N-[(3-Oxo-1,2-benzoselenazol-2(3H)-yl)acetyl]glycine",313.980591,"C11H10N2O4Se","c1ccc2c(c1)c(=O)n([se]2)CC(=O)NCC(=O)O","InChI=1S/C11H10N2O4Se/c14-9(12-5-10(15)16)6-13-11(17)7-3-1-2-4-8(7)18-13/h1-4H,5-6H2,(H,12,14)(H,15,16)","RVYKTILTSDYLKI-UHFFFAOYSA-N"
515854,"1-(4-Bromophenyl)-4-methyl-6-oxo-1,6-dihydro-3,5-pyridazinedicarbonitrile",313.980316,"C13H7BrN4O","Cc1c(c(=O)n(nc1C#N)c2ccc(cc2)Br)C#N","InChI=1S/C13H7BrN4O/c1-8-11(6-15)13(19)18(17-12(8)7-16)10-4-2-9(14)3-5-10/h2-5H,1H3","FWTXXTYEMUTUSD-UHFFFAOYSA-N"
546090,"1-Iodo-2,6-dimethoxynaphthalene",313.980377,"C12H11IO2","COc1ccc2c(c1)ccc(c2I)OC","InChI=1S/C12H11IO2/c1-14-9-4-5-10-8(7-9)3-6-11(15-2)12(10)13/h3-7H,1-2H3","LMTJBPLPAYQIIJ-UHFFFAOYSA-N"
627558,"4-[(2,4-Dichlorobenzylidene)amino]-6-methyl-3-thioxo-3,4-dihydro-1,2,4-triazin-5(2H)-one",313.979584,"C11H8Cl2N4OS","Cc1c(=O)n(c(=S)[nH]n1)N=Cc2ccc(cc2Cl)Cl","InChI=1S/C11H8Cl2N4OS/c1-6-10(18)17(11(19)16-15-6)14-5-7-2-3-8(12)4-9(7)13/h2-5H,1H3,(H,16,19)","ZLALAFHPOSAPAN-UHFFFAOYSA-N"
628666,"4-[(2,5-Dichlorobenzylidene)amino]-6-methyl-3-thioxo-3,4-dihydro-1,2,4-triazin-5(2H)-one",313.979584,"C11H8Cl2N4OS","Cc1c(=O)n(c(=S)[nH]n1)N=Cc2cc(ccc2Cl)Cl","InChI=1S/C11H8Cl2N4OS/c1-6-10(18)17(11(19)16-15-6)14-5-7-4-8(12)2-3-9(7)13/h2-5H,1H3,(H,16,19)","OQLYXTXUVIJGNI-UHFFFAOYSA-N"
695097,"N-[(1R)-2,2,2-Trichloro-1-(isopropylamino)ethyl]-2-thiophenecarboxamide",313.981415,"C10H13Cl3N2OS","CC(C)N[C@@H](C(Cl)(Cl)Cl)NC(=O)c1cccs1","InChI=1S/C10H13Cl3N2OS/c1-6(2)14-9(10(11,12)13)15-8(16)7-4-3-5-17-7/h3-6,9,14H,1-2H3,(H,15,16)/t9-/m1/s1","CZEUTWZJJLTXQY-SECBINFHSA-N"
695098,"N-[(1S)-2,2,2-Trichloro-1-(isopropylamino)ethyl]-2-thiophenecarboxamide",313.981415,"C10H13Cl3N2OS","CC(C)N[C@H](C(Cl)(Cl)Cl)NC(=O)c1cccs1","InChI=1S/C10H13Cl3N2OS/c1-6(2)14-9(10(11,12)13)15-8(16)7-4-3-5-17-7/h3-6,9,14H,1-2H3,(H,15,16)/t9-/m0/s1","CZEUTWZJJLTXQY-VIFPVBQESA-N"
802626,"5-(4-Iodophenyl)-3-methyl-2,4-pentadienoic acid",313.980377,"C12H11IO2","CC(=CC(=O)O)C=Cc1ccc(cc1)I","InChI=1S/C12H11IO2/c1-9(8-12(14)15)2-3-10-4-6-11(13)7-5-10/h2-8H,1H3,(H,14,15)","UHNBRYDJWLCHLB-UHFFFAOYSA-N"
