"Identifier","CompoundName","MonoisotopicMass","MolecularFormula","SMILES","InChI","InChIKey"
2370,"3,14-Dihydroxybufa-20,22-dienolide",386.245697,"C24H34O4","CC12CCC(CC1CCC3C2CCC4(C3(CCC4c5ccc(=O)oc5)O)C)O","InChI=1S/C24H34O4/c1-22-10-7-17(25)13-16(22)4-5-20-19(22)8-11-23(2)18(9-12-24(20,23)27)15-3-6-21(26)28-14-15/h3,6,14,16-20,25,27H,4-5,7-13H2,1-2H3","QEEBRPGZBVVINN-UHFFFAOYSA-N"
6043,"Medroxyprogesterone 17-acetate",386.245697,"C24H34O4","C[C@H]1C[C@@H]2[C@H](CC[C@]3([C@H]2CC[C@@]3(C(=O)C)OC(=O)C)C)[C@@]4(C1=CC(=O)CC4)C","InChI=1S/C24H34O4/c1-14-12-18-19(22(4)9-6-17(27)13-21(14)22)7-10-23(5)20(18)8-11-24(23,15(2)25)28-16(3)26/h13-14,18-20H,6-12H2,1-5H3/t14-,18+,19-,20-,22+,23-,24-/m0/s1","PSGAAPLEWMOORI-PEINSRQWSA-N"
9665,"(3alpha,5beta,8xi,9xi)-3,14-Dihydroxybufa-20,22-dienolide",386.245697,"C24H34O4","C[C@]12CC[C@H](C[C@H]1CCC3C2CC[C@]4([C@@]3(CC[C@@H]4c5ccc(=O)oc5)O)C)O","InChI=1S/C24H34O4/c1-22-10-7-17(25)13-16(22)4-5-20-19(22)8-11-23(2)18(9-12-24(20,23)27)15-3-6-21(26)28-14-15/h3,6,14,16-20,25,27H,4-5,7-13H2,1-2H3/t16-,17-,18-,19?,20?,22+,23-,24+/m1/s1","QEEBRPGZBVVINN-FZTHYMMHSA-N"
9666,"(3beta,5beta,8xi,9xi)-3,14-Dihydroxybufa-20,22-dienolide",386.245697,"C24H34O4","C[C@]12CC[C@@H](C[C@H]1CCC3C2CC[C@]4([C@@]3(CC[C@@H]4c5ccc(=O)oc5)O)C)O","InChI=1S/C24H34O4/c1-22-10-7-17(25)13-16(22)4-5-20-19(22)8-11-23(2)18(9-12-24(20,23)27)15-3-6-21(26)28-14-15/h3,6,14,16-20,25,27H,4-5,7-13H2,1-2H3/t16-,17+,18-,19?,20?,22+,23-,24+/m1/s1","QEEBRPGZBVVINN-ZXRSHIDQSA-N"
56696,"6-Methyl-3,20-dioxopregn-4-en-17-yl acetate",386.245697,"C24H34O4","CC1C[C@@H]2[C@H](CC[C@]3([C@H]2CC[C@@]3(C(=O)C)OC(=O)C)C)[C@@]4(C1=CC(=O)CC4)C","InChI=1S/C24H34O4/c1-14-12-18-19(22(4)9-6-17(27)13-21(14)22)7-10-23(5)20(18)8-11-24(23,15(2)25)28-16(3)26/h13-14,18-20H,6-12H2,1-5H3/t14?,18-,19+,20+,22-,23+,24+/m1/s1","PSGAAPLEWMOORI-OSYHUPLRSA-N"
64917,"Proligestone [BAN:INN]",386.245697,"C24H34O4","CCC1O[C@@]23CC[C@]([C@]2(CC[C@H]4[C@H]3CCC5=CC(=O)CC[C@]45C)C)(O1)C(=O)C","InChI=1S/C24H34O4/c1-5-20-27-23(15(2)25)12-13-24(28-20)19-7-6-16-14-17(26)8-10-21(16,3)18(19)9-11-22(23,24)4/h14,18-20H,5-13H2,1-4H3/t18-,19+,20?,21-,22+,23-,24+/m0/s1","MQSDUYIXZDSLSZ-QSDCUGRSSA-N"
82180,"1,2-Diphenyl-N-{2-[4-(2-pyridinyl)-1-piperazinyl]ethyl}ethanamine",386.24704,"C25H30N4","c1ccc(cc1)CC(c2ccccc2)NCCN3CCN(CC3)c4ccccn4","InChI=1S/C25H30N4/c1-3-9-22(10-4-1)21-24(23-11-5-2-6-12-23)26-15-16-28-17-19-29(20-18-28)25-13-7-8-14-27-25/h1-14,24,26H,15-21H2","DMTQGOOGFWYGHD-UHFFFAOYSA-N"
92492,"(6alpha,11beta)-11-Hydroxy-6-methyl-3-oxopregna-4,17-dien-21-yl acetate",386.245697,"C24H34O4","C[C@H]1C[C@H]2[C@@H]3CCC(=CCOC(=O)C)[C@]3(C[C@@H]([C@@H]2[C@@]4(C1=CC(=O)CC4)C)O)C","InChI=1S/C24H34O4/c1-14-11-18-19-6-5-16(8-10-28-15(2)25)24(19,4)13-21(27)22(18)23(3)9-7-17(26)12-20(14)23/h8,12,14,18-19,21-22,27H,5-7,9-11,13H2,1-4H3/t14-,18-,19-,21-,22+,23-,24+/m0/s1","NLUGGDMYWGAERB-TVHFUECYSA-N"
145971,"12a-Hydroxy-3-oxo-4,6-choladien-24-oic acid",386.245697,"C24H34O4","C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1([C@H](C[C@H]3[C@H]2C=CC4=CC(=O)CC[C@]34C)O)C","InChI=1S/C24H34O4/c1-14(4-9-22(27)28)18-7-8-19-17-6-5-15-12-16(25)10-11-23(15,2)20(17)13-21(26)24(18,19)3/h5-6,12,14,17-21,26H,4,7-11,13H2,1-3H3,(H,27,28)/t14-,17+,18-,19+,20+,21+,23+,24-/m1/s1","DJVAMCYXFUWMLS-QUPGBHKMSA-N"
147205,"buta-1,3-diene; butyl prop-2-enoate; methyl 2-methylprop-2-enoate; styrene",386.245697,"C24H34O4","CCCCOC(=O)C=C.CC(=C)C(=O)OC.C=CC=C.C=Cc1ccccc1","InChI=1S/C8H8.C7H12O2.C5H8O2.C4H6/c1-2-8-6-4-3-5-7-8;1-3-5-6-9-7(8)4-2;1-4(2)5(6)7-3;1-3-4-2/h2-7H,1H2;4H,2-3,5-6H2,1H3;1H2,2-3H3;3-4H,1-2H2","GUSIEVKRPRHETM-UHFFFAOYSA-N"
183064,"3,3'-(1,4-Diazepane-1,4-diyldi-2,1-ethanediyl)bis(1H-indole)",386.24704,"C25H30N4","c1ccc2c(c1)c(c[nH]2)CCN3CCCN(CC3)CCc4c[nH]c5c4cccc5","InChI=1S/C25H30N4/c1-3-8-24-22(6-1)20(18-26-24)10-14-28-12-5-13-29(17-16-28)15-11-21-19-27-25-9-4-2-7-23(21)25/h1-4,6-9,18-19,26-27H,5,10-17H2","KYRFZXVBYYPTCP-UHFFFAOYSA-N"
198537,"(2R,4aS,4bS,6aS,7R,10aS,10bS,12aR)-7-Ethynyl-7-hydroxy-4a,6a-dimethyl-5-oxooctadecahydro-2-chrysenyl acetate",386.245697,"C24H34O4","CC(=O)O[C@@H]1CC[C@]2([C@@H](C1)CC[C@@H]3[C@@H]2C(=O)C[C@]4([C@H]3CCC[C@]4(C#C)O)C)C","InChI=1S/C24H34O4/c1-5-24(27)11-6-7-19-18-9-8-16-13-17(28-15(2)25)10-12-22(16,3)21(18)20(26)14-23(19,24)4/h1,16-19,21,27H,6-14H2,2-4H3/t16-,17-,18+,19+,21-,22+,23+,24+/m1/s1","FNLAEOVBNXMZCC-IHBVAFLASA-N"
211318,"(8R,9S,10R,13S,14S,17R)-10,13-Dimethyl-3-oxo-17-propionyl-2,3,6,7,8,9,10,11,12,13,14,15,16,17-tetradecahydro-1H-cyclopenta[a]phenanthren-17-yl acetate",386.245697,"C24H34O4","CCC(=O)[C@]1(CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)C)OC(=O)C","InChI=1S/C24H34O4/c1-5-21(27)24(28-15(2)25)13-10-20-18-7-6-16-14-17(26)8-11-22(16,3)19(18)9-12-23(20,24)4/h14,18-20H,5-13H2,1-4H3/t18-,19+,20+,22+,23+,24+/m1/s1","COZBGHHCCFJHAR-NSWVHSCQSA-N"
212948,"1,1'-[1,4-Butanediylbis(oxy)]bis(4-butoxybenzene)",386.245697,"C24H34O4","CCCCOc1ccc(cc1)OCCCCOc2ccc(cc2)OCCCC","InChI=1S/C24H34O4/c1-3-5-17-25-21-9-13-23(14-10-21)27-19-7-8-20-28-24-15-11-22(12-16-24)26-18-6-4-2/h9-16H,3-8,17-20H2,1-2H3","HGDFRVWQDODFIF-UHFFFAOYSA-N"
