"Identifier","CompoundName","MonoisotopicMass","MolecularFormula","SMILES","InChI","InChIKey"
3576,"indeloxazine",231.125931,"C14H17NO2","c1cc2c(c(c1)OCC3CNCCO3)CC=C2","InChI=1S/C14H17NO2/c1-3-11-4-2-6-14(13(11)5-1)17-10-12-9-15-7-8-16-12/h1-4,6,12,15H,5,7-10H2","MADRVGBADLFHMO-UHFFFAOYSA-N"
6783,"4-Methyl-7-diethylaminocoumarin",231.125931,"C14H17NO2","CCN(CC)c1ccc2c(cc(=O)oc2c1)C","InChI=1S/C14H17NO2/c1-4-15(5-2)11-6-7-12-10(3)8-14(16)17-13(12)9-11/h6-9H,4-5H2,1-3H3","AFYCEAFSNDLKSX-UHFFFAOYSA-N"
49804,"N,N-Diethyl-2H-chromene-3-carboxamide",231.125931,"C14H17NO2","CCN(CC)C(=O)C1=Cc2ccccc2OC1","InChI=1S/C14H17NO2/c1-3-15(4-2)14(16)12-9-11-7-5-6-8-13(11)17-10-12/h5-9H,3-4,10H2,1-2H3","QBXPAPFWRWTDDL-UHFFFAOYSA-N"
49807,"N-Butyl-2H-chromene-3-carboxamide",231.125931,"C14H17NO2","CCCCNC(=O)C1=Cc2ccccc2OC1","InChI=1S/C14H17NO2/c1-2-3-8-15-14(16)12-9-11-6-4-5-7-13(11)17-10-12/h4-7,9H,2-3,8,10H2,1H3,(H,15,16)","XDLFBDPWFMTIOW-UHFFFAOYSA-N"
54562,"2-(4-Hydroxybenzyl)quinuclidin-3-one",231.125931,"C14H17NO2","c1cc(ccc1CC2C(=O)C3CCN2CC3)O","InChI=1S/C14H17NO2/c16-12-3-1-10(2-4-12)9-13-14(17)11-5-7-15(13)8-6-11/h1-4,11,13,16H,5-9H2","UPKVQRDEINJYEY-UHFFFAOYSA-N"
59071,"Oxylidine",231.125931,"C14H17NO2","c1ccc(cc1)C(=O)OC2CN3CCC2CC3","InChI=1S/C14H17NO2/c16-14(12-4-2-1-3-5-12)17-13-10-15-8-6-11(13)7-9-15/h1-5,11,13H,6-10H2","AHKAOMZZTQULDS-UHFFFAOYSA-N"
87324,"Isopropyl 3-(1H-indol-1-yl)propanoate",231.125931,"C14H17NO2","CC(C)OC(=O)CCn1ccc2c1cccc2","InChI=1S/C14H17NO2/c1-11(2)17-14(16)8-10-15-9-7-12-5-3-4-6-13(12)15/h3-7,9,11H,8,10H2,1-2H3","XLELSJIIIGUXID-UHFFFAOYSA-N"
87325,"Isopropyl 3-(1H-indol-3-yl)propanoate",231.125931,"C14H17NO2","CC(C)OC(=O)CCc1c[nH]c2c1cccc2","InChI=1S/C14H17NO2/c1-10(2)17-14(16)8-7-11-9-15-13-6-4-3-5-12(11)13/h3-6,9-10,15H,7-8H2,1-2H3","ALEBZUNFHDQURI-UHFFFAOYSA-N"
88661,"Spiro[2.4]hept-4-yl phenylcarbamate",231.125931,"C14H17NO2","c1ccc(cc1)NC(=O)OC2CCCC23CC3","InChI=1S/C14H17NO2/c16-13(15-11-5-2-1-3-6-11)17-12-7-4-8-14(12)9-10-14/h1-3,5-6,12H,4,7-10H2,(H,15,16)","MHTOTGKLDPSBIU-UHFFFAOYSA-N"
89140,"2,3,6,7-Tetrahydro-1H,5H-pyrido[3,2,1-ij]quinolin-9-yl acetate",231.125931,"C14H17NO2","CC(=O)Oc1cc2c3c(c1)CCCN3CCC2","InChI=1S/C14H17NO2/c1-10(16)17-13-8-11-4-2-6-15-7-3-5-12(9-13)14(11)15/h8-9H,2-7H2,1H3","GPVVHKXOTQDZOK-UHFFFAOYSA-N"
89426,"Ethyl 4-cyano-4-phenylpentanoate",231.125931,"C14H17NO2","CCOC(=O)CCC(C)(C#N)c1ccccc1","InChI=1S/C14H17NO2/c1-3-17-13(16)9-10-14(2,11-15)12-7-5-4-6-8-12/h4-8H,3,9-10H2,1-2H3","PNOOWJWGNVEQPV-UHFFFAOYSA-N"
94446,"2-(2-(1-Naphthylamino)ethoxy)ethanol",231.125931,"C14H17NO2","c1ccc2c(c1)cccc2NCCOCCO","InChI=1S/C14H17NO2/c16-9-11-17-10-8-15-14-7-3-5-12-4-1-2-6-13(12)14/h1-7,15-16H,8-11H2","LKDJOSCYSCYSJE-UHFFFAOYSA-N"
116235,"Leiokinine A",231.125931,"C14H17NO2","CCCc1c(c(=O)c2ccccc2n1C)OC","InChI=1S/C14H17NO2/c1-4-7-12-14(17-3)13(16)10-8-5-6-9-11(10)15(12)2/h5-6,8-9H,4,7H2,1-3H3","GEGKYZYCKNLWLI-UHFFFAOYSA-N"
141299,"2,2'-(2-Naphthylimino)diethanol",231.125931,"C14H17NO2","c1ccc2cc(ccc2c1)N(CCO)CCO","InChI=1S/C14H17NO2/c16-9-7-15(8-10-17)14-6-5-12-3-1-2-4-13(12)11-14/h1-6,11,16-17H,7-10H2","UDSAFKFYWGEVMV-UHFFFAOYSA-N"
151275,"4-(5-Propyl-1,3-dioxan-2-yl)benzonitrile",231.125931,"C14H17NO2","CCCC1COC(OC1)c2ccc(cc2)C#N","InChI=1S/C14H17NO2/c1-2-3-12-9-16-14(17-10-12)13-6-4-11(8-15)5-7-13/h4-7,12,14H,2-3,9-10H2,1H3","GQPFCPRCGONDNN-UHFFFAOYSA-N"
174834,"8a-(4-Methylphenyl)tetrahydro-2H-pyrrolo[2,1-b][1,3]oxazin-6(7H)-one",231.125931,"C14H17NO2","Cc1ccc(cc1)C23CCC(=O)N2CCCO3","InChI=1S/C14H17NO2/c1-11-3-5-12(6-4-11)14-8-7-13(16)15(14)9-2-10-17-14/h3-6H,2,7-10H2,1H3","WLZOVDLKCXHTKP-UHFFFAOYSA-N"
192139,"2-(2-Hexanyl)-1H-isoindole-1,3(2H)-dione",231.125931,"C14H17NO2","CCCCC(C)N1C(=O)c2ccccc2C1=O","InChI=1S/C14H17NO2/c1-3-4-7-10(2)15-13(16)11-8-5-6-9-12(11)14(15)17/h5-6,8-10H,3-4,7H2,1-2H3","OGKZBRVIEFKCBE-UHFFFAOYSA-N"
206277,"3-Methyl-N-phenethylglutarimide",231.125931,"C14H17NO2","CC1CC(=O)N(C(=O)C1)CCc2ccccc2","InChI=1S/C14H17NO2/c1-11-9-13(16)15(14(17)10-11)8-7-12-5-3-2-4-6-12/h2-6,11H,7-10H2,1H3","CEELKJZGSXIKRA-UHFFFAOYSA-N"
