"Identifier","CompoundName","MonoisotopicMass","MolecularFormula","SMILES","InChI","InChIKey"
99300,"vardenafil",488.220581,"C23H32N6O4S","CCCc1nc(c2n1nc([nH]c2=O)c3cc(ccc3OCC)S(=O)(=O)N4CCN(CC4)CC)C","InChI=1S/C23H32N6O4S/c1-5-8-20-24-16(4)21-23(30)25-22(26-29(20)21)18-15-17(9-10-19(18)33-7-3)34(31,32)28-13-11-27(6-2)12-14-28/h9-10,15H,5-8,11-14H2,1-4H3,(H,25,26,30)","SECKRCOLJRRGGV-UHFFFAOYSA-N"
165912,"8,9,11,12,14,15,17,18,20,21-Decahydrodinaphtho[2,1-q:1',2'-s][1,4,7,10,13,16]hexaoxacycloicosine",488.219879,"C30H32O6","c1ccc2c(c1)ccc3c2-c4c5ccccc5ccc4OCCOCCOCCOCCOCCO3","InChI=1S/C30H32O6/c1-3-7-25-23(5-1)9-11-27-29(25)30-26-8-4-2-6-24(26)10-12-28(30)36-22-20-34-18-16-32-14-13-31-15-17-33-19-21-35-27/h1-12H,13-22H2","UVRCRJURFCLONS-UHFFFAOYSA-N"
210978,"2-[2-Acetoxy-3-(2-acetoxy-3,5-dimethylbenzyl)benzyl]-4,6-dimethylphenyl acetate",488.219879,"C30H32O6","Cc1cc(c(c(c1)Cc2cccc(c2OC(=O)C)Cc3cc(cc(c3OC(=O)C)C)C)OC(=O)C)C","InChI=1S/C30H32O6/c1-17-11-19(3)28(34-21(5)31)26(13-17)15-24-9-8-10-25(30(24)36-23(7)33)16-27-14-18(2)12-20(4)29(27)35-22(6)32/h8-14H,15-16H2,1-7H3","IGCPISDCXZKOQS-UHFFFAOYSA-N"
247342,"Ethanesulfonic acid - 3-[4-(4,6-diamino-2,2-dimethyl-1,3,5-triazin-1(2H)-yl)phenyl]-N-(3-methylphenyl)propanamide (1:1)",488.220581,"C23H32N6O4S","CCS(=O)(=O)O.Cc1cccc(c1)NC(=O)CCc2ccc(cc2)N3C(=NC(=NC3(C)C)N)N","InChI=1S/C21H26N6O.C2H6O3S/c1-14-5-4-6-16(13-14)24-18(28)12-9-15-7-10-17(11-8-15)27-20(23)25-19(22)26-21(27,2)3;1-2-6(3,4)5/h4-8,10-11,13H,9,12H2,1-3H3,(H,24,28)(H4,22,23,25,26);2H2,1H3,(H,3,4,5)","YRTICFNDRFHBGX-UHFFFAOYSA-N"
280271,"12,15,18,21,24,27-Hexaoxapentacyclo[26.7.1.0~2,11~.0~3,8~.0~30,35~]hexatriaconta-1(36),2(11),3,5,7,9,28,30,32,34-decaene",488.219879,"C30H32O6","c1ccc2c(c1)ccc3c2-c4cc(cc5c4cccc5)OCCOCCOCCOCCOCCO3","InChI=1S/C30H32O6/c1-4-8-27-23(5-1)9-10-29-30(27)28-22-25(21-24-6-2-3-7-26(24)28)35-19-17-33-15-13-31-11-12-32-14-16-34-18-20-36-29/h1-10,21-22H,11-20H2","WIGXWHMBZYALSK-UHFFFAOYSA-N"
345400,"3-[3-(Diphenylamino)-5-phenyl-4,5-dihydro-1H-pyrazol-1-yl]-N-(4-methylphenyl)-3-oxopropanamide",488.221222,"C31H28N4O2","Cc1ccc(cc1)NC(=O)CC(=O)N2C(CC(=N2)N(c3ccccc3)c4ccccc4)c5ccccc5","InChI=1S/C31H28N4O2/c1-23-17-19-25(20-18-23)32-30(36)22-31(37)35-28(24-11-5-2-6-12-24)21-29(33-35)34(26-13-7-3-8-14-26)27-15-9-4-10-16-27/h2-20,28H,21-22H2,1H3,(H,32,36)","YUXMPAJDTCEKKF-UHFFFAOYSA-N"
345783,"9-(Benzyloxy)-12-methoxy-2,2,6,6-tetramethyl-3,4,6a,11a-tetrahydro-2H,6H-[1]benzofuro[3,2-c]pyrano[2,3-h]chromen-8-ol",488.219879,"C30H32O6","CC1(CCc2c(cc(c3c2OC(C4C3Oc5c4cc(c(c5)OCc6ccccc6)O)(C)C)OC)O1)C","InChI=1S/C30H32O6/c1-29(2)12-11-18-22(35-29)15-24(32-5)25-27(18)36-30(3,4)26-19-13-20(31)23(14-21(19)34-28(25)26)33-16-17-9-7-6-8-10-17/h6-10,13-15,26,28,31H,11-12,16H2,1-5H3","IWUGMQXSXBFMSQ-UHFFFAOYSA-N"
354096,"3,8,10-Trihydroxy-9,11-bis(3-methyl-2-buten-1-yl)-6-(2-methyl-1-propen-1-yl)-6H,7H-chromeno[4,3-b]chromen-7-one",488.219879,"C30H32O6","CC(=CCc1c(c(c2c(c1O)c(=O)c3c(o2)-c4ccc(cc4OC3C=C(C)C)O)CC=C(C)C)O)C","InChI=1S/C30H32O6/c1-15(2)7-10-20-26(32)21(11-8-16(3)4)30-25(27(20)33)28(34)24-23(13-17(5)6)35-22-14-18(31)9-12-19(22)29(24)36-30/h7-9,12-14,23,31-33H,10-11H2,1-6H3","TVPZDSSZKMMCLB-UHFFFAOYSA-N"
568153,"4-Amino-N~5~-[2-(cyclopentylamino)-1-(4-methoxyphenyl)-2-oxoethyl]-N~5~-[2-(dimethylamino)ethyl]-1,2-thiazole-3,5-dicarboxamide",488.220581,"C23H32N6O4S","CN(C)CCN(C(c1ccc(cc1)OC)C(=O)NC2CCCC2)C(=O)c3c(c(ns3)C(=O)N)N","InChI=1S/C23H32N6O4S/c1-28(2)12-13-29(23(32)20-17(24)18(21(25)30)27-34-20)19(14-8-10-16(33-3)11-9-14)22(31)26-15-6-4-5-7-15/h8-11,15,19H,4-7,12-13,24H2,1-3H3,(H2,25,30)(H,26,31)","VWOBOADXOBQEQY-UHFFFAOYSA-N"
900452,"2-[Bis(2-hydroxy-4,4-dimethyl-6-oxo-1-cyclohexen-1-yl)methyl]phenyl benzoate",488.219879,"C30H32O6","CC1(CC(=C(C(=O)C1)C(c2ccccc2OC(=O)c3ccccc3)C4=C(CC(CC4=O)(C)C)O)O)C","InChI=1S/C30H32O6/c1-29(2)14-20(31)26(21(32)15-29)25(27-22(33)16-30(3,4)17-23(27)34)19-12-8-9-13-24(19)36-28(35)18-10-6-5-7-11-18/h5-13,25,31,33H,14-17H2,1-4H3","BJQFMIWGRFWGLE-UHFFFAOYSA-N"
