"Identifier","CompoundName","MonoisotopicMass","MolecularFormula","SMILES","InChI","InChIKey"
30115,"Chloro(2-hydroxy-3,5-dinitrophenyl)mercury",419.943634,"C6H3ClHgN2O5","c1c(cc(c(c1[N+](=O)[O-])O)[Hg]Cl)[N+](=O)[O-]","InChI=1S/C6H3N2O5.ClH.Hg/c9-6-2-1-4(7(10)11)3-5(6)8(12)13;;/h1,3,9H;1H;/q;;+1/p-1","LZECJIGNFGAJFM-UHFFFAOYSA-M"
542208,"1-((4-Hydroxy-3-iodo-5-nitrophenyl)acetoxy)-2,5-pyrrolidinedione",419.945435,"C12H9IN2O7","c1c(cc(c(c1[N+](=O)[O-])O)I)CC(=O)ON2C(=O)CCC2=O","InChI=1S/C12H9IN2O7/c13-7-3-6(4-8(12(7)19)15(20)21)5-11(18)22-14-9(16)1-2-10(14)17/h3-4,19H,1-2,5H2","ZGRJDGSLCNYUDZ-UHFFFAOYSA-N"
1655609,"6-[(4-Bromophenoxy)methyl]-3-(2-chlorophenyl)[1,2,4]triazolo[3,4-b][1,3,4]thiadiazole",419.944702,"C16H10BrClN4OS","c1ccc(c(c1)c2nnc3n2nc(s3)COc4ccc(cc4)Br)Cl","InChI=1S/C16H10BrClN4OS/c17-10-5-7-11(8-6-10)23-9-14-21-22-15(19-20-16(22)24-14)12-3-1-2-4-13(12)18/h1-8H,9H2","RQMMTUXGCGTMLP-UHFFFAOYSA-N"
2216215,"4-[(2-Chloro-6-fluorobenzyl)oxy]-3-iodo-5-methoxybenzaldehyde",419.942535,"C15H11ClFIO3","COc1cc(cc(c1OCc2c(cccc2Cl)F)I)C=O","InChI=1S/C15H11ClFIO3/c1-20-14-6-9(7-19)5-13(18)15(14)21-8-10-11(16)3-2-4-12(10)17/h2-7H,8H2,1H3","BUKAIZNNKFVCKK-UHFFFAOYSA-N"
2539003,"3-[({[(1,1-Dioxidotetrahydrothiophen-3-yl)carbamothioyl]disulfanyl}carbothioyl)amino]tetrahydrothiophene 1,1-dioxide",419.94342,"C10H16N2O4S6","C1CS(=O)(=O)CC1NC(=S)SSC(=S)NC2CCS(=O)(=O)C2","InChI=1S/C10H16N2O4S6/c13-21(14)3-1-7(5-21)11-9(17)19-20-10(18)12-8-2-4-22(15,16)6-8/h7-8H,1-6H2,(H,11,17)(H,12,18)","XUTMTEALVWZFQX-UHFFFAOYSA-N"
3584494,"2-(2,3-Dichlorophenyl)-N-(2,6-dichlorophenyl)-1,3-thiazolidine-3-carboxamide",419.942444,"C16H12Cl4N2OS","c1cc(c(c(c1)Cl)Cl)C2N(CCS2)C(=O)Nc3c(cccc3Cl)Cl","InChI=1S/C16H12Cl4N2OS/c17-10-4-1-3-9(13(10)20)15-22(7-8-24-15)16(23)21-14-11(18)5-2-6-12(14)19/h1-6,15H,7-8H2,(H,21,23)","ZBKYMXHSNHNNDW-UHFFFAOYSA-N"
3595927,"3-Bromo-6-chloro-2-{[(5-phenyl-1,3,4-oxadiazol-2-yl)sulfanyl]methyl}imidazo[1,2-a]pyridine",419.944702,"C16H10BrClN4OS","c1ccc(cc1)c2nnc(o2)SCc3c(n4cc(ccc4n3)Cl)Br","InChI=1S/C16H10BrClN4OS/c17-14-12(19-13-7-6-11(18)8-22(13)14)9-24-16-21-20-15(23-16)10-4-2-1-3-5-10/h1-8H,9H2","QWJJRAKJWPWFJC-UHFFFAOYSA-N"
3727492,"2-(2,4-Dichlorophenyl)-N-(2,6-dichlorophenyl)-1,3-thiazolidine-3-carboxamide",419.942444,"C16H12Cl4N2OS","c1cc(c(c(c1)Cl)NC(=O)N2CCSC2c3ccc(cc3Cl)Cl)Cl","InChI=1S/C16H12Cl4N2OS/c17-9-4-5-10(13(20)8-9)15-22(6-7-24-15)16(23)21-14-11(18)2-1-3-12(14)19/h1-5,8,15H,6-7H2,(H,21,23)","KDNQJFBLSYDKRZ-UHFFFAOYSA-N"
3857308,"butyl-dichloro-tin; [2-(methylsulfanyl-sulfoniumylidene-methyl)cyclopentylidene]azanide",419.943085,"C11H20Cl2NS2Sn","[H]/[S+]=C(/C1CCCC1=[N-])\SC.CCCC[Sn+](Cl)Cl","InChI=1S/C7H10NS2.C4H9.2ClH.Sn/c1-10-7(9)5-3-2-4-6(5)8;1-3-4-2;;;/h5H,2-4H2,1H3;1,3-4H2,2H3;2*1H;/q-1;;;;+3/p-1","HWSAYZSNHUCAGI-UHFFFAOYSA-M"
3942206,"1-(5-Chloro-2-thienyl)-2-{[4-(2-thienyl)-6-(trifluoromethyl)-2-pyrimidinyl]sulfanyl}ethanone",419.943939,"C15H8ClF3N2OS3","c1cc(sc1)c2cc(nc(n2)SCC(=O)c3ccc(s3)Cl)C(F)(F)F","InChI=1S/C15H8ClF3N2OS3/c16-13-4-3-11(25-13)9(22)7-24-14-20-8(10-2-1-5-23-10)6-12(21-14)15(17,18)19/h1-6H,7H2","IAIFWWKNSLZPHT-UHFFFAOYSA-N"
4064843,"5-{[(2-Bromophenyl)sulfonyl]amino}-2-methoxybenzenesulfonamide",419.944916,"C13H13BrN2O5S2","COc1ccc(cc1S(=O)(=O)N)NS(=O)(=O)c2ccccc2Br","InChI=1S/C13H13BrN2O5S2/c1-21-11-7-6-9(8-13(11)22(15,17)18)16-23(19,20)12-5-3-2-4-10(12)14/h2-8,16H,1H3,(H2,15,17,18)","NYXIXGNDXQXUMN-UHFFFAOYSA-N"
4066848,"5-{[(3-Bromophenyl)sulfonyl]amino}-2-methoxybenzenesulfonamide",419.944916,"C13H13BrN2O5S2","COc1ccc(cc1S(=O)(=O)N)NS(=O)(=O)c2cccc(c2)Br","InChI=1S/C13H13BrN2O5S2/c1-21-12-6-5-10(8-13(12)22(15,17)18)16-23(19,20)11-4-2-3-9(14)7-11/h2-8,16H,1H3,(H2,15,17,18)","KFTPUBGRTOITQI-UHFFFAOYSA-N"
4487126,"3-(Methylsulfanyl)-6-[(methylsulfanyl)methyl]-1-(2,4,6-trichlorophenyl)-1,2-dihydro-4H-pyrazolo[3,4-d]pyrimidin-4-one",419.94397,"C14H11Cl3N4OS2","CSCc1nc(=O)c-2c([nH]n(c2n1)c3c(cc(cc3Cl)Cl)Cl)SC","InChI=1S/C14H11Cl3N4OS2/c1-23-5-9-18-12-10(13(22)19-9)14(24-2)20-21(12)11-7(16)3-6(15)4-8(11)17/h3-4,20H,5H2,1-2H3","MUYIYOBVKYKHAY-UHFFFAOYSA-N"
8129550,"FIPRONIL-SULFIDE",419.943787,"C12H4Cl2F6N4S","c1c(cc(c(c1Cl)n2c(c(c(n2)C#N)SC(F)(F)F)N)Cl)C(F)(F)F","InChI=1S/C12H4Cl2F6N4S/c13-5-1-4(11(15,16)17)2-6(14)8(5)24-10(22)9(7(3-21)23-24)25-12(18,19)20/h1-2H,22H2","FQXWEKADCSXYOC-UHFFFAOYSA-N"
8302566,"3-[(5-Amino-1,3,4-thiadiazol-2-yl)sulfanyl]-2-{[(5-amino-1,3,4-thiadiazol-2-yl)sulfanyl]methyl}-4,5-dioxotetrahydro-2-furancarboxylic acid",419.943909,"C10H8N6O5S4","O=C(O)C2(OC(=O)C(=O)C2Sc1nnc(s1)N)CSc3nnc(s3)N","InChI=1S/C10H8N6O5S4/c11-6-13-15-8(24-6)22-1-10(5(19)20)3(2(17)4(18)21-10)23-9-16-14-7(12)25-9/h3H,1H2,(H2,11,13)(H2,12,14)(H,19,20)","CCUDHLDDSZYDHE-UHFFFAOYSA-N"
