"Identifier","CompoundName","MonoisotopicMass","MolecularFormula","SMILES","InChI","InChIKey"
2047,"4-[(2-Amino-3,5-dibromobenzyl)amino]cyclohexanol",375.978577,"C13H18Br2N2O","c1c(cc(c(c1CNC2CCC(CC2)O)N)Br)Br","InChI=1S/C13H18Br2N2O/c14-9-5-8(13(16)12(15)6-9)7-17-10-1-3-11(18)4-2-10/h5-6,10-11,17-18H,1-4,7,16H2","JBDGDEWWOUBZPM-UHFFFAOYSA-N"
48708,"N-(2,6-Dibromo-4-methylphenyl)-N~2~,N~2~-diethylglycinamide",375.978577,"C13H18Br2N2O","CCN(CC)CC(=O)Nc1c(cc(cc1Br)C)Br","InChI=1S/C13H18Br2N2O/c1-4-17(5-2)8-12(18)16-13-10(14)6-9(3)7-11(13)15/h6-7H,4-5,8H2,1-3H3,(H,16,18)","SCQOKPUURSPEQZ-UHFFFAOYSA-N"
145133,"2-Chloroethyl 2-(2,4-dichlorophenoxy)ethyl ethyl phosphate",375.980103,"C12H16Cl3O5P","CCOP(=O)(OCCOc1ccc(cc1Cl)Cl)OCCCl","InChI=1S/C12H16Cl3O5P/c1-2-18-21(16,19-6-5-13)20-8-7-17-12-4-3-10(14)9-11(12)15/h3-4,9H,2,5-8H2,1H3","CBXNLAMXWMNSQV-UHFFFAOYSA-N"
262732,"2,3,5,6-Tetrafluoro-4-(pentafluorophenoxy)benzoic acid",375.97821,"C13HF9O3","c1(c(c(c(c(c1F)F)Oc2c(c(c(c(c2F)F)F)F)F)F)F)C(=O)O","InChI=1S/C13HF9O3/c14-2-1(13(23)24)3(15)8(20)11(7(2)19)25-12-9(21)5(17)4(16)6(18)10(12)22/h(H,23,24)","LKYHSVZYRDQLGY-UHFFFAOYSA-N"
362100,"[5-(Acetoxymethyl)-2-furyl](chloro)mercury",375.978973,"C7H7ClHgO3","CC(=O)OCc1ccc(o1)[Hg]Cl","InChI=1S/C7H7O3.ClH.Hg/c1-6(8)10-5-7-3-2-4-9-7;;/h2-3H,5H2,1H3;1H;/q;;+1/p-1","ANMDNFSNUPRPBE-UHFFFAOYSA-M"
491328,"N-[1-(2-Carbamoylphenoxy)-2,2,2-trichloroethyl]-2-furamide",375.978455,"C14H11Cl3N2O4","c1ccc(c(c1)C(=O)N)OC(C(Cl)(Cl)Cl)NC(=O)c2ccco2","InChI=1S/C14H11Cl3N2O4/c15-14(16,17)13(19-12(21)10-6-3-7-22-10)23-9-5-2-1-4-8(9)11(18)20/h1-7,13H,(H2,18,20)(H,19,21)","HAXBUEHBOIXZKA-UHFFFAOYSA-N"
881202,"2-(2-Bromo-4,5-dimethoxybenzylidene)-1-benzothiophen-3(2H)-one",375.976868,"C17H13BrO3S","COc1cc(c(cc1OC)Br)C=C2C(=O)c3ccccc3S2","InChI=1S/C17H13BrO3S/c1-20-13-7-10(12(18)9-14(13)21-2)8-16-17(19)11-5-3-4-6-15(11)22-16/h3-9H,1-2H3","DSCNEIHWAOSEHL-UHFFFAOYSA-N"
881203,"(2Z)-2-(2-Bromo-4,5-dimethoxybenzylidene)-1-benzothiophen-3(2H)-one",375.976868,"C17H13BrO3S","COc1cc(c(cc1OC)Br)/C=C\2/C(=O)c3ccccc3S2","InChI=1S/C17H13BrO3S/c1-20-13-7-10(12(18)9-14(13)21-2)8-16-17(19)11-5-3-4-6-15(11)22-16/h3-9H,1-2H3/b16-8-","DSCNEIHWAOSEHL-PXNMLYILSA-N"
901880,"4-[(2-Bromobenzylidene)amino]-5-(2-fluorophenyl)-2,4-dihydro-3H-1,2,4-triazole-3-thione",375.97934,"C15H10BrFN4S","c1ccc(c(c1)C=Nn2c(n[nH]c2=S)c3ccccc3F)Br","InChI=1S/C15H10BrFN4S/c16-12-7-3-1-5-10(12)9-18-21-14(19-20-15(21)22)11-6-2-4-8-13(11)17/h1-9H,(H,20,22)","PKUMWODTLGLNFX-UHFFFAOYSA-N"
901895,"4-[(4-Bromobenzylidene)amino]-5-(2-fluorophenyl)-2,4-dihydro-3H-1,2,4-triazole-3-thione",375.97934,"C15H10BrFN4S","c1ccc(c(c1)c2n[nH]c(=S)n2N=Cc3ccc(cc3)Br)F","InChI=1S/C15H10BrFN4S/c16-11-7-5-10(6-8-11)9-18-21-14(19-20-15(21)22)12-3-1-2-4-13(12)17/h1-9H,(H,20,22)","TVXTUTILGVWIOH-UHFFFAOYSA-N"
