"Identifier","CompoundName","MonoisotopicMass","MolecularFormula","SMILES","InChI","InChIKey"
11266,"m-Dichloronitrobenzene",190.954086,"C6H3Cl2NO2","c1cc(c(c(c1)Cl)[N+](=O)[O-])Cl","InChI=1S/C6H3Cl2NO2/c7-4-2-1-3-5(8)6(4)9(10)11/h1-3H","VITSNECNFNNVQB-UHFFFAOYSA-N"
11567,"1,3-Dichloro-5-nitrobenzene",190.954086,"C6H3Cl2NO2","c1c(cc(cc1Cl)Cl)[N+](=O)[O-]","InChI=1S/C6H3Cl2NO2/c7-4-1-5(8)3-6(2-4)9(10)11/h1-3H","RNABGKOKSBUFHW-UHFFFAOYSA-N"
14797,"Clopyralid",190.954086,"C6H3Cl2NO2","c1cc(nc(c1Cl)C(=O)O)Cl","InChI=1S/C6H3Cl2NO2/c7-3-1-2-4(8)9-5(3)6(10)11/h1-2H,(H,10,11)","HUBANNPOLNYSAD-UHFFFAOYSA-N"
85563,"2,6-Dichloroisonicotinic acid",190.954086,"C6H3Cl2NO2","c1c(cc(nc1Cl)Cl)C(=O)O","InChI=1S/C6H3Cl2NO2/c7-4-1-3(6(10)11)2-5(8)9-4/h1-2H,(H,10,11)","SQSYNRCXIZHKAI-UHFFFAOYSA-N"
190735,"3,5-Dichloro-2-pyridinecarboxylic acid",190.954086,"C6H3Cl2NO2","c1c(cnc(c1Cl)C(=O)O)Cl","InChI=1S/C6H3Cl2NO2/c7-3-1-4(8)5(6(10)11)9-2-3/h1-2H,(H,10,11)","JYKZCYLZWZCQFP-UHFFFAOYSA-N"
217109,"5,6-Dichloronicotinic acid",190.954086,"C6H3Cl2NO2","c1c(cnc(c1Cl)Cl)C(=O)O","InChI=1S/C6H3Cl2NO2/c7-4-1-3(6(10)11)2-9-5(4)8/h1-2H,(H,10,11)","RNRLTTNKVLFZJS-UHFFFAOYSA-N"
277298,"4,5-dichloropicolinic acid",190.954086,"C6H3Cl2NO2","c1c(c(cnc1C(=O)O)Cl)Cl","InChI=1S/C6H3Cl2NO2/c7-3-1-5(6(10)11)9-2-4(3)8/h1-2H,(H,10,11)","JTQMTNAVHHXZIH-UHFFFAOYSA-N"
526562,"3,5-DICHLOROISONICOTINIC ACID",190.954086,"C6H3Cl2NO2","c1c(c(c(cn1)Cl)C(=O)O)Cl","InChI=1S/C6H3Cl2NO2/c7-3-1-9-2-4(8)5(3)6(10)11/h1-2H,(H,10,11)","BUQPTOSHKHYHHB-UHFFFAOYSA-N"
713855,"4,6-Dichloronicotinic acid",190.954086,"C6H3Cl2NO2","c1c(c(cnc1Cl)C(=O)O)Cl","InChI=1S/C6H3Cl2NO2/c7-4-1-5(8)9-2-3(4)6(10)11/h1-2H,(H,10,11)","ILMIEWNDXAKVNI-UHFFFAOYSA-N"
746430,"2,6-Dichloronicotinic acid",190.954086,"C6H3Cl2NO2","c1cc(nc(c1C(=O)O)Cl)Cl","InChI=1S/C6H3Cl2NO2/c7-4-2-1-3(6(10)11)5(8)9-4/h1-2H,(H,10,11)","AJPKQSSFYHPYMH-UHFFFAOYSA-N"
1217955,"3,5-Dichloro-1H-pyrrole-2,4-dicarbaldehyde",190.954086,"C6H3Cl2NO2","C(=O)c1c(c([nH]c1Cl)C=O)Cl","InChI=1S/C6H3Cl2NO2/c7-5-3(1-10)6(8)9-4(5)2-11/h1-2,9H","WXAGUHKVWPKZMQ-UHFFFAOYSA-N"
2017679,"3,6-Dichloro-4-oxo-1,4-dihydro-2-pyridinecarbaldehyde",190.954086,"C6H3Cl2NO2","c1c(=O)c(c([nH]c1Cl)C=O)Cl","InChI=1S/C6H3Cl2NO2/c7-5-1-4(11)6(8)3(2-10)9-5/h1-2H,(H,9,11)","GVOYLPAEKUWUSQ-UHFFFAOYSA-N"
2017761,"2,3-Dichloroisonicotinic acid",190.954086,"C6H3Cl2NO2","c1cnc(c(c1C(=O)O)Cl)Cl","InChI=1S/C6H3Cl2NO2/c7-4-3(6(10)11)1-2-9-5(4)8/h1-2H,(H,10,11)","VGKZZKKTZKRCPA-UHFFFAOYSA-N"
2017763,"2,5-Dichloronicotinic acid",190.954086,"C6H3Cl2NO2","c1c(cnc(c1C(=O)O)Cl)Cl","InChI=1S/C6H3Cl2NO2/c7-3-1-4(6(10)11)5(8)9-2-3/h1-2H,(H,10,11)","SXQSMLIMBNMUNB-UHFFFAOYSA-N"
2017765,"2,5-Dichloroisonicotinic acid",190.954086,"C6H3Cl2NO2","c1c(c(cnc1Cl)Cl)C(=O)O","InChI=1S/C6H3Cl2NO2/c7-4-2-9-5(8)1-3(4)6(10)11/h1-2H,(H,10,11)","GFOVTTQVBDEYPP-UHFFFAOYSA-N"
2017766,"3,4-Dichloro-2-pyridinecarboxylic acid",190.954086,"C6H3Cl2NO2","c1cnc(c(c1Cl)Cl)C(=O)O","InChI=1S/C6H3Cl2NO2/c7-3-1-2-9-5(4(3)8)6(10)11/h1-2H,(H,10,11)","AFZMKBLOQNTBOT-UHFFFAOYSA-N"
2017767,"4,5-Dichloronicotinic acid",190.954086,"C6H3Cl2NO2","c1c(c(c(cn1)Cl)Cl)C(=O)O","InChI=1S/C6H3Cl2NO2/c7-4-2-9-1-3(5(4)8)6(10)11/h1-2H,(H,10,11)","FLHXJEWJASHMBK-UHFFFAOYSA-N"
2043684,"2,6-Dichloro-3-hydroxyisonicotinaldehyde",190.954086,"C6H3Cl2NO2","c1c(c(c(nc1Cl)Cl)O)C=O","InChI=1S/C6H3Cl2NO2/c7-4-1-3(2-10)5(11)6(8)9-4/h1-2,11H","HPCFBIVANWQGDD-UHFFFAOYSA-N"
8256812,"(2E)-3-(3-Chloro-1,2-oxazol-5-yl)acryloyl chloride",190.954086,"C6H3Cl2NO2","Clc1noc(\C=C\C(Cl)=O)c1","InChI=1S/C6H3Cl2NO2/c7-5-3-4(11-9-5)1-2-6(8)10/h1-3H/b2-1+","ATHDWEMALQHHEH-OWOJBTEDSA-N"
8759263,"2,4-Dichloronicotinic acid",190.954086,"C6H3Cl2NO2","C1=CN=C(C(=C1Cl)C(=O)O)Cl","InChI=1S/C6H3Cl2NO2/c7-3-1-2-9-5(8)4(3)6(10)11/h1-2H,(H,10,11)","ZFGZNVSNOJPGDV-UHFFFAOYSA-N"
9096598,"3,4-Dichloro-1H-pyrrole-2,5-dicarbaldehyde",190.954086,"C6H3Cl2NO2","C(=O)c1c(c(c([nH]1)C=O)Cl)Cl","InChI=1S/C6H3Cl2NO2/c7-5-3(1-10)9-4(2-11)6(5)8/h1-2,9H","BXUQCNULEMCGHB-UHFFFAOYSA-N"
9249382,"(3Z)-5-(Methylsulfanyl)-3-(nitrosomethylene)-3H-1,2-dithiole",190.953323,"C5H5NOS3","O=N\C=C1\C=C(\SC)SS1","InChI=1S/C5H5NOS3/c1-8-5-2-4(3-6-7)9-10-5/h2-3H,1H3/b4-3-","NBBKYFUDMUUZIH-ARJAWSKDSA-N"
10526471,"5,6-Dichloro-2-pyridinecarboxylic acid",190.954086,"C6H3Cl2NO2","C1=CC(=NC(=C1Cl)Cl)C(=O)O","InChI=1S/C6H3Cl2NO2/c7-3-1-2-4(6(10)11)9-5(3)8/h1-2H,(H,10,11)","QOJNAEPFSUYAFL-UHFFFAOYSA-N"
10594749,"5-[(1Z)-N-Hydroxyethanimidoyl]-3H-1,2-dithiole-3-thione",190.953323,"C5H5NOS3","S=C1\C=C(/SS1)C(/C)=N\O","InChI=1S/C5H5NOS3/c1-3(6-7)4-2-5(8)10-9-4/h2,7H,1H3/b6-3-","JBQMYHMPYASXMK-UTCJRWHESA-N"
10594759,"5-[(Z)-(Hydroxyimino)methyl]-4-methyl-3H-1,2-dithiole-3-thione",190.953323,"C5H5NOS3","CC=1C(=S)SSC=1/C=N\O","InChI=1S/C5H5NOS3/c1-3-4(2-6-7)9-10-5(3)8/h2,7H,1H3/b6-2-","WTPUSLVDVYTXAG-KXFIGUGUSA-N"
13222342,"4,6-dichloropicolinic acid",190.954086,"C6H3Cl2NO2","c1c(cc(nc1C(=O)O)Cl)Cl","InChI=1S/C6H3Cl2NO2/c7-3-1-4(6(10)11)9-5(8)2-3/h1-2H,(H,10,11)","AYYUSDKNXRPJBH-UHFFFAOYSA-N"
14569081,"5-Chloro-6-hydroxynicotinoyl chloride",190.954086,"C6H3Cl2NO2","c1c(cnc(c1Cl)O)C(=O)Cl","InChI=1S/C6H3Cl2NO2/c7-4-1-3(5(8)10)2-9-6(4)11/h1-2H,(H,9,11)","DXPAQTUPQVXLTE-UHFFFAOYSA-N"
