"Identifier","CompoundName","MonoisotopicMass","MolecularFormula","SMILES","InChI","InChIKey"
82667,"4-Methylumbelliferylglucuronide",352.079437,"C16H16O9","Cc1cc(=O)oc2c1ccc(c2)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)C(=O)O)O)O)O","InChI=1S/C16H16O9/c1-6-4-10(17)24-9-5-7(2-3-8(6)9)23-16-13(20)11(18)12(19)14(25-16)15(21)22/h2-5,11-14,16,18-20H,1H3,(H,21,22)/t11-,12-,13+,14-,16+/m0/s1","ARQXEQLMMNGFDU-JHZZJYKESA-N"
87832,"5-(Acetoxyacetyl)benzene-1,2,3-triyl triacetate",352.079437,"C16H16O9","CC(=O)OCC(=O)c1cc(c(c(c1)OC(=O)C)OC(=O)C)OC(=O)C","InChI=1S/C16H16O9/c1-8(17)22-7-13(21)12-5-14(23-9(2)18)16(25-11(4)20)15(6-12)24-10(3)19/h5-6H,7H2,1-4H3","YBPOUYKRSJRDEC-UHFFFAOYSA-N"
211709,"1,1'-[Methylenebis(sulfonyl-2,1-ethanediyl)]dibenzene",352.080292,"C17H20O4S2","c1ccc(cc1)CCS(=O)(=O)CS(=O)(=O)CCc2ccccc2","InChI=1S/C17H20O4S2/c18-22(19,13-11-16-7-3-1-4-8-16)15-23(20,21)14-12-17-9-5-2-6-10-17/h1-10H,11-15H2","NNMHIDREBLVABS-UHFFFAOYSA-N"
231952,"5,5-Bis(phenylsulfanyl)-1,2,3,4-pentanetetrol",352.080292,"C17H20O4S2","c1ccc(cc1)SC(C(C(C(CO)O)O)O)Sc2ccccc2","InChI=1S/C17H20O4S2/c18-11-14(19)15(20)16(21)17(22-12-7-3-1-4-8-12)23-13-9-5-2-6-10-13/h1-10,14-21H,11H2","KSOONRGIPJUSRL-UHFFFAOYSA-N"
253054,"1-Chloro-3-(triphenylphosphoranylidene)acetone",352.078369,"C21H18ClOP","c1ccc(cc1)P(=CC(=O)CCl)(c2ccccc2)c3ccccc3","InChI=1S/C21H18ClOP/c22-16-18(23)17-24(19-10-4-1-5-11-19,20-12-6-2-7-13-20)21-14-8-3-9-15-21/h1-15,17H,16H2","NYAMPFDYTBDISG-UHFFFAOYSA-N"
304212,"2,3-Dihydro-1H,2'H,10bH-spiro[cyclopenta[4,5][1,3]oxazino[2,3-a]phthalazine-12,5'-pyrimidine]-1,2',4',6'(1'H,3'H)-tetrone",352.08078,"C17H12N4O5","c1ccc2c(c1)C=NN3C2OC4(C5=C3CCC5=O)C(=O)NC(=O)NC4=O","InChI=1S/C17H12N4O5/c22-11-6-5-10-12(11)17(14(23)19-16(25)20-15(17)24)26-13-9-4-2-1-3-8(9)7-18-21(10)13/h1-4,7,13H,5-6H2,(H2,19,20,23,24,25)","WPAFIWCDXBEBRO-UHFFFAOYSA-N"
313651,"N-[5-(2-Isopropylidenehydrazino)-3,3-dimethyl-2-oxido-2,3-dihydro-1,4,2-thiazaphosphol-2-yl]-S-methylcysteine",352.079254,"C11H21N4O3PS2","CC(=NNC1=NC(P(=O)(S1)NC(CSC)C(=O)O)(C)C)C","InChI=1S/C11H21N4O3PS2/c1-7(2)13-14-10-12-11(3,4)19(18,21-10)15-8(6-20-5)9(16)17/h8H,6H2,1-5H3,(H,12,14)(H,15,18)(H,16,17)","KBRZLGJJYCBSJS-UHFFFAOYSA-N"
475864,"Ethyl 2-[(4-chlorophenyl)amino]-3,3,3-trifluoro-N-propionylalaninate",352.08017,"C14H16ClF3N2O3","CCC(=O)NC(C(=O)OCC)(C(F)(F)F)Nc1ccc(cc1)Cl","InChI=1S/C14H16ClF3N2O3/c1-3-11(21)20-13(14(16,17)18,12(22)23-4-2)19-10-7-5-9(15)6-8-10/h5-8,19H,3-4H2,1-2H3,(H,20,21)","LROHFAIXYFIIBT-UHFFFAOYSA-N"
488660,"Ethyl N-benzyl-2-[(chloroacetyl)amino]-3,3,3-trifluoroalaninate",352.08017,"C14H16ClF3N2O3","CCOC(=O)C(C(F)(F)F)(NCc1ccccc1)NC(=O)CCl","InChI=1S/C14H16ClF3N2O3/c1-2-23-12(22)13(14(16,17)18,20-11(21)8-15)19-9-10-6-4-3-5-7-10/h3-7,19H,2,8-9H2,1H3,(H,20,21)","NPUJAKOHHDVQKR-UHFFFAOYSA-N"
492351,"N-(4-Bromo-3-methylphenyl)-N'-(4-methylcyclohexyl)ethanediamide",352.078644,"C16H21BrN2O2","Cc1cc(ccc1Br)NC(=O)C(=O)NC2CCC(CC2)C","InChI=1S/C16H21BrN2O2/c1-10-3-5-12(6-4-10)18-15(20)16(21)19-13-7-8-14(17)11(2)9-13/h7-10,12H,3-6H2,1-2H3,(H,18,20)(H,19,21)","ULAHFNJSTRYYQQ-UHFFFAOYSA-N"
